,NAME_2,Sum_of_Lights_2016
0,Nicobar Islands,2083.0
1,North and Middle Andaman,6810.0
2,South Andaman,7053.0
3,Anantapur,163666.0
4,Chittoor,146014.0
5,East Godavari,112356.0
6,Guntur,131059.0
7,Krishna,97784.0
8,Kurnool,143004.0
9,Nellore,132343.0
10,Prakasam,146889.0
11,Srikakulam,53928.0
12,Visakhapatnam,109754.0
13,Vizianagaram,43448.0
14,West Godavari,73064.0
15,Y.S.R.,119439.0
16,Anjaw,852.0
17,Anjaw,1836.0
18,Changlang,10830.0
19,Dibang Valley,2820.0
20,East Kameng,4465.0
21,East Siang,4515.0
22,East Siang,4362.0
23,Kurung Kumey,2321.0
24,Lohit,3880.0
25,Lohit,0.0
26,Longding,1464.0
27,Lower Dibang Valley,3408.0
28,Lower Dibang Valley,270.0
29,Lower Subansiri,8316.0
30,Namsai,3077.0
31,Papum Pare,16067.0
32,Tawang,2322.0
33,Tirap,3279.0
34,Upper Siang,2747.0
35,Upper Subansiri,3763.0
36,West Kameng,10786.0
37,West Siang,4915.0
38,Baksa,19104.0
39,Barpeta,18084.0
40,Bongaigaon,10777.0
41,Cachar,23927.0
42,Chirang,10006.0
43,Darrang,15104.0
44,Dhemaji,9379.0
45,Dhubri,24660.0
46,Dibrugarh,65884.0
47,Dima Hasao,16954.0
48,Goalpara,21097.0
49,Golaghat,37298.0
50,Hailakandi,9153.0
51,Jorhat,23108.0
52,Kamrup,35694.0
53,Kamrup Metropolitan,18403.0
54,Karbi Anglong,42788.0
55,Karimganj,15075.0
56,Kokrajhar,24593.0
57,Lakhimpur,17024.0
58,Morigaon,14015.0
59,Nagaon,40122.0
60,Nalbari,9112.0
61,Sivasagar,41032.0
62,Sonitpur,44336.0
63,Tinsukia,58731.0
64,Udalguri,20431.0
65,Araria,31692.0
66,Arwal,9020.0
67,Aurangabad,42986.0
68,Banka,32001.0
69,Begusarai,30122.0
70,Bhagalpur,38831.0
71,Bhojpur,32112.0
72,Buxar,20344.0
73,Darbhanga,29591.0
74,Gaya,69741.0
75,Gopalganj,25524.0
76,Jamui,24748.0
77,Jehanabad,16602.0
78,Kaimur,28655.0
79,Katihar,30661.0
80,Khagaria,14705.0
81,Kishanganj,21313.0
82,Lakhisarai,14723.0
83,Madhepura,27072.0
84,Madhubani,39843.0
85,Munger,19466.0
86,Muzaffarpur,47374.0
87,Nalanda,47323.0
88,Nawada,28036.0
89,Pashchim Champaran,48804.0
90,Patna,77792.0
91,Purba Champaran,40692.0
92,Purnia,37461.0
93,Rohtas,48480.0
94,Saharsa,24349.0
95,Samastipur,35960.0
96,Saran,38239.0
97,Sheikhpura,7954.0
98,Sheohar,6163.0
99,Sitamarhi,21109.0
100,Siwan,24561.0
101,Supaul,29965.0
102,Vaishali,35663.0
103,Chandigarh,9370.0
104,Balod,22246.0
105,Baloda Bazar,59525.0
106,Balrampur,35243.0
107,Bastar,35536.0
108,Bemetara,35149.0
109,Bijapur,31888.0
110,Bilaspur,88396.0
111,Dantewada,21086.0
112,Dhamtari,30211.0
113,Durg,54680.0
114,Gariaband,21555.0
115,Janjgir-Champa,62173.0
116,Jashpur,41294.0
117,Kabeerdham,44861.0
118,Kondagaon,21731.0
119,Korba,77028.0
120,Koriya,38284.0
121,Mahasamund,50895.0
122,Mungeli,35006.0
123,Narayanpur,17223.0
124,Raigarh,94116.0
125,Raipur,78707.0
126,Rajnandgaon,69583.0
127,Sukma,14065.0
128,Surajpur,40940.0
129,Surguja,34338.0
130,Uttar Bastar Kanker,39665.0
131,Dadra and Nagar Haveli,15519.0
132,Daman,3848.0
133,Diu,700.0
134,North Goa,33346.0
135,South Goa,23341.0
136,Ahmadabad,124964.0
137,Amreli,71781.0
138,Anand,42091.0
139,Aravalli,31559.0
140,Banas Kantha,97859.0
141,Bharuch,94484.0
142,Bhavnagar,74328.0
143,Botad,15988.0
144,Chhota Udaipur,33763.0
145,Dahod,42438.0
146,Devbhumi Dwarka,54454.0
147,Gandhinagar,46578.0
148,Gir Somnath,27611.0
149,Jamnagar,91005.0
150,Junagadh,65600.0
151,Kachchh,209905.0
152,Kheda,54591.0
153,Mahesana,66119.0
154,Mahisagar,21819.0
155,Morbi,58900.0
156,Narmada,21437.0
157,Navsari,25240.0
158,Panch Mahals,33714.0
159,Patan,55625.0
160,Porbandar,23316.0
161,Rajkot,98178.0
162,Sabar Kantha,40629.0
163,Surat,98591.0
164,Surendranagar,90217.0
165,Tapi,29261.0
166,The Dangs,10393.0
167,Vadodara,77487.0
168,Valsad,41008.0
169,Ambala,37148.0
170,Bhiwani,58571.0
171,Faridabad,47223.0
172,Fatehabad,31584.0
173,Gurgaon,55172.0
174,Hisar,57367.0
175,Jhajjar,39255.0
176,Jind,41004.0
177,Kaithal,36025.0
178,Karnal,56127.0
179,Kurukshetra,32320.0
180,Mahendragarh,30162.0
181,Mewat,27378.0
182,Palwal,21024.0
183,Panchkula,19167.0
184,Panipat,36547.0
185,Rewari,29237.0
186,Rohtak,27725.0
187,Sirsa,53637.0
188,Sonipat,50337.0
189,Yamunanagar,23559.0
190,Bilaspur,13147.0
191,Chamba,30065.0
192,Hamirpur,10850.0
193,Kangra,45065.0
194,Kinnaur,11785.0
195,Kinnaur,156.0
196,Kinnaur,0.0
197,Kullu,22372.0
198,Lahul & Spiti,3735.0
199,Lahul & Spiti,96.0
200,Mandi,29393.0
201,Shimla,33758.0
202,Sirmaur,21552.0
203,Solan,30087.0
204,Una,17639.0
205,Anantnag,17366.0
206,Badgam,12989.0
207,Bandipore,6994.0
208,Baramulla,26077.0
209,Doda,17289.0
210,Ganderbal,9398.0
211,Jammu,62353.0
212,Kargil,7961.0
213,Kathua,37506.0
214,Kishtwar,13218.0
215,Kulgam,6971.0
216,Kupwara,17540.0
217,Leh (Ladakh),18941.0
218,Poonch,16929.0
219,Pulwama,9186.0
220,Rajouri,32190.0
221,Ramban,9772.0
222,Reasi,19468.0
223,Samba,22459.0
224,Shupiyan,6229.0
225,Srinagar,16895.0
226,Udhampur,29895.0
227,Bokaro,61476.0
228,Chatra,17937.0
229,Deoghar,36465.0
230,Dhanbad,65891.0
231,Dumka,33528.0
