,NAME_2,Sum_of_Lights_1996
367,Nandurbar,23517.0
368,Nashik,117665.0
369,Osmanabad,40289.0
370,Palghar,31544.0
371,Parbhani,32447.0
372,Pune,149591.0
373,Raigarh,61301.0
374,Ratnagiri,19838.0
375,Sangli,55000.0
376,Satara,66224.0
377,Sindhudurg,10715.0
378,Solapur,98661.0
379,Thane,55599.0
380,Wardha,27118.0
381,Washim,19575.0
382,Yavatmal,43150.0
383,Bishnupur,1361.0
384,Chandel,307.0
385,Churachandpur,780.0
386,Imphal East,2928.0
387,Imphal West,4329.0
388,Senapati,523.0
389,Tamenglong,133.0
390,Thoubal,2066.0
391,Ukhrul,274.0
392,East Garo Hills,540.0
393,East Khasi Hills,5992.0
394,Jaintia Hills,1440.0
395,North Garo Hills,533.0
396,Ri Bhoi,2565.0
397,South Garo Hills,448.0
398,South West Garo Hills,193.0
399,South West Khasi Hills,218.0
400,West Garo Hills,1972.0
401,West Khasi Hills,682.0
402,Aizawl,2600.0
403,Champhai,250.0
404,Kolasib,530.0
405,Lawangtlai,265.0
406,Lunglei,728.0
407,Mamit,199.0
408,Saiha,150.0
409,Serchhip,339.0
410,Dimapur,3156.0
411,Kiphire,19.0
412,Kohima,1303.0
413,Longleng,96.0
414,Mokokchung,957.0
415,Mon,325.0
416,Peren,252.0
417,Phek,267.0
418,Tuensang,184.0
419,Wokha,567.0
420,Zunheboto,241.0
421,West,95029.0
422,Anugul,20326.0
423,Balangir,7496.0
424,Baleshwar,12605.0
425,Bargarh,9633.0
426,Bauda,449.0
427,Bhadrak,3855.0
428,Cuttack,22964.0
429,Debagarh,471.0
430,Dhenkanal,9230.0
431,Gajapati,2110.0
432,Ganjam,22468.0
433,Jagatsinghapur,7453.0
434,Jajapur,9402.0
435,Jharsuguda,11128.0
436,Kalahandi,5405.0
437,Kandhamal,1549.0
438,Kendrapara,5287.0
439,Kendujhar,11087.0
440,Khordha,16042.0
441,Koraput,7728.0
442,Malkangiri,1800.0
443,Mayurbhanj,11695.0
444,Nabarangapur,2028.0
445,Nayagarh,3936.0
446,Nuapada,2007.0
447,Puri,8632.0
448,Rayagada,4023.0
449,Sambalpur,10281.0
450,Subarnapur,1552.0
451,Sundargarh,21194.0
452,Karaikal,4050.0
453,Mahe,562.0
454,Puducherry,4616.0
455,Yanam,246.0
456,Amritsar,48031.0
457,Barnala,16650.0
458,Bathinda,37594.0
459,Faridkot,17431.0
460,Fatehgarh Sahib,17389.0
461,Fazilka,31445.0
462,Firozpur,33717.0
463,Gurdaspur,38298.0
464,Hoshiarpur,28812.0
465,Jalandhar,47066.0
466,Kapurthala,22270.0
467,Ludhiana,65432.0
468,Mansa,19502.0
469,Moga,29437.0
470,Muktsar,25814.0
471,Pathankot,12270.0
472,Patiala,50534.0
473,Rupnagar,15487.0
474,Sahibzada Ajit Singh Nagar,20522.0
475,Sangrur,44739.0
476,Shahid Bhagat Singh Nagar,16090.0
477,Tarn Taran,34501.0
478,Ajmer,38141.0
479,Alwar,52762.0
480,Banswara,11028.0
481,Baran,18707.0
482,Barmer,16095.0
483,Bharatpur,32386.0
484,Bhilwara,25313.0
485,Bikaner,25697.0
486,Bundi,18979.0
487,Chittaurgarh,33163.0
488,Churu,39506.0
489,Dausa,22845.0
490,Dhaulpur,6767.0
491,Dungarpur,8307.0
492,Ganganagar,76388.0
493,Hanumangarh,46366.0
494,Jaipur,102895.0
495,Jaisalmer,8412.0
496,Jalor,18415.0
497,Jhalawar,21923.0
498,Jhunjhunun,50379.0
499,Jodhpur,53925.0
500,Karauli,12787.0
501,Kota,40982.0
502,Nagaur,68217.0
503,Pali,43062.0
504,Pratapgarh,9736.0
505,Rajsamand,20852.0
506,Sawai Madhopur,12320.0
507,Sikar,62373.0
508,Sirohi,20032.0
509,Tonk,12650.0
510,Udaipur,32169.0
511,East Sikkim,1813.0
512,North Sikkim,12.0
513,South Sikkim,530.0
514,West Sikkim,554.0
515,Ariyalur,12028.0
516,Chennai,14817.0
517,Coimbatore,39919.0
518,Cuddalore,39879.0
519,Dharmapuri,17211.0
520,Dindigul,32933.0
521,Erode,36672.0
522,Kancheepuram,53356.0
523,Kanniyakumari,10983.0
524,Karur,18063.0
525,Krishnagiri,21828.0
526,Madurai,29724.0
527,Nagappattinam,19992.0
528,Namakkal,31637.0
529,Perambalur,8959.0
530,Pudukkottai,26417.0
531,Ramanathapuram,12994.0
532,Salem,49277.0
533,Sivaganga,19567.0
534,Thanjavur,29124.0
535,The Nilgiris,9447.0
536,Theni,12523.0
537,Thiruvallur,47803.0
538,Thiruvarur,21510.0
539,Thoothukkudi,28047.0
540,Tiruchirappalli,36129.0
541,Tirunelveli,42831.0
542,Tiruppur,48084.0
543,Tiruvannamalai,32287.0
544,Vellore,48766.0
545,Viluppuram,48641.0
546,Virudunagar,26906.0
547,Adilabad,53677.0
548,Hyderabad,13479.0
549,Karimnagar,85914.0
550,Khammam,51292.0
551,Mahbubnagar,82716.0
552,Medak,61536.0
553,Nalgonda,77261.0
554,Nizamabad,58685.0
555,Ranga Reddy,81872.0
556,Warangal,60403.0
557,Dhalai,1440.0
558,Gomati,2338.0
559,Khowai,2127.0
560,North Tripura,2051.0
561,Sipahijala,4439.0
562,South Tripura,1600.0
563,Unokoti,1583.0
564,West Tripura,7321.0
565,Agra,26629.0
566,Aligarh,21928.0
567,Allahabad,30812.0
568,Ambedkar Nagar,8588.0
569,Amethi,18560.0
570,Amroha,15218.0
571,Auraiya,6947.0
572,Azamgarh,14128.0
573,Baghpat,11804.0
574,Bahraich,2180.0
575,Ballia,12920.0
576,Balrampur,3864.0
577,Banda,5214.0
578,Barabanki,9760.0
579,Bareilly,21200.0
580,Basti,7872.0
581,Bijnor,23190.0
582,Budaun,12104.0
583,Bulandshahr,27166.0
584,Chandauli,11547.0
585,Chitrakoot,2921.0
586,Deoria,12424.0
587,Etah,5362.0
588,Etawah,8451.0
589,Faizabad,14653.0
590,Farrukhabad,9689.0
591,Fatehpur,8059.0
592,Firozabad,21308.0
593,Gautam Buddha Nagar,24283.0
594,Ghaziabad,21855.0
595,Ghazipur,19808.0
596,Gonda,9625.0
597,Gorakhpur,22502.0
598,Hamirpur,4797.0
599,Hapur,14768.0
600,Hardoi,7096.0
601,Hathras,9396.0
602,Jalaun,12056.0
603,Jaunpur,18855.0
604,Jhansi,20044.0
605,Kannauj,5209.0
606,Kanpur Dehat,8792.0
607,Kanpur Nagar,27089.0
608,Kasganj,3396.0
609,Kaushambi,14134.0
610,Kushinagar,10753.0
611,Lakhimpur Kheri,17372.0
612,Lalitpur,3444.0
613,Lucknow,33670.0
614,Maharajganj,5115.0
615,Mahoba,3541.0
616,Mainpuri,7082.0
617,Mathura,25369.0
618,Mau,15919.0
619,Meerut,30947.0
620,Mirzapur,14208.0
621,Moradabad,14101.0
622,Muzaffarnagar,21661.0
623,Pilibhit,6044.0
624,Pratapgarh,19919.0
625,Rae Bareli,13933.0
626,Rampur,16339.0
627,Saharanpur,22730.0
628,Sambhal,10837.0
629,Sant Kabir Nagar,3534.0
630,Sant Ravi Das Nagar,8565.0
631,Shahjahanpur,12905.0
632,Shamli,10848.0
633,Shravasti,2816.0
634,Siddharth Nagar,3694.0
635,Sitapur,10735.0
636,Sonbhadra,16629.0
637,Sultanpur,12744.0
638,Unnao,11255.0
639,Varanasi,23027.0
640,Almora,2942.0
641,Bageshwar,767.0
642,Chamoli,222.0
643,Chamoli,0.0
644,Champawat,162.0
645,Dehradun,18038.0
646,Garhwal,5704.0
647,Hardwar,12822.0
648,Nainital,7797.0
649,Pithoragarh,1474.0
650,Pithoragarh,0.0
651,Rudraprayag,5.0
652,Tehri Garhwal,3198.0
653,Udham Singh Nagar,26205.0
654,Uttarkashi,433.0
655,Uttarkashi,0.0
656,Alipurduar,6657.0
657,Bankura,28532.0
658,Barddhaman,77471.0
659,Birbhum,25760.0
660,Dakshin Dinajpur,5271.0
661,Darjiling,12222.0
662,Haora,21444.0
663,Hugli,38204.0
664,Jalpaiguri,12080.0
665,Koch Bihar,7158.0
666,Kolkata,7546.0
667,Maldah,13182.0
668,Murshidabad,24295.0
669,Nadia,30589.0
670,North 24 Parganas,41095.0
671,Pashchim Medinipur,27289.0
672,Purba Medinipur,18222.0
673,Puruliya,15517.0
674,South 24 Parganas,34420.0
675,Uttar Dinajpur,9454.0
