,NAME_2,Sum_of_Lights_2015
214,Kishtwar,8429.0
215,Kulgam,7218.0
216,Kupwara,15427.0
217,Leh (Ladakh),53575.0
218,Poonch,16229.0
219,Pulwama,9415.0
220,Rajouri,30558.0
221,Ramban,9802.0
222,Reasi,18898.0
223,Samba,23293.0
224,Shupiyan,6435.0
225,Srinagar,17179.0
226,Udhampur,30276.0
227,Bokaro,63421.0
228,Chatra,16863.0
229,Deoghar,32610.0
230,Dhanbad,66750.0
231,Dumka,34326.0
232,Garhwa,21831.0
233,Giridih,42938.0
234,Godda,21706.0
235,Gumla,34678.0
236,Hazaribagh,61958.0
237,Jamtara,19682.0
238,Khunti,20943.0
239,Kodarma,16056.0
240,Latehar,27531.0
241,Lohardaga,13646.0
242,Pakur,16168.0
243,Palamu,36055.0
244,Pashchimi Singhbhum,67156.0
245,Purbi Singhbhum,52469.0
246,Ramgarh,36343.0
247,Ranchi,75073.0
248,Sahibganj,20611.0
249,Saraikela-kharsawan,38539.0
250,Simdega,19091.0
251,Bagalkot,68118.0
252,Bangalore,117766.0
253,Bangalore Rural,53223.0
254,Belgaum,134064.0
255,Bellary,104252.0
256,Bidar,61228.0
257,Bijapur,96662.0
258,Chamrajnagar,47662.0
259,Chikballapura,49744.0
260,Chikmagalur,50345.0
261,Chitradurga,83402.0
262,Dakshina Kannada,42826.0
263,Davanagere,69387.0
264,Dharwad,47701.0
265,Gadag,43232.0
266,Gulbarga,117999.0
267,Hassan,67585.0
268,Haveri,47412.0
269,Kodagu,20324.0
270,Kolar,59781.0
271,Koppal,57991.0
272,Mandya,60334.0
273,Mysore,81102.0
274,Raichur,89563.0
275,Ramanagara,49432.0
276,Shimoga,48957.0
277,Tumkur,114937.0
278,Udupi,28188.0
279,Uttara Kannada,48771.0
280,Yadgir,52795.0
281,Alappuzha,15189.0
282,Ernakulam,41794.0
283,Idukki,31162.0
284,Kannur,17382.0
285,Kasaragod,11149.0
286,Kollam,24537.0
287,Kottayam,20029.0
288,Kozhikode,16946.0
289,Malappuram,24127.0
290,Palakkad,37669.0
291,Pathanamthitta,18538.0
292,Thiruvananthapuram,28623.0
293,Thrissur,31694.0
294,Wayanad,12425.0
295,Lakshadweep,274.0
296,Agar Malwa,26593.0
297,Alirajpur,30051.0
298,Anuppur,27549.0
299,Ashoknagar,44224.0
300,Balaghat,63795.0
301,Barwani,41018.0
302,Betul,67514.0
303,Bhind,50973.0
304,Bhopal,55713.0
305,Burhanpur,22612.0
306,Chhatarpur,84524.0
307,Chhindwara,84673.0
308,Damoh,66742.0
309,Datia,28819.0
310,Dewas,70828.0
311,Dhar,81306.0
312,Dindori,35916.0
313,East Nimar,59071.0
314,Guna,70731.0
315,Gwalior,64601.0
316,Harda,24885.0
317,Hoshangabad,55013.0
318,Indore,80633.0
319,Jabalpur,58442.0
320,Jhabua,34614.0
321,Katni,65904.0
322,Mandla,44411.0
323,Mandsaur,54548.0
324,Morena,55985.0
325,Narsimhapur,54427.0
326,Neemuch,41318.0
327,Panna,51314.0
328,Raisen,86084.0
329,Rajgarh,62096.0
330,Ratlam,51903.0
331,Rewa,74095.0
332,Sagar,110463.0
333,Satna,86596.0
334,Sehore,67643.0
335,Seoni,71428.0
336,Shahdol,66930.0
337,Shajapur,37443.0
338,Sheopur,41502.0
339,Shivpuri,91297.0
340,Sidhi,42176.0
341,Singrauli,74074.0
342,Tikamgarh,57700.0
343,Ujjain,72037.0
344,Umaria,30201.0
345,Vidisha,76048.0
346,West Nimar,69463.0
347,Ahmadnagar,186866.0
348,Akola,58439.0
349,Amravati,110615.0
350,Aurangabad,110294.0
351,Bhandara,44330.0
352,Bid,112287.0
353,Buldana,87905.0
354,Chandrapur,111503.0
355,Dhule,68289.0
356,Garhchiroli,98189.0
357,Gondiya,42728.0
358,Hingoli,44209.0
359,Jalgaon,113939.0
360,Jalna,73977.0
361,Kolhapur,70069.0
362,Latur,68243.0
363,Mumbai City,5332.0
364,Mumbai Suburban,29420.0
365,Nagpur,140559.0
366,Nanded,101079.0
367,Nandurbar,52451.0
368,Nashik,180668.0
369,Osmanabad,68577.0
370,Palghar,77046.0
371,Parbhani,64224.0
372,Pune,265730.0
373,Raigarh,104704.0
374,Ratnagiri,49366.0
375,Sangli,86110.0
376,Satara,97451.0
377,Sindhudurg,24870.0
378,Solapur,197989.0
379,Thane,95955.0
380,Wardha,65390.0
381,Washim,48622.0
382,Yavatmal,130776.0
383,Bishnupur,4600.0
384,Chandel,10246.0
385,Churachandpur,20643.0
386,Imphal East,7280.0
387,Imphal West,7289.0
388,Senapati,18399.0
389,Tamenglong,25296.0
390,Thoubal,4820.0
391,Ukhrul,16995.0
392,East Garo Hills,17839.0
393,East Khasi Hills,32469.0
394,Jaintia Hills,33015.0
395,North Garo Hills,5932.0
396,Ri Bhoi,24758.0
397,South Garo Hills,12188.0
398,South West Garo Hills,4950.0
399,South West Khasi Hills,10596.0
400,West Garo Hills,24019.0
401,West Khasi Hills,29024.0
402,Aizawl,20698.0
403,Champhai,15411.0
404,Kolasib,9335.0
405,Lawangtlai,16152.0
406,Lunglei,21949.0
407,Mamit,15030.0
408,Saiha,10852.0
409,Serchhip,6882.0
410,Dimapur,13521.0
411,Kiphire,7946.0
412,Kohima,10962.0
413,Longleng,4322.0
414,Mokokchung,14471.0
415,Mon,11297.0
416,Peren,11461.0
417,Phek,13322.0
418,Tuensang,13127.0
419,Wokha,12306.0
420,Zunheboto,12851.0
421,West,116800.0
422,Anugul,88385.0
423,Balangir,63758.0
424,Baleshwar,43825.0
425,Bargarh,58122.0
426,Bauda,25532.0
427,Bhadrak,26747.0
428,Cuttack,63205.0
429,Debagarh,23557.0
430,Dhenkanal,55554.0
431,Gajapati,28395.0
432,Ganjam,82922.0
433,Jagatsinghapur,24610.0
434,Jajapur,53815.0
435,Jharsuguda,41607.0
436,Kalahandi,61834.0
437,Kandhamal,37356.0
438,Kendrapara,24677.0
439,Kendujhar,87135.0
440,Khordha,46624.0
441,Koraput,66113.0
442,Malkangiri,39974.0
443,Mayurbhanj,82584.0
444,Nabarangapur,33892.0
445,Nayagarh,31123.0
446,Nuapada,31833.0
447,Puri,35152.0
448,Rayagada,48130.0
449,Sambalpur,76353.0
450,Subarnapur,22688.0
451,Sundargarh,110062.0
452,Karaikal,5684.0
453,Mahe,907.0
454,Puducherry,7660.0
455,Yanam,1156.0
456,Amritsar,64437.0
457,Barnala,22674.0
458,Bathinda,62535.0
459,Faridkot,22358.0
460,Fatehgarh Sahib,20348.0
461,Fazilka,40422.0
462,Firozpur,44020.0
463,Gurdaspur,39796.0
464,Hoshiarpur,41612.0
465,Jalandhar,52690.0
466,Kapurthala,28105.0
467,Ludhiana,80140.0
468,Mansa,29499.0
469,Moga,35752.0
470,Muktsar,39247.0
471,Pathankot,21482.0
472,Patiala,61380.0
473,Rupnagar,24037.0
474,Sahibzada Ajit Singh Nagar,39178.0
475,Sangrur,53846.0
476,Shahid Bhagat Singh Nagar,17316.0
477,Tarn Taran,50984.0
478,Ajmer,116473.0
479,Alwar,160862.0
480,Banswara,48808.0
481,Baran,86620.0
482,Barmer,181426.0
483,Bharatpur,84444.0
484,Bhilwara,119546.0
485,Bikaner,197852.0
486,Bundi,63939.0
487,Chittaurgarh,102724.0
488,Churu,165651.0
489,Dausa,72736.0
490,Dhaulpur,36816.0
491,Dungarpur,37509.0
492,Ganganagar,119041.0
493,Hanumangarh,83952.0
494,Jaipur,244617.0
495,Jaisalmer,130023.0
496,Jalor,93016.0
497,Jhalawar,77559.0
498,Jhunjhunun,87513.0
499,Jodhpur,244520.0
500,Karauli,78480.0
501,Kota,91976.0
502,Nagaur,191944.0
503,Pali,123917.0
504,Pratapgarh,40966.0
505,Rajsamand,60935.0
506,Sawai Madhopur,59582.0
507,Sikar,115278.0
508,Sirohi,50549.0
509,Tonk,71189.0
510,Udaipur,123598.0
511,East Sikkim,10435.0
512,North Sikkim,8119.0
513,South Sikkim,6838.0
514,West Sikkim,6837.0
515,Ariyalur,22181.0
516,Chennai,14754.0
517,Coimbatore,60156.0
518,Cuddalore,63400.0
519,Dharmapuri,41177.0
520,Dindigul,64657.0
521,Erode,67428.0
522,Kancheepuram,112173.0
523,Kanniyakumari,21597.0
524,Karur,34595.0
525,Krishnagiri,56349.0
526,Madurai,49368.0
527,Nagappattinam,29595.0
528,Namakkal,50505.0
529,Perambalur,18849.0
530,Pudukkottai,46558.0
531,Ramanathapuram,37675.0
532,Salem,85913.0
533,Sivaganga,39352.0
534,Thanjavur,43312.0
535,The Nilgiris,22204.0
536,Theni,25557.0
537,Thiruvallur,75787.0
538,Thiruvarur,31802.0
539,Thoothukkudi,55688.0
540,Tiruchirappalli,65625.0
541,Tirunelveli,80252.0
542,Tiruppur,83710.0
543,Tiruvannamalai,65805.0
544,Vellore,87771.0
545,Viluppuram,88734.0
546,Virudunagar,50602.0
547,Adilabad,151152.0
548,Hyderabad,13793.0
549,Karimnagar,134436.0
550,Khammam,144653.0
551,Mahbubnagar,200120.0
552,Medak,136416.0
553,Nalgonda,152572.0
554,Nizamabad,85461.0
555,Ranga Reddy,177621.0
556,Warangal,125578.0
557,Dhalai,18571.0
558,Gomati,17168.0
559,Khowai,12986.0
560,North Tripura,13247.0
561,Sipahijala,15640.0
562,South Tripura,16309.0
563,Unokoti,9397.0
564,West Tripura,24464.0
565,Agra,71906.0
566,Aligarh,58102.0
567,Allahabad,88199.0
568,Ambedkar Nagar,28182.0
569,Amethi,37591.0
570,Amroha,36554.0
571,Auraiya,36085.0
572,Azamgarh,49575.0
573,Baghpat,21416.0
574,Bahraich,33985.0
575,Ballia,35916.0
576,Balrampur,31184.0
577,Banda,42495.0
578,Barabanki,54523.0
579,Bareilly,56369.0
580,Basti,32774.0
581,Bijnor,55897.0
582,Budaun,46705.0
583,Bulandshahr,58218.0
584,Chandauli,33359.0
585,Chitrakoot,28405.0
586,Deoria,32043.0
587,Etah,29391.0
588,Etawah,50786.0
589,Faizabad,29620.0
590,Farrukhabad,24138.0
591,Fatehpur,47424.0
592,Firozabad,63512.0
593,Gautam Buddha Nagar,66800.0
594,Ghaziabad,39919.0
595,Ghazipur,41017.0
596,Gonda,48372.0
597,Gorakhpur,53180.0
598,Hamirpur,41568.0
599,Hapur,28022.0
600,Hardoi,60139.0
601,Hathras,29788.0
602,Jalaun,47213.0
603,Jaunpur,48168.0
604,Jhansi,63277.0
605,Kannauj,36764.0
606,Kanpur Dehat,38171.0
607,Kanpur Nagar,54487.0
608,Kasganj,21802.0
609,Kaushambi,35469.0
610,Kushinagar,30429.0
611,Lakhimpur Kheri,74846.0
612,Lalitpur,48864.0
613,Lucknow,86536.0
614,Maharajganj,32834.0
615,Mahoba,28803.0
616,Mainpuri,48004.0
617,Mathura,65409.0
618,Mau,34734.0
619,Meerut,58837.0
620,Mirzapur,48303.0
621,Moradabad,38379.0
622,Muzaffarnagar,47307.0
623,Pilibhit,33091.0
624,Pratapgarh,48414.0
625,Rae Bareli,44619.0
626,Rampur,38864.0
627,Saharanpur,57463.0
628,Sambhal,30148.0
629,Sant Kabir Nagar,16039.0
630,Sant Ravi Das Nagar,15743.0
631,Shahjahanpur,53869.0
632,Shamli,19719.0
633,Shravasti,35919.0
634,Siddharth Nagar,35675.0
635,Sitapur,58830.0
636,Sonbhadra,68642.0
637,Sultanpur,29847.0
638,Unnao,55736.0
639,Varanasi,36314.0
640,Almora,30284.0
641,Bageshwar,13823.0
642,Chamoli,36138.0
643,Chamoli,0.0
644,Champawat,15249.0
645,Dehradun,55491.0
646,Garhwal,49048.0
647,Hardwar,58649.0
648,Nainital,47512.0
649,Pithoragarh,32870.0
650,Pithoragarh,0.0
651,Rudraprayag,8516.0
652,Tehri Garhwal,42126.0
653,Udham Singh Nagar,68039.0
654,Uttarkashi,28485.0
655,Uttarkashi,0.0
656,Alipurduar,28987.0
657,Bankura,87866.0
658,Barddhaman,148440.0
659,Birbhum,64253.0
660,Dakshin Dinajpur,25322.0
661,Darjiling,35050.0
662,Haora,41629.0
663,Hugli,59800.0
664,Jalpaiguri,43691.0
665,Koch Bihar,43355.0
666,Kolkata,7559.0
667,Maldah,46497.0
668,Murshidabad,75092.0
669,Nadia,63188.0
670,North 24 Parganas,88645.0
671,Pashchim Medinipur,112572.0
672,Purba Medinipur,67501.0
673,Puruliya,72971.0
674,South 24 Parganas,105710.0
675,Uttar Dinajpur,44023.0
