,NAME_2,Sum_of_Lights_2012
360,Jalna,55405.0
361,Kolhapur,80617.0
362,Latur,60391.0
363,Mumbai City,5330.0
364,Mumbai Suburban,30248.0
365,Nagpur,106664.0
366,Nanded,78582.0
367,Nandurbar,26745.0
368,Nashik,138114.0
369,Osmanabad,59971.0
370,Palghar,60546.0
371,Parbhani,47875.0
372,Pune,267199.0
373,Raigarh,93851.0
374,Ratnagiri,47437.0
375,Sangli,86042.0
376,Satara,101574.0
377,Sindhudurg,23004.0
378,Solapur,172489.0
379,Thane,88885.0
380,Wardha,43707.0
381,Washim,35534.0
382,Yavatmal,98187.0
383,Bishnupur,1453.0
384,Chandel,675.0
385,Churachandpur,1548.0
386,Imphal East,3774.0
387,Imphal West,4779.0
388,Senapati,1790.0
389,Tamenglong,980.0
390,Thoubal,2488.0
391,Ukhrul,310.0
392,East Garo Hills,1563.0
393,East Khasi Hills,11515.0
394,Jaintia Hills,9402.0
395,North Garo Hills,606.0
396,Ri Bhoi,6843.0
397,South Garo Hills,988.0
398,South West Garo Hills,159.0
399,South West Khasi Hills,278.0
400,West Garo Hills,2103.0
401,West Khasi Hills,2690.0
402,Aizawl,3999.0
403,Champhai,471.0
404,Kolasib,1191.0
405,Lawangtlai,142.0
406,Lunglei,658.0
407,Mamit,229.0
408,Saiha,162.0
409,Serchhip,566.0
410,Dimapur,6683.0
411,Kiphire,95.0
412,Kohima,2559.0
413,Longleng,125.0
414,Mokokchung,1004.0
415,Mon,314.0
416,Peren,697.0
417,Phek,274.0
418,Tuensang,259.0
419,Wokha,833.0
420,Zunheboto,210.0
421,West,116829.0
422,Anugul,45403.0
423,Balangir,14801.0
424,Baleshwar,23288.0
425,Bargarh,15843.0
426,Bauda,1132.0
427,Bhadrak,10965.0
428,Cuttack,41780.0
429,Debagarh,2476.0
430,Dhenkanal,24658.0
431,Gajapati,4237.0
432,Ganjam,32391.0
433,Jagatsinghapur,18288.0
434,Jajapur,35192.0
435,Jharsuguda,24067.0
436,Kalahandi,9449.0
437,Kandhamal,1468.0
438,Kendrapara,14135.0
439,Kendujhar,31255.0
440,Khordha,30220.0
441,Koraput,11940.0
442,Malkangiri,2905.0
443,Mayurbhanj,11315.0
444,Nabarangapur,2032.0
445,Nayagarh,8128.0
446,Nuapada,2794.0
447,Puri,16314.0
448,Rayagada,10316.0
449,Sambalpur,21762.0
450,Subarnapur,4633.0
451,Sundargarh,38344.0
452,Karaikal,6766.0
453,Mahe,1260.0
454,Puducherry,8519.0
455,Yanam,864.0
456,Amritsar,75781.0
457,Barnala,29844.0
458,Bathinda,84025.0
459,Faridkot,29679.0
460,Fatehgarh Sahib,25495.0
461,Fazilka,53527.0
462,Firozpur,49222.0
463,Gurdaspur,54057.0
464,Hoshiarpur,53417.0
465,Jalandhar,69709.0
466,Kapurthala,35796.0
467,Ludhiana,103470.0
468,Mansa,42375.0
469,Moga,46652.0
470,Muktsar,55788.0
471,Pathankot,21894.0
472,Patiala,76154.0
473,Rupnagar,28259.0
474,Sahibzada Ajit Singh Nagar,40976.0
475,Sangrur,70696.0
476,Shahid Bhagat Singh Nagar,24302.0
477,Tarn Taran,58746.0
478,Ajmer,71984.0
479,Alwar,130347.0
480,Banswara,18176.0
481,Baran,47422.0
482,Barmer,43957.0
483,Bharatpur,63507.0
484,Bhilwara,51275.0
485,Bikaner,77136.0
486,Bundi,30950.0
487,Chittaurgarh,62437.0
488,Churu,115529.0
489,Dausa,58063.0
490,Dhaulpur,15628.0
491,Dungarpur,13521.0
492,Ganganagar,126334.0
493,Hanumangarh,81549.0
494,Jaipur,211276.0
495,Jaisalmer,27422.0
496,Jalor,30648.0
497,Jhalawar,39652.0
498,Jhunjhunun,110754.0
499,Jodhpur,137186.0
500,Karauli,37051.0
501,Kota,62755.0
502,Nagaur,134817.0
503,Pali,52861.0
504,Pratapgarh,13207.0
505,Rajsamand,40615.0
506,Sawai Madhopur,33341.0
507,Sikar,124853.0
508,Sirohi,22892.0
509,Tonk,25383.0
510,Udaipur,54995.0
511,East Sikkim,4995.0
512,North Sikkim,662.0
513,South Sikkim,4181.0
514,West Sikkim,2125.0
515,Ariyalur,22196.0
516,Chennai,14960.0
517,Coimbatore,60438.0
518,Cuddalore,71329.0
519,Dharmapuri,34068.0
520,Dindigul,53574.0
521,Erode,60388.0
522,Kancheepuram,110134.0
523,Kanniyakumari,26069.0
524,Karur,30964.0
525,Krishnagiri,44127.0
526,Madurai,45565.0
527,Nagappattinam,28179.0
528,Namakkal,50758.0
529,Perambalur,16800.0
530,Pudukkottai,44719.0
531,Ramanathapuram,28561.0
532,Salem,81953.0
533,Sivaganga,36824.0
534,Thanjavur,45489.0
535,The Nilgiris,18812.0
536,Theni,20892.0
537,Thiruvallur,81821.0
538,Thiruvarur,27312.0
539,Thoothukkudi,51141.0
540,Tiruchirappalli,61449.0
541,Tirunelveli,83110.0
542,Tiruppur,82916.0
543,Tiruvannamalai,58272.0
544,Vellore,77169.0
545,Viluppuram,91444.0
546,Virudunagar,43432.0
547,Adilabad,112736.0
548,Hyderabad,13797.0
549,Karimnagar,156944.0
550,Khammam,93798.0
551,Mahbubnagar,191681.0
552,Medak,146111.0
553,Nalgonda,159997.0
554,Nizamabad,105855.0
555,Ranga Reddy,176491.0
556,Warangal,114336.0
557,Dhalai,5956.0
558,Gomati,9053.0
559,Khowai,6171.0
560,North Tripura,3963.0
561,Sipahijala,9076.0
562,South Tripura,8238.0
563,Unokoti,4302.0
564,West Tripura,17470.0
565,Agra,53822.0
566,Aligarh,36303.0
567,Allahabad,55102.0
568,Ambedkar Nagar,11429.0
569,Amethi,11135.0
570,Amroha,15545.0
571,Auraiya,16216.0
572,Azamgarh,10714.0
573,Baghpat,14052.0
574,Bahraich,1048.0
575,Ballia,6833.0
576,Balrampur,3617.0
577,Banda,7553.0
578,Barabanki,19196.0
579,Bareilly,26660.0
580,Basti,11286.0
581,Bijnor,20949.0
582,Budaun,7666.0
583,Bulandshahr,37756.0
584,Chandauli,17022.0
585,Chitrakoot,4572.0
586,Deoria,10383.0
587,Etah,12269.0
588,Etawah,27384.0
589,Faizabad,12514.0
590,Farrukhabad,5753.0
591,Fatehpur,11685.0
592,Firozabad,38992.0
593,Gautam Buddha Nagar,57694.0
594,Ghaziabad,35844.0
595,Ghazipur,16553.0
596,Gonda,8547.0
597,Gorakhpur,24052.0
598,Hamirpur,6668.0
599,Hapur,16865.0
600,Hardoi,7618.0
601,Hathras,25989.0
602,Jalaun,10114.0
603,Jaunpur,14117.0
604,Jhansi,25710.0
605,Kannauj,13710.0
606,Kanpur Dehat,9462.0
607,Kanpur Nagar,31550.0
608,Kasganj,4735.0
609,Kaushambi,18664.0
610,Kushinagar,5483.0
611,Lakhimpur Kheri,16147.0
612,Lalitpur,6694.0
613,Lucknow,64238.0
614,Maharajganj,3748.0
615,Mahoba,7640.0
616,Mainpuri,23109.0
617,Mathura,53235.0
618,Mau,17303.0
619,Meerut,41306.0
620,Mirzapur,15140.0
621,Moradabad,22182.0
622,Muzaffarnagar,29530.0
623,Pilibhit,7114.0
624,Pratapgarh,17125.0
625,Rae Bareli,12468.0
626,Rampur,24081.0
627,Saharanpur,26062.0
628,Sambhal,12069.0
629,Sant Kabir Nagar,3149.0
630,Sant Ravi Das Nagar,10890.0
631,Shahjahanpur,15706.0
632,Shamli,18118.0
633,Shravasti,3489.0
634,Siddharth Nagar,3756.0
635,Sitapur,10507.0
636,Sonbhadra,25340.0
637,Sultanpur,11180.0
638,Unnao,14370.0
639,Varanasi,27863.0
640,Almora,15931.0
641,Bageshwar,4951.0
642,Chamoli,6146.0
643,Chamoli,0.0
644,Champawat,1701.0
645,Dehradun,44083.0
646,Garhwal,20605.0
647,Hardwar,47200.0
648,Nainital,26833.0
649,Pithoragarh,7126.0
650,Pithoragarh,0.0
651,Rudraprayag,1747.0
652,Tehri Garhwal,23067.0
653,Udham Singh Nagar,55082.0
654,Uttarkashi,3597.0
655,Uttarkashi,0.0
656,Alipurduar,13333.0
657,Bankura,41951.0
658,Barddhaman,110996.0
659,Birbhum,37658.0
660,Dakshin Dinajpur,15122.0
661,Darjiling,23984.0
662,Haora,38398.0
663,Hugli,53628.0
664,Jalpaiguri,27691.0
665,Koch Bihar,16332.0
666,Kolkata,7560.0
667,Maldah,19376.0
668,Murshidabad,44684.0
669,Nadia,44203.0
670,North 24 Parganas,68859.0
671,Pashchim Medinipur,54880.0
672,Purba Medinipur,44044.0
673,Puruliya,19621.0
674,South 24 Parganas,61631.0
675,Uttar Dinajpur,31523.0
