,NAME_2,Sum_of_Lights_2008
236,Hazaribagh,14498.0
237,Jamtara,4527.0
238,Khunti,861.0
239,Kodarma,3235.0
240,Latehar,585.0
241,Lohardaga,615.0
242,Pakur,1931.0
243,Palamu,3691.0
244,Pashchimi Singhbhum,8922.0
245,Purbi Singhbhum,20782.0
246,Ramgarh,16275.0
247,Ranchi,26742.0
248,Sahibganj,2204.0
249,Saraikela-kharsawan,13998.0
250,Simdega,895.0
251,Bagalkot,59612.0
252,Bangalore,91797.0
253,Bangalore Rural,37235.0
254,Belgaum,119405.0
255,Bellary,68349.0
256,Bidar,39563.0
257,Bijapur,56234.0
258,Chamrajnagar,24499.0
259,Chikballapura,35458.0
260,Chikmagalur,15332.0
261,Chitradurga,47017.0
262,Dakshina Kannada,29620.0
263,Davanagere,46232.0
264,Dharwad,32748.0
265,Gadag,23335.0
266,Gulbarga,66717.0
267,Hassan,47428.0
268,Haveri,35076.0
269,Kodagu,4948.0
270,Kolar,42471.0
271,Koppal,35248.0
272,Mandya,54164.0
273,Mysore,58986.0
274,Raichur,51275.0
275,Ramanagara,35754.0
276,Shimoga,20829.0
277,Tumkur,70822.0
278,Udupi,19208.0
279,Uttara Kannada,20287.0
280,Yadgir,23753.0
281,Alappuzha,18788.0
282,Ernakulam,45281.0
283,Idukki,16353.0
284,Kannur,20543.0
285,Kasaragod,11872.0
286,Kollam,27403.0
287,Kottayam,21682.0
288,Kozhikode,21819.0
289,Malappuram,26279.0
290,Palakkad,33740.0
291,Pathanamthitta,15152.0
292,Thiruvananthapuram,32739.0
293,Thrissur,34890.0
294,Wayanad,10396.0
295,Lakshadweep,138.0
296,Agar Malwa,3185.0
297,Alirajpur,2696.0
298,Anuppur,9155.0
299,Ashoknagar,5010.0
300,Balaghat,13235.0
301,Barwani,12429.0
302,Betul,17320.0
303,Bhind,13561.0
304,Bhopal,31640.0
305,Burhanpur,8372.0
306,Chhatarpur,16150.0
307,Chhindwara,27192.0
308,Damoh,13147.0
309,Datia,8903.0
310,Dewas,24450.0
311,Dhar,35359.0
312,Dindori,664.0
313,East Nimar,11624.0
314,Guna,18372.0
315,Gwalior,25777.0
316,Harda,14359.0
317,Hoshangabad,28004.0
318,Indore,50432.0
319,Jabalpur,34374.0
320,Jhabua,4499.0
321,Katni,22287.0
322,Mandla,8883.0
323,Mandsaur,17815.0
324,Morena,12745.0
325,Narsimhapur,39404.0
326,Neemuch,13931.0
327,Panna,3231.0
328,Raisen,18641.0
329,Rajgarh,7232.0
330,Ratlam,22293.0
331,Rewa,14634.0
332,Sagar,33351.0
333,Satna,27911.0
334,Sehore,23517.0
335,Seoni,9544.0
336,Shahdol,11932.0
337,Shajapur,12162.0
338,Sheopur,6093.0
339,Shivpuri,9200.0
340,Sidhi,3534.0
341,Singrauli,15760.0
342,Tikamgarh,14067.0
343,Ujjain,39195.0
344,Umaria,4176.0
345,Vidisha,8205.0
346,West Nimar,20717.0
347,Ahmadnagar,122337.0
348,Akola,31946.0
349,Amravati,51983.0
350,Aurangabad,70882.0
351,Bhandara,22934.0
352,Bid,75022.0
353,Buldana,41355.0
354,Chandrapur,53127.0
355,Dhule,25261.0
356,Garhchiroli,14739.0
357,Gondiya,17014.0
358,Hingoli,23611.0
359,Jalgaon,70385.0
360,Jalna,40242.0
361,Kolhapur,68741.0
362,Latur,53157.0
363,Mumbai City,5094.0
364,Mumbai Suburban,28333.0
365,Nagpur,81464.0
366,Nanded,65008.0
367,Nandurbar,21405.0
368,Nashik,103820.0
369,Osmanabad,49076.0
370,Palghar,41410.0
371,Parbhani,36444.0
372,Pune,202084.0
373,Raigarh,68600.0
374,Ratnagiri,35637.0
375,Sangli,59602.0
376,Satara,69877.0
377,Sindhudurg,18037.0
378,Solapur,123020.0
379,Thane,65284.0
380,Wardha,33506.0
381,Washim,23576.0
382,Yavatmal,70404.0
383,Bishnupur,1518.0
384,Chandel,438.0
385,Churachandpur,668.0
386,Imphal East,3315.0
387,Imphal West,4085.0
388,Senapati,2088.0
389,Tamenglong,173.0
390,Thoubal,1951.0
391,Ukhrul,453.0
392,East Garo Hills,1527.0
393,East Khasi Hills,10642.0
394,Jaintia Hills,5238.0
395,North Garo Hills,951.0
396,Ri Bhoi,5069.0
397,South Garo Hills,748.0
398,South West Garo Hills,760.0
399,South West Khasi Hills,263.0
400,West Garo Hills,3175.0
401,West Khasi Hills,1038.0
402,Aizawl,4113.0
403,Champhai,406.0
404,Kolasib,1148.0
405,Lawangtlai,159.0
406,Lunglei,556.0
407,Mamit,382.0
408,Saiha,197.0
409,Serchhip,680.0
410,Dimapur,5890.0
411,Kiphire,167.0
412,Kohima,2456.0
413,Longleng,63.0
414,Mokokchung,1618.0
415,Mon,345.0
416,Peren,395.0
417,Phek,269.0
418,Tuensang,291.0
419,Wokha,529.0
420,Zunheboto,359.0
421,West,103442.0
422,Anugul,26282.0
423,Balangir,6544.0
424,Baleshwar,18354.0
425,Bargarh,10717.0
426,Bauda,560.0
427,Bhadrak,8341.0
428,Cuttack,30722.0
429,Debagarh,1601.0
430,Dhenkanal,14465.0
431,Gajapati,2609.0
432,Ganjam,25097.0
433,Jagatsinghapur,12057.0
434,Jajapur,24164.0
435,Jharsuguda,18434.0
436,Kalahandi,6022.0
437,Kandhamal,1598.0
438,Kendrapara,10586.0
439,Kendujhar,17747.0
440,Khordha,22704.0
441,Koraput,9309.0
442,Malkangiri,2041.0
443,Mayurbhanj,12446.0
444,Nabarangapur,1627.0
445,Nayagarh,5201.0
446,Nuapada,1316.0
447,Puri,12752.0
448,Rayagada,4015.0
449,Sambalpur,16223.0
450,Subarnapur,2040.0
451,Sundargarh,31740.0
452,Karaikal,5685.0
453,Mahe,1138.0
454,Puducherry,7471.0
455,Yanam,955.0
456,Amritsar,66651.0
457,Barnala,27313.0
458,Bathinda,66328.0
459,Faridkot,27485.0
460,Fatehgarh Sahib,24249.0
461,Fazilka,43892.0
462,Firozpur,46248.0
463,Gurdaspur,52464.0
464,Hoshiarpur,50529.0
465,Jalandhar,63743.0
466,Kapurthala,31631.0
467,Ludhiana,93475.0
468,Mansa,34084.0
469,Moga,45044.0
470,Muktsar,44899.0
471,Pathankot,19414.0
472,Patiala,69938.0
473,Rupnagar,23271.0
474,Sahibzada Ajit Singh Nagar,32999.0
475,Sangrur,66509.0
476,Shahid Bhagat Singh Nagar,22200.0
477,Tarn Taran,50893.0
478,Ajmer,57656.0
479,Alwar,84626.0
480,Banswara,11278.0
481,Baran,31528.0
482,Barmer,28821.0
483,Bharatpur,43107.0
484,Bhilwara,47204.0
485,Bikaner,52041.0
486,Bundi,23770.0
487,Chittaurgarh,45835.0
488,Churu,79031.0
489,Dausa,34747.0
490,Dhaulpur,12746.0
491,Dungarpur,11303.0
492,Ganganagar,91367.0
493,Hanumangarh,64785.0
494,Jaipur,151633.0
495,Jaisalmer,23548.0
496,Jalor,17341.0
497,Jhalawar,28564.0
498,Jhunjhunun,77077.0
499,Jodhpur,90089.0
500,Karauli,19613.0
501,Kota,51663.0
502,Nagaur,93857.0
503,Pali,48790.0
504,Pratapgarh,8338.0
505,Rajsamand,31352.0
506,Sawai Madhopur,16594.0
507,Sikar,85000.0
508,Sirohi,21751.0
509,Tonk,20642.0
510,Udaipur,42292.0
511,East Sikkim,4257.0
512,North Sikkim,519.0
513,South Sikkim,2999.0
514,West Sikkim,1818.0
515,Ariyalur,19770.0
516,Chennai,14240.0
517,Coimbatore,53085.0
518,Cuddalore,63208.0
519,Dharmapuri,29590.0
520,Dindigul,47253.0
521,Erode,56904.0
522,Kancheepuram,96599.0
523,Kanniyakumari,24237.0
524,Karur,27179.0
525,Krishnagiri,37673.0
526,Madurai,42787.0
527,Nagappattinam,27469.0
528,Namakkal,48904.0
529,Perambalur,13796.0
530,Pudukkottai,40306.0
531,Ramanathapuram,25484.0
532,Salem,78238.0
533,Sivaganga,32246.0
534,Thanjavur,45313.0
535,The Nilgiris,13950.0
536,Theni,19073.0
537,Thiruvallur,71021.0
538,Thiruvarur,26965.0
539,Thoothukkudi,41941.0
540,Tiruchirappalli,54800.0
541,Tirunelveli,72469.0
542,Tiruppur,74408.0
543,Tiruvannamalai,52641.0
544,Vellore,73300.0
545,Viluppuram,80754.0
546,Virudunagar,39791.0
547,Adilabad,98909.0
548,Hyderabad,13134.0
549,Karimnagar,128967.0
550,Khammam,74159.0
551,Mahbubnagar,133288.0
552,Medak,108087.0
553,Nalgonda,116566.0
554,Nizamabad,89811.0
555,Ranga Reddy,142244.0
556,Warangal,91204.0
557,Dhalai,3221.0
558,Gomati,4288.0
559,Khowai,3309.0
560,North Tripura,2893.0
561,Sipahijala,5964.0
562,South Tripura,5077.0
563,Unokoti,2881.0
564,West Tripura,12455.0
565,Agra,45080.0
566,Aligarh,22875.0
567,Allahabad,33051.0
568,Ambedkar Nagar,7452.0
569,Amethi,7813.0
570,Amroha,13924.0
571,Auraiya,11129.0
572,Azamgarh,8437.0
573,Baghpat,11130.0
574,Bahraich,3952.0
575,Ballia,6644.0
576,Balrampur,6453.0
577,Banda,6770.0
578,Barabanki,19215.0
579,Bareilly,28752.0
580,Basti,8731.0
581,Bijnor,21454.0
582,Budaun,7540.0
583,Bulandshahr,22920.0
584,Chandauli,10141.0
585,Chitrakoot,3887.0
586,Deoria,8176.0
587,Etah,8656.0
588,Etawah,11725.0
589,Faizabad,8683.0
590,Farrukhabad,6152.0
591,Fatehpur,10231.0
592,Firozabad,28541.0
593,Gautam Buddha Nagar,41962.0
594,Ghaziabad,27535.0
595,Ghazipur,5227.0
596,Gonda,17144.0
597,Gorakhpur,21006.0
598,Hamirpur,7077.0
599,Hapur,12180.0
600,Hardoi,15452.0
601,Hathras,16426.0
602,Jalaun,12395.0
603,Jaunpur,8709.0
604,Jhansi,22665.0
605,Kannauj,5077.0
606,Kanpur Dehat,9373.0
607,Kanpur Nagar,29497.0
608,Kasganj,2655.0
609,Kaushambi,15660.0
610,Kushinagar,9149.0
611,Lakhimpur Kheri,33300.0
612,Lalitpur,5233.0
613,Lucknow,48306.0
614,Maharajganj,8042.0
615,Mahoba,5018.0
616,Mainpuri,9580.0
617,Mathura,42676.0
618,Mau,8129.0
619,Meerut,31758.0
620,Mirzapur,8327.0
621,Moradabad,18263.0
622,Muzaffarnagar,22265.0
623,Pilibhit,11463.0
624,Pratapgarh,6881.0
625,Rae Bareli,12251.0
626,Rampur,14635.0
627,Saharanpur,36626.0
628,Sambhal,10467.0
629,Sant Kabir Nagar,2868.0
630,Sant Ravi Das Nagar,6600.0
631,Shahjahanpur,19405.0
632,Shamli,9753.0
633,Shravasti,5269.0
634,Siddharth Nagar,6407.0
635,Sitapur,25125.0
636,Sonbhadra,18677.0
637,Sultanpur,2817.0
638,Unnao,17756.0
639,Varanasi,19889.0
640,Almora,11381.0
641,Bageshwar,2989.0
642,Chamoli,4572.0
643,Chamoli,0.0
644,Champawat,675.0
645,Dehradun,34946.0
646,Garhwal,14763.0
647,Hardwar,37068.0
648,Nainital,22034.0
649,Pithoragarh,3066.0
650,Pithoragarh,0.0
651,Rudraprayag,775.0
652,Tehri Garhwal,17380.0
653,Udham Singh Nagar,49099.0
654,Uttarkashi,5439.0
655,Uttarkashi,0.0
656,Alipurduar,11868.0
657,Bankura,39061.0
658,Barddhaman,92513.0
659,Birbhum,32547.0
660,Dakshin Dinajpur,9196.0
661,Darjiling,20922.0
662,Haora,31161.0
663,Hugli,46335.0
664,Jalpaiguri,20217.0
665,Koch Bihar,13733.0
666,Kolkata,7200.0
667,Maldah,17877.0
668,Murshidabad,35498.0
669,Nadia,36810.0
670,North 24 Parganas,55847.0
671,Pashchim Medinipur,38347.0
672,Purba Medinipur,31000.0
673,Puruliya,20738.0
674,South 24 Parganas,48328.0
675,Uttar Dinajpur,18640.0
