,NAME_2,Sum_of_Lights_2003
0,Nicobar Islands,657.0
1,North and Middle Andaman,1210.0
2,South Andaman,3782.0
3,Anantapur,96854.0
4,Chittoor,102785.0
5,East Godavari,72596.0
6,Guntur,93414.0
7,Krishna,82107.0
8,Kurnool,71341.0
9,Nellore,77173.0
10,Prakasam,59511.0
11,Srikakulam,35392.0
12,Visakhapatnam,48541.0
13,Vizianagaram,28330.0
14,West Godavari,63721.0
15,Y.S.R.,56101.0
16,Anjaw,0.0
17,Anjaw,0.0
18,Changlang,2438.0
19,Dibang Valley,0.0
20,East Kameng,0.0
21,East Siang,49.0
22,East Siang,81.0
23,Kurung Kumey,0.0
24,Lohit,560.0
25,Lohit,0.0
26,Longding,0.0
27,Lower Dibang Valley,251.0
28,Lower Dibang Valley,0.0
29,Lower Subansiri,144.0
30,Namsai,740.0
31,Papum Pare,2171.0
32,Tawang,72.0
33,Tirap,186.0
34,Upper Siang,21.0
35,Upper Subansiri,0.0
36,West Kameng,356.0
37,West Siang,60.0
38,Baksa,685.0
39,Barpeta,2238.0
40,Bongaigaon,1442.0
41,Cachar,5618.0
42,Chirang,2858.0
43,Darrang,2209.0
44,Dhemaji,246.0
45,Dhubri,1392.0
46,Dibrugarh,40878.0
47,Dima Hasao,1405.0
48,Goalpara,1325.0
49,Golaghat,13150.0
50,Hailakandi,1653.0
51,Jorhat,6812.0
52,Kamrup,8878.0
53,Kamrup Metropolitan,11603.0
54,Karbi Anglong,3099.0
55,Karimganj,2187.0
56,Kokrajhar,2469.0
57,Lakhimpur,812.0
58,Morigaon,1775.0
59,Nagaon,6756.0
60,Nalbari,1625.0
61,Sivasagar,19367.0
62,Sonitpur,6307.0
63,Tinsukia,21033.0
64,Udalguri,2214.0
65,Araria,1844.0
66,Arwal,170.0
67,Aurangabad,2759.0
68,Banka,754.0
69,Begusarai,8785.0
70,Bhagalpur,8473.0
71,Bhojpur,3089.0
72,Buxar,2609.0
73,Darbhanga,4595.0
74,Gaya,6263.0
75,Gopalganj,5833.0
76,Jamui,1134.0
77,Jehanabad,871.0
78,Kaimur,5582.0
79,Katihar,2717.0
80,Khagaria,1501.0
81,Kishanganj,1513.0
82,Lakhisarai,1427.0
83,Madhepura,1417.0
84,Madhubani,3396.0
85,Munger,3364.0
86,Muzaffarpur,8179.0
87,Nalanda,3582.0
88,Nawada,1124.0
89,Pashchim Champaran,3156.0
90,Patna,17920.0
91,Purba Champaran,6410.0
92,Purnia,5234.0
93,Rohtas,9651.0
94,Saharsa,1937.0
95,Samastipur,6033.0
96,Saran,5573.0
97,Sheikhpura,694.0
98,Sheohar,186.0
99,Sitamarhi,1829.0
100,Siwan,4665.0
101,Supaul,1790.0
102,Vaishali,5859.0
103,Chandigarh,9257.0
104,Balod,5942.0
105,Baloda Bazar,11704.0
106,Balrampur,401.0
107,Bastar,2710.0
108,Bemetara,9129.0
109,Bijapur,568.0
110,Bilaspur,22409.0
111,Dantewada,3291.0
112,Dhamtari,8770.0
113,Durg,35188.0
114,Gariaband,774.0
115,Janjgir-Champa,12106.0
116,Jashpur,1433.0
117,Kabeerdham,5510.0
118,Kondagaon,771.0
119,Korba,20073.0
120,Koriya,7562.0
121,Mahasamund,5811.0
122,Mungeli,3454.0
123,Narayanpur,221.0
124,Raigarh,15180.0
125,Raipur,31909.0
126,Rajnandgaon,14698.0
127,Sukma,456.0
128,Surajpur,5054.0
129,Surguja,3498.0
130,Uttar Bastar Kanker,2421.0
131,Dadra and Nagar Haveli,6490.0
132,Daman,3289.0
133,Diu,663.0
134,North Goa,26985.0
135,South Goa,19016.0
136,Ahmadabad,73966.0
137,Amreli,50018.0
138,Anand,29757.0
139,Aravalli,20243.0
140,Banas Kantha,58356.0
141,Bharuch,64385.0
142,Bhavnagar,51619.0
143,Botad,13207.0
144,Chhota Udaipur,12606.0
145,Dahod,17076.0
146,Devbhumi Dwarka,28367.0
147,Gandhinagar,33948.0
148,Gir Somnath,23315.0
149,Jamnagar,55698.0
150,Junagadh,59941.0
151,Kachchh,88528.0
152,Kheda,33176.0
153,Mahesana,52456.0
154,Mahisagar,8382.0
155,Morbi,42828.0
156,Narmada,9851.0
157,Navsari,21192.0
158,Panch Mahals,16483.0
159,Patan,28025.0
160,Porbandar,21507.0
161,Rajkot,73945.0
162,Sabar Kantha,30778.0
163,Surat,71133.0
164,Surendranagar,53307.0
165,Tapi,16003.0
166,The Dangs,1129.0
167,Vadodara,54995.0
168,Valsad,27125.0
169,Ambala,36359.0
170,Bhiwani,44835.0
171,Faridabad,30048.0
172,Fatehabad,37687.0
173,Gurgaon,36414.0
174,Hisar,49393.0
175,Jhajjar,26385.0
176,Jind,33742.0
177,Kaithal,34218.0
178,Karnal,49785.0
179,Kurukshetra,39430.0
180,Mahendragarh,23821.0
181,Mewat,12503.0
182,Palwal,12705.0
183,Panchkula,11911.0
184,Panipat,28689.0
185,Rewari,21132.0
186,Rohtak,22944.0
187,Sirsa,52739.0
188,Sonipat,35326.0
189,Yamunanagar,22150.0
190,Bilaspur,11529.0
191,Chamba,4457.0
192,Hamirpur,10701.0
193,Kangra,29048.0
194,Kinnaur,1312.0
195,Kinnaur,0.0
196,Kinnaur,0.0
197,Kullu,5443.0
198,Lahul & Spiti,63.0
199,Lahul & Spiti,0.0
200,Mandi,16863.0
201,Shimla,11790.0
202,Sirmaur,8714.0
203,Solan,21432.0
204,Una,14680.0
205,Anantnag,608.0
206,Badgam,1820.0
207,Bandipore,0.0
208,Baramulla,1779.0
209,Doda,1396.0
