,NAME_2,Sum_of_Lights_2013
0,Nicobar Islands,694.0
1,North and Middle Andaman,1620.0
2,South Andaman,5099.0
3,Anantapur,132777.0
4,Chittoor,142092.0
5,East Godavari,94517.0
6,Guntur,132420.0
7,Krishna,113234.0
8,Kurnool,100807.0
9,Nellore,113125.0
10,Prakasam,112385.0
11,Srikakulam,41975.0
12,Visakhapatnam,83469.0
13,Vizianagaram,35338.0
14,West Godavari,79351.0
15,Y.S.R.,90811.0
16,Anjaw,0.0
17,Anjaw,0.0
18,Changlang,4566.0
19,Dibang Valley,0.0
20,East Kameng,109.0
21,East Siang,274.0
22,East Siang,157.0
23,Kurung Kumey,0.0
24,Lohit,644.0
25,Lohit,0.0
26,Longding,0.0
27,Lower Dibang Valley,90.0
28,Lower Dibang Valley,0.0
29,Lower Subansiri,691.0
30,Namsai,1027.0
31,Papum Pare,5502.0
32,Tawang,207.0
33,Tirap,271.0
34,Upper Siang,0.0
35,Upper Subansiri,233.0
36,West Kameng,1046.0
37,West Siang,407.0
38,Baksa,1333.0
39,Barpeta,4201.0
40,Bongaigaon,3665.0
41,Cachar,10514.0
42,Chirang,4723.0
43,Darrang,5425.0
44,Dhemaji,1259.0
45,Dhubri,2938.0
46,Dibrugarh,43723.0
47,Dima Hasao,4006.0
48,Goalpara,8943.0
49,Golaghat,20579.0
50,Hailakandi,1930.0
51,Jorhat,11676.0
52,Kamrup,21297.0
53,Kamrup Metropolitan,18278.0
54,Karbi Anglong,9539.0
55,Karimganj,3116.0
56,Kokrajhar,8512.0
57,Lakhimpur,2932.0
58,Morigaon,3655.0
59,Nagaon,16143.0
60,Nalbari,3247.0
61,Sivasagar,22360.0
62,Sonitpur,17386.0
63,Tinsukia,38591.0
64,Udalguri,5997.0
65,Araria,6205.0
66,Arwal,803.0
67,Aurangabad,7646.0
68,Banka,2205.0
69,Begusarai,13913.0
70,Bhagalpur,15628.0
71,Bhojpur,5996.0
72,Buxar,4325.0
73,Darbhanga,10299.0
74,Gaya,17176.0
75,Gopalganj,9266.0
76,Jamui,1222.0
77,Jehanabad,4420.0
78,Kaimur,4677.0
79,Katihar,7293.0
80,Khagaria,2583.0
81,Kishanganj,5167.0
82,Lakhisarai,1835.0
83,Madhepura,7914.0
84,Madhubani,14419.0
85,Munger,3853.0
86,Muzaffarpur,22184.0
87,Nalanda,16046.0
88,Nawada,2945.0
89,Pashchim Champaran,9365.0
90,Patna,39152.0
91,Purba Champaran,9003.0
92,Purnia,13153.0
93,Rohtas,10021.0
94,Saharsa,6911.0
95,Samastipur,14096.0
96,Saran,19096.0
97,Sheikhpura,1598.0
98,Sheohar,1341.0
99,Sitamarhi,4653.0
100,Siwan,8035.0
101,Supaul,11433.0
102,Vaishali,13665.0
103,Chandigarh,9634.0
104,Balod,13950.0
105,Baloda Bazar,37193.0
106,Balrampur,1990.0
107,Bastar,10533.0
108,Bemetara,29941.0
109,Bijapur,1435.0
110,Bilaspur,57617.0
111,Dantewada,5846.0
112,Dhamtari,17121.0
113,Durg,56023.0
114,Gariaband,2803.0
115,Janjgir-Champa,53815.0
116,Jashpur,3621.0
117,Kabeerdham,26757.0
118,Kondagaon,1619.0
119,Korba,43738.0
120,Koriya,12821.0
121,Mahasamund,26520.0
122,Mungeli,20309.0
123,Narayanpur,593.0
124,Raigarh,58589.0
125,Raipur,74747.0
126,Rajnandgaon,42498.0
127,Sukma,725.0
128,Surajpur,14617.0
129,Surguja,8949.0
130,Uttar Bastar Kanker,10515.0
131,Dadra and Nagar Haveli,13129.0
132,Daman,4126.0
133,Diu,866.0
134,North Goa,34832.0
135,South Goa,24075.0
136,Ahmadabad,97965.0
137,Amreli,53803.0
138,Anand,38425.0
139,Aravalli,18721.0
140,Banas Kantha,65936.0
141,Bharuch,79469.0
142,Bhavnagar,59130.0
143,Botad,14094.0
144,Chhota Udaipur,10624.0
145,Dahod,20966.0
146,Devbhumi Dwarka,40199.0
147,Gandhinagar,45650.0
148,Gir Somnath,25495.0
149,Jamnagar,67145.0
150,Junagadh,54300.0
151,Kachchh,118454.0
152,Kheda,42206.0
153,Mahesana,56081.0
154,Mahisagar,11280.0
155,Morbi,44297.0
156,Narmada,8043.0
157,Navsari,23343.0
158,Panch Mahals,24104.0
159,Patan,28412.0
160,Porbandar,19466.0
161,Rajkot,84294.0
162,Sabar Kantha,28144.0
163,Surat,88691.0
164,Surendranagar,51402.0
165,Tapi,18219.0
166,The Dangs,886.0
167,Vadodara,64369.0
168,Valsad,35118.0
169,Ambala,44643.0
170,Bhiwani,68150.0
171,Faridabad,46928.0
172,Fatehabad,47726.0
173,Gurgaon,59048.0
174,Hisar,76456.0
175,Jhajjar,45427.0
176,Jind,52067.0
177,Kaithal,50010.0
178,Karnal,68247.0
179,Kurukshetra,43391.0
180,Mahendragarh,36400.0
181,Mewat,25350.0
182,Palwal,21723.0
183,Panchkula,18128.0
184,Panipat,41689.0
185,Rewari,35180.0
186,Rohtak,35560.0
187,Sirsa,75485.0
188,Sonipat,56767.0
189,Yamunanagar,27336.0
190,Bilaspur,15634.0
191,Chamba,8166.0
192,Hamirpur,12759.0
193,Kangra,41327.0
194,Kinnaur,2793.0
195,Kinnaur,0.0
196,Kinnaur,0.0
197,Kullu,11157.0
198,Lahul & Spiti,74.0
199,Lahul & Spiti,0.0
200,Mandi,23608.0
201,Shimla,20533.0
202,Sirmaur,18174.0
203,Solan,33864.0
204,Una,20046.0
205,Anantnag,4435.0
206,Badgam,5717.0
207,Bandipore,1419.0
208,Baramulla,8900.0
209,Doda,2398.0
210,Ganderbal,2636.0
211,Jammu,47848.0
212,Kargil,1811.0
213,Kathua,23071.0
214,Kishtwar,1073.0
215,Kulgam,1572.0
216,Kupwara,1838.0
217,Leh (Ladakh),3379.0
218,Poonch,4717.0
219,Pulwama,4602.0
220,Rajouri,8699.0
221,Ramban,3172.0
222,Reasi,6012.0
223,Samba,17731.0
224,Shupiyan,1427.0
225,Srinagar,14371.0
226,Udhampur,12731.0
227,Bokaro,32126.0
228,Chatra,2581.0
229,Deoghar,9213.0
230,Dhanbad,44205.0
231,Dumka,3133.0
232,Garhwa,1532.0
233,Giridih,7530.0
234,Godda,5136.0
235,Gumla,1590.0
236,Hazaribagh,19750.0
237,Jamtara,3978.0
238,Khunti,1098.0
239,Kodarma,4549.0
240,Latehar,2498.0
241,Lohardaga,2741.0
242,Pakur,3217.0
243,Palamu,5505.0
244,Pashchimi Singhbhum,15170.0
245,Purbi Singhbhum,24422.0
246,Ramgarh,20984.0
247,Ranchi,32220.0
248,Sahibganj,6426.0
249,Saraikela-kharsawan,18363.0
250,Simdega,737.0
251,Bagalkot,65150.0
252,Bangalore,114313.0
253,Bangalore Rural,49365.0
254,Belgaum,127056.0
255,Bellary,66742.0
256,Bidar,49092.0
257,Bijapur,73512.0
258,Chamrajnagar,26194.0
259,Chikballapura,41861.0
260,Chikmagalur,24317.0
261,Chitradurga,52838.0
262,Dakshina Kannada,39245.0
263,Davanagere,47529.0
264,Dharwad,40176.0
265,Gadag,24250.0
266,Gulbarga,95375.0
267,Hassan,49393.0
268,Haveri,38617.0
269,Kodagu,8291.0
270,Kolar,51434.0
271,Koppal,38152.0
272,Mandya,50771.0
273,Mysore,63138.0
274,Raichur,57849.0
275,Ramanagara,43317.0
276,Shimoga,27789.0
277,Tumkur,91882.0
278,Udupi,26153.0
279,Uttara Kannada,30224.0
280,Yadgir,37807.0
281,Alappuzha,21011.0
282,Ernakulam,51371.0
283,Idukki,24390.0
284,Kannur,24403.0
285,Kasaragod,14359.0
286,Kollam,33245.0
287,Kottayam,25332.0
288,Kozhikode,25730.0
289,Malappuram,32882.0
290,Palakkad,40163.0
291,Pathanamthitta,18271.0
292,Thiruvananthapuram,40411.0
293,Thrissur,40018.0
294,Wayanad,11943.0
295,Lakshadweep,194.0
296,Agar Malwa,3337.0
297,Alirajpur,2856.0
298,Anuppur,16164.0
299,Ashoknagar,6684.0
300,Balaghat,21244.0
301,Barwani,10051.0
302,Betul,19309.0
303,Bhind,14079.0
304,Bhopal,38553.0
305,Burhanpur,7109.0
306,Chhatarpur,25021.0
307,Chhindwara,31822.0
308,Damoh,28805.0
309,Datia,11592.0
310,Dewas,20245.0
311,Dhar,22348.0
312,Dindori,2894.0
313,East Nimar,14408.0
314,Guna,19926.0
315,Gwalior,32721.0
316,Harda,12305.0
317,Hoshangabad,32401.0
318,Indore,54868.0
319,Jabalpur,42824.0
320,Jhabua,5034.0
321,Katni,39573.0
322,Mandla,9059.0
323,Mandsaur,17093.0
324,Morena,19538.0
325,Narsimhapur,38511.0
326,Neemuch,18997.0
327,Panna,10922.0
328,Raisen,27415.0
329,Rajgarh,17831.0
330,Ratlam,13990.0
331,Rewa,40538.0
332,Sagar,47191.0
333,Satna,50405.0
334,Sehore,27412.0
335,Seoni,19924.0
336,Shahdol,15877.0
337,Shajapur,9792.0
338,Sheopur,8698.0
339,Shivpuri,14549.0
340,Sidhi,13748.0
341,Singrauli,33691.0
342,Tikamgarh,23652.0
343,Ujjain,26775.0
344,Umaria,6230.0
345,Vidisha,12984.0
346,West Nimar,13646.0
347,Ahmadnagar,153097.0
348,Akola,42888.0
349,Amravati,73428.0
350,Aurangabad,66835.0
351,Bhandara,27436.0
352,Bid,74215.0
353,Buldana,53795.0
354,Chandrapur,65442.0
355,Dhule,29036.0
356,Garhchiroli,13235.0
357,Gondiya,19300.0
358,Hingoli,24962.0
359,Jalgaon,63982.0
360,Jalna,44778.0
361,Kolhapur,86507.0
362,Latur,54471.0
363,Mumbai City,5375.0
364,Mumbai Suburban,30116.0
365,Nagpur,102497.0
366,Nanded,61263.0
367,Nandurbar,23001.0
368,Nashik,127585.0
369,Osmanabad,48958.0
370,Palghar,59403.0
371,Parbhani,45774.0
372,Pune,266524.0
373,Raigarh,94052.0
374,Ratnagiri,45475.0
375,Sangli,85393.0
376,Satara,97492.0
377,Sindhudurg,24956.0
378,Solapur,161184.0
379,Thane,86533.0
380,Wardha,41049.0
381,Washim,28032.0
382,Yavatmal,85007.0
383,Bishnupur,1801.0
384,Chandel,639.0
385,Churachandpur,1713.0
386,Imphal East,4887.0
387,Imphal West,5501.0
388,Senapati,2310.0
389,Tamenglong,2203.0
