,NAME_2,Sum_of_Lights_1998
359,Jalgaon,82984.0
360,Jalna,41007.0
361,Kolhapur,58929.0
362,Latur,45807.0
363,Mumbai City,5210.0
364,Mumbai Suburban,27967.0
365,Nagpur,73549.0
366,Nanded,54944.0
367,Nandurbar,24345.0
368,Nashik,128336.0
369,Osmanabad,44473.0
370,Palghar,42802.0
371,Parbhani,34046.0
372,Pune,170610.0
373,Raigarh,71542.0
374,Ratnagiri,37799.0
375,Sangli,66353.0
376,Satara,74893.0
377,Sindhudurg,20797.0
378,Solapur,111224.0
379,Thane,65737.0
380,Wardha,32402.0
381,Washim,24987.0
382,Yavatmal,57908.0
383,Bishnupur,1560.0
384,Chandel,278.0
385,Churachandpur,659.0
386,Imphal East,3654.0
387,Imphal West,4212.0
388,Senapati,1115.0
389,Tamenglong,129.0
390,Thoubal,2220.0
391,Ukhrul,158.0
392,East Garo Hills,1011.0
393,East Khasi Hills,6660.0
394,Jaintia Hills,1922.0
395,North Garo Hills,743.0
396,Ri Bhoi,2846.0
397,South Garo Hills,639.0
398,South West Garo Hills,483.0
399,South West Khasi Hills,199.0
400,West Garo Hills,2631.0
401,West Khasi Hills,542.0
402,Aizawl,3183.0
403,Champhai,333.0
404,Kolasib,499.0
405,Lawangtlai,286.0
406,Lunglei,860.0
407,Mamit,274.0
408,Saiha,285.0
409,Serchhip,407.0
410,Dimapur,3156.0
411,Kiphire,56.0
412,Kohima,1178.0
413,Longleng,108.0
414,Mokokchung,472.0
415,Mon,172.0
416,Peren,353.0
417,Phek,60.0
418,Tuensang,136.0
419,Wokha,778.0
420,Zunheboto,82.0
421,West,95055.0
422,Anugul,21380.0
423,Balangir,6991.0
424,Baleshwar,15577.0
425,Bargarh,9751.0
426,Bauda,630.0
427,Bhadrak,7448.0
428,Cuttack,25189.0
429,Debagarh,910.0
430,Dhenkanal,11088.0
431,Gajapati,2029.0
432,Ganjam,22863.0
433,Jagatsinghapur,9800.0
434,Jajapur,12400.0
435,Jharsuguda,10491.0
436,Kalahandi,5492.0
437,Kandhamal,1674.0
438,Kendrapara,8987.0
439,Kendujhar,11025.0
440,Khordha,16227.0
441,Koraput,8836.0
442,Malkangiri,2120.0
443,Mayurbhanj,12137.0
444,Nabarangapur,2315.0
445,Nayagarh,4624.0
446,Nuapada,1781.0
447,Puri,10629.0
448,Rayagada,4142.0
449,Sambalpur,11213.0
450,Subarnapur,1803.0
451,Sundargarh,21478.0
452,Karaikal,4329.0
453,Mahe,1228.0
454,Puducherry,4285.0
455,Yanam,263.0
456,Amritsar,55801.0
457,Barnala,19890.0
458,Bathinda,41878.0
459,Faridkot,20353.0
460,Fatehgarh Sahib,19304.0
461,Fazilka,34711.0
462,Firozpur,37769.0
463,Gurdaspur,45722.0
464,Hoshiarpur,35649.0
465,Jalandhar,50864.0
466,Kapurthala,24354.0
467,Ludhiana,74667.0
468,Mansa,20678.0
469,Moga,36030.0
470,Muktsar,31782.0
471,Pathankot,14335.0
472,Patiala,57797.0
473,Rupnagar,17051.0
474,Sahibzada Ajit Singh Nagar,22865.0
475,Sangrur,50891.0
476,Shahid Bhagat Singh Nagar,17796.0
477,Tarn Taran,40101.0
478,Ajmer,45468.0
479,Alwar,54177.0
480,Banswara,9177.0
481,Baran,17844.0
482,Barmer,22471.0
483,Bharatpur,30605.0
484,Bhilwara,30357.0
485,Bikaner,37933.0
486,Bundi,19841.0
487,Chittaurgarh,31498.0
488,Churu,56185.0
489,Dausa,22413.0
490,Dhaulpur,7596.0
491,Dungarpur,8027.0
492,Ganganagar,79458.0
493,Hanumangarh,44586.0
494,Jaipur,106004.0
495,Jaisalmer,12573.0
496,Jalor,23541.0
497,Jhalawar,22677.0
498,Jhunjhunun,53437.0
499,Jodhpur,65246.0
500,Karauli,11925.0
501,Kota,41552.0
502,Nagaur,74936.0
503,Pali,46783.0
504,Pratapgarh,7959.0
505,Rajsamand,22311.0
506,Sawai Madhopur,11514.0
507,Sikar,65288.0
508,Sirohi,19403.0
509,Tonk,14032.0
510,Udaipur,31065.0
511,East Sikkim,1759.0
512,North Sikkim,12.0
513,South Sikkim,541.0
514,West Sikkim,484.0
515,Ariyalur,12519.0
516,Chennai,14568.0
517,Coimbatore,44532.0
518,Cuddalore,41596.0
519,Dharmapuri,20408.0
520,Dindigul,37086.0
521,Erode,44102.0
522,Kancheepuram,55977.0
523,Kanniyakumari,15026.0
524,Karur,21173.0
525,Krishnagiri,24202.0
526,Madurai,32715.0
527,Nagappattinam,21364.0
528,Namakkal,36869.0
529,Perambalur,9968.0
530,Pudukkottai,28798.0
531,Ramanathapuram,17176.0
532,Salem,58548.0
533,Sivaganga,24374.0
534,Thanjavur,32755.0
535,The Nilgiris,11881.0
536,Theni,15423.0
537,Thiruvallur,50259.0
538,Thiruvarur,24580.0
539,Thoothukkudi,32877.0
540,Tiruchirappalli,40948.0
541,Tirunelveli,50627.0
542,Tiruppur,56881.0
543,Tiruvannamalai,35564.0
544,Vellore,53914.0
545,Viluppuram,53044.0
546,Virudunagar,30530.0
547,Adilabad,60473.0
548,Hyderabad,13173.0
549,Karimnagar,92294.0
550,Khammam,44273.0
551,Mahbubnagar,89935.0
552,Medak,70964.0
553,Nalgonda,85716.0
554,Nizamabad,69624.0
555,Ranga Reddy,91129.0
556,Warangal,60454.0
557,Dhalai,1949.0
558,Gomati,2688.0
559,Khowai,2472.0
560,North Tripura,2451.0
561,Sipahijala,5855.0
562,South Tripura,3782.0
563,Unokoti,2329.0
564,West Tripura,10126.0
565,Agra,26003.0
566,Aligarh,26799.0
567,Allahabad,28437.0
568,Ambedkar Nagar,7455.0
569,Amethi,16148.0
570,Amroha,13693.0
571,Auraiya,8095.0
572,Azamgarh,14458.0
573,Baghpat,10573.0
574,Bahraich,1316.0
575,Ballia,8615.0
576,Balrampur,3702.0
577,Banda,5859.0
578,Barabanki,10273.0
579,Bareilly,19654.0
580,Basti,10234.0
581,Bijnor,23446.0
582,Budaun,9164.0
583,Bulandshahr,24114.0
584,Chandauli,11324.0
585,Chitrakoot,3606.0
586,Deoria,9035.0
587,Etah,4683.0
588,Etawah,8226.0
589,Faizabad,14184.0
590,Farrukhabad,8646.0
591,Fatehpur,7243.0
592,Firozabad,21252.0
593,Gautam Buddha Nagar,25436.0
594,Ghaziabad,22959.0
595,Ghazipur,16542.0
596,Gonda,8413.0
597,Gorakhpur,20094.0
598,Hamirpur,5531.0
599,Hapur,13973.0
600,Hardoi,11366.0
601,Hathras,9915.0
602,Jalaun,11874.0
603,Jaunpur,17814.0
604,Jhansi,20517.0
605,Kannauj,4021.0
606,Kanpur Dehat,7926.0
607,Kanpur Nagar,26597.0
608,Kasganj,3146.0
609,Kaushambi,15757.0
610,Kushinagar,10145.0
611,Lakhimpur Kheri,15482.0
612,Lalitpur,4017.0
