,NAME_2,Sum_of_Lights_1995
0,Nicobar Islands,680.0
1,North and Middle Andaman,975.0
2,South Andaman,3657.0
3,Anantapur,72158.0
4,Chittoor,88114.0
5,East Godavari,66464.0
6,Guntur,63006.0
7,Krishna,60628.0
8,Kurnool,54708.0
9,Nellore,66192.0
10,Prakasam,46645.0
11,Srikakulam,30608.0
12,Visakhapatnam,41157.0
13,Vizianagaram,22845.0
14,West Godavari,47478.0
15,Y.S.R.,44420.0
16,Anjaw,0.0
17,Anjaw,0.0
18,Changlang,1528.0
19,Dibang Valley,0.0
20,East Kameng,0.0
21,East Siang,60.0
22,East Siang,40.0
23,Kurung Kumey,0.0
24,Lohit,24.0
25,Lohit,0.0
26,Longding,44.0
27,Lower Dibang Valley,0.0
28,Lower Dibang Valley,0.0
29,Lower Subansiri,204.0
30,Namsai,468.0
31,Papum Pare,1168.0
32,Tawang,32.0
33,Tirap,125.0
34,Upper Siang,0.0
35,Upper Subansiri,0.0
36,West Kameng,315.0
37,West Siang,49.0
38,Baksa,462.0
39,Barpeta,2802.0
40,Bongaigaon,1246.0
41,Cachar,5777.0
42,Chirang,2235.0
43,Darrang,2017.0
44,Dhemaji,109.0
45,Dhubri,1907.0
46,Dibrugarh,38958.0
47,Dima Hasao,2291.0
48,Goalpara,3569.0
49,Golaghat,5811.0
50,Hailakandi,2017.0
51,Jorhat,6065.0
52,Kamrup,9075.0
53,Kamrup Metropolitan,10336.0
54,Karbi Anglong,3578.0
55,Karimganj,2890.0
56,Kokrajhar,2270.0
57,Lakhimpur,600.0
58,Morigaon,2029.0
59,Nagaon,9277.0
60,Nalbari,1857.0
61,Sivasagar,24810.0
62,Sonitpur,5441.0
63,Tinsukia,17128.0
64,Udalguri,2293.0
65,Araria,1111.0
66,Arwal,0.0
67,Aurangabad,2549.0
68,Banka,641.0
69,Begusarai,6367.0
70,Bhagalpur,7892.0
71,Bhojpur,1391.0
72,Buxar,1825.0
73,Darbhanga,2435.0
74,Gaya,5995.0
75,Gopalganj,2771.0
76,Jamui,997.0
77,Jehanabad,1056.0
78,Kaimur,3191.0
79,Katihar,1682.0
80,Khagaria,743.0
81,Kishanganj,1024.0
82,Lakhisarai,1561.0
83,Madhepura,631.0
84,Madhubani,1642.0
85,Munger,2495.0
86,Muzaffarpur,7541.0
87,Nalanda,3363.0
88,Nawada,2162.0
89,Pashchim Champaran,2613.0
90,Patna,19956.0
