,NAME_2,Sum_of_Lights_2010
474,Sahibzada Ajit Singh Nagar,34975.0
475,Sangrur,62404.0
476,Shahid Bhagat Singh Nagar,21538.0
477,Tarn Taran,51802.0
478,Ajmer,63085.0
479,Alwar,102087.0
480,Banswara,14716.0
481,Baran,34600.0
482,Barmer,40028.0
483,Bharatpur,49215.0
484,Bhilwara,49333.0
485,Bikaner,61355.0
486,Bundi,26975.0
487,Chittaurgarh,50943.0
488,Churu,90937.0
489,Dausa,45598.0
490,Dhaulpur,12638.0
491,Dungarpur,14549.0
492,Ganganagar,101881.0
493,Hanumangarh,67072.0
494,Jaipur,177499.0
495,Jaisalmer,25377.0
496,Jalor,34532.0
497,Jhalawar,34804.0
498,Jhunjhunun,88884.0
499,Jodhpur,113025.0
500,Karauli,26601.0
501,Kota,55492.0
502,Nagaur,104693.0
503,Pali,52375.0
504,Pratapgarh,10319.0
505,Rajsamand,36949.0
506,Sawai Madhopur,22776.0
507,Sikar,99274.0
508,Sirohi,25646.0
509,Tonk,21184.0
510,Udaipur,50017.0
511,East Sikkim,5228.0
512,North Sikkim,1099.0
513,South Sikkim,3719.0
514,West Sikkim,2077.0
515,Ariyalur,21498.0
516,Chennai,13750.0
517,Coimbatore,61176.0
518,Cuddalore,67752.0
519,Dharmapuri,35816.0
520,Dindigul,56509.0
521,Erode,66465.0
522,Kancheepuram,108796.0
523,Kanniyakumari,27963.0
524,Karur,32952.0
525,Krishnagiri,43917.0
526,Madurai,47742.0
527,Nagappattinam,28481.0
528,Namakkal,57141.0
529,Perambalur,17681.0
530,Pudukkottai,45630.0
531,Ramanathapuram,28904.0
532,Salem,92023.0
533,Sivaganga,36926.0
534,Thanjavur,48832.0
535,The Nilgiris,15935.0
536,Theni,22215.0
537,Thiruvallur,79284.0
538,Thiruvarur,27922.0
539,Thoothukkudi,48869.0
540,Tiruchirappalli,61696.0
541,Tirunelveli,85985.0
542,Tiruppur,87777.0
543,Tiruvannamalai,64366.0
544,Vellore,86863.0
545,Viluppuram,92095.0
546,Virudunagar,44264.0
547,Adilabad,91777.0
548,Hyderabad,13039.0
549,Karimnagar,137649.0
550,Khammam,82301.0
551,Mahbubnagar,155348.0
552,Medak,117972.0
553,Nalgonda,133083.0
554,Nizamabad,91834.0
555,Ranga Reddy,157551.0
556,Warangal,98135.0
557,Dhalai,4341.0
558,Gomati,6698.0
559,Khowai,4684.0
560,North Tripura,3366.0
561,Sipahijala,7454.0
562,South Tripura,5794.0
563,Unokoti,3331.0
564,West Tripura,14567.0
565,Agra,49175.0
566,Aligarh,26819.0
567,Allahabad,42026.0
568,Ambedkar Nagar,11825.0
569,Amethi,12843.0
570,Amroha,13600.0
571,Auraiya,9816.0
572,Azamgarh,12168.0
573,Baghpat,11445.0
574,Bahraich,3749.0
575,Ballia,6127.0
576,Balrampur,7117.0
577,Banda,9272.0
578,Barabanki,19561.0
579,Bareilly,28139.0
580,Basti,15671.0
581,Bijnor,25140.0
582,Budaun,7370.0
583,Bulandshahr,23573.0
584,Chandauli,12643.0
585,Chitrakoot,4333.0
586,Deoria,9061.0
587,Etah,9316.0
588,Etawah,13375.0
589,Faizabad,13002.0
590,Farrukhabad,8618.0
591,Fatehpur,11519.0
592,Firozabad,31970.0
593,Gautam Buddha Nagar,46769.0
594,Ghaziabad,26947.0
595,Ghazipur,13705.0
596,Gonda,18363.0
597,Gorakhpur,26155.0
598,Hamirpur,11772.0
599,Hapur,13984.0
600,Hardoi,10764.0
601,Hathras,21692.0
602,Jalaun,10564.0
603,Jaunpur,18909.0
604,Jhansi,25344.0
605,Kannauj,5633.0
606,Kanpur Dehat,9167.0
607,Kanpur Nagar,31726.0
608,Kasganj,3781.0
609,Kaushambi,18758.0
610,Kushinagar,7888.0
611,Lakhimpur Kheri,25726.0
612,Lalitpur,7431.0
613,Lucknow,53363.0
614,Maharajganj,9142.0
615,Mahoba,6747.0
616,Mainpuri,10475.0
617,Mathura,42666.0
618,Mau,13015.0
619,Meerut,33122.0
620,Mirzapur,13059.0
621,Moradabad,20284.0
622,Muzaffarnagar,25450.0
623,Pilibhit,9107.0
624,Pratapgarh,13851.0
625,Rae Bareli,15139.0
626,Rampur,17801.0
627,Saharanpur,27451.0
628,Sambhal,10434.0
629,Sant Kabir Nagar,6457.0
630,Sant Ravi Das Nagar,8052.0
631,Shahjahanpur,18460.0
632,Shamli,12127.0
633,Shravasti,4558.0
634,Siddharth Nagar,9038.0
635,Sitapur,18318.0
636,Sonbhadra,22161.0
637,Sultanpur,11001.0
638,Unnao,16589.0
639,Varanasi,22059.0
640,Almora,13574.0
641,Bageshwar,4275.0
642,Chamoli,5773.0
643,Chamoli,0.0
644,Champawat,1126.0
645,Dehradun,41056.0
646,Garhwal,16178.0
647,Hardwar,39485.0
648,Nainital,23798.0
649,Pithoragarh,5757.0
650,Pithoragarh,0.0
651,Rudraprayag,1233.0
652,Tehri Garhwal,19771.0
653,Udham Singh Nagar,44868.0
654,Uttarkashi,4371.0
655,Uttarkashi,0.0
656,Alipurduar,12232.0
657,Bankura,31720.0
658,Barddhaman,94260.0
659,Birbhum,25141.0
660,Dakshin Dinajpur,8263.0
661,Darjiling,22866.0
662,Haora,32586.0
663,Hugli,47299.0
664,Jalpaiguri,21561.0
665,Koch Bihar,14574.0
666,Kolkata,6844.0
667,Maldah,13383.0
668,Murshidabad,33878.0
669,Nadia,36228.0
670,North 24 Parganas,57104.0
671,Pashchim Medinipur,38789.0
672,Purba Medinipur,33366.0
673,Puruliya,18166.0
674,South 24 Parganas,51381.0
675,Uttar Dinajpur,17907.0
