,NAME_2,Sum_of_Lights_1997
400,West Garo Hills,2265.0
401,West Khasi Hills,541.0
402,Aizawl,2599.0
403,Champhai,245.0
404,Kolasib,325.0
405,Lawangtlai,206.0
406,Lunglei,638.0
407,Mamit,262.0
408,Saiha,166.0
409,Serchhip,341.0
410,Dimapur,3010.0
411,Kiphire,0.0
412,Kohima,1455.0
413,Longleng,77.0
414,Mokokchung,558.0
415,Mon,242.0
416,Peren,208.0
417,Phek,164.0
418,Tuensang,0.0
419,Wokha,727.0
420,Zunheboto,140.0
421,West,95142.0
422,Anugul,18889.0
423,Balangir,6059.0
424,Baleshwar,10934.0
425,Bargarh,7704.0
426,Bauda,460.0
427,Bhadrak,5361.0
428,Cuttack,21794.0
429,Debagarh,382.0
430,Dhenkanal,8264.0
431,Gajapati,1606.0
432,Ganjam,17844.0
433,Jagatsinghapur,8116.0
434,Jajapur,9759.0
435,Jharsuguda,8960.0
436,Kalahandi,3564.0
437,Kandhamal,1378.0
438,Kendrapara,6197.0
439,Kendujhar,9307.0
440,Khordha,15883.0
441,Koraput,7036.0
442,Malkangiri,1480.0
443,Mayurbhanj,6873.0
444,Nabarangapur,1674.0
445,Nayagarh,3574.0
446,Nuapada,1564.0
447,Puri,8853.0
448,Rayagada,3245.0
449,Sambalpur,8889.0
450,Subarnapur,1290.0
451,Sundargarh,19249.0
452,Karaikal,3802.0
453,Mahe,636.0
454,Puducherry,4429.0
455,Yanam,308.0
456,Amritsar,51874.0
457,Barnala,20314.0
458,Bathinda,45250.0
459,Faridkot,20403.0
460,Fatehgarh Sahib,20182.0
461,Fazilka,35617.0
462,Firozpur,36813.0
463,Gurdaspur,43236.0
464,Hoshiarpur,34674.0
465,Jalandhar,52031.0
466,Kapurthala,24181.0
467,Ludhiana,75046.0
468,Mansa,23402.0
469,Moga,33862.0
470,Muktsar,31379.0
471,Pathankot,13404.0
472,Patiala,58035.0
473,Rupnagar,16924.0
474,Sahibzada Ajit Singh Nagar,23586.0
475,Sangrur,53297.0
476,Shahid Bhagat Singh Nagar,17534.0
477,Tarn Taran,36959.0
478,Ajmer,35048.0
479,Alwar,48838.0
480,Banswara,10127.0
481,Baran,15638.0
482,Barmer,18046.0
483,Bharatpur,31139.0
484,Bhilwara,25298.0
485,Bikaner,33852.0
486,Bundi,18754.0
487,Chittaurgarh,27185.0
488,Churu,45780.0
489,Dausa,21571.0
490,Dhaulpur,6195.0
491,Dungarpur,8730.0
492,Ganganagar,76566.0
493,Hanumangarh,40770.0
494,Jaipur,96783.0
495,Jaisalmer,10039.0
496,Jalor,19368.0
497,Jhalawar,17183.0
498,Jhunjhunun,49829.0
499,Jodhpur,50880.0
500,Karauli,11580.0
501,Kota,37734.0
502,Nagaur,59003.0
503,Pali,40984.0
504,Pratapgarh,7566.0
505,Rajsamand,21868.0
506,Sawai Madhopur,10263.0
507,Sikar,59862.0
508,Sirohi,18848.0
509,Tonk,8756.0
510,Udaipur,32672.0
511,East Sikkim,1925.0
512,North Sikkim,0.0
513,South Sikkim,722.0
514,West Sikkim,477.0
515,Ariyalur,10706.0
516,Chennai,14571.0
517,Coimbatore,40270.0
518,Cuddalore,35693.0
519,Dharmapuri,19437.0
520,Dindigul,32030.0
521,Erode,41383.0
522,Kancheepuram,53735.0
523,Kanniyakumari,12760.0
524,Karur,19785.0
525,Krishnagiri,22272.0
526,Madurai,30150.0
527,Nagappattinam,19223.0
528,Namakkal,34922.0
529,Perambalur,8387.0
530,Pudukkottai,26874.0
531,Ramanathapuram,17604.0
532,Salem,54098.0
533,Sivaganga,23455.0
534,Thanjavur,29091.0
535,The Nilgiris,8214.0
536,Theni,12663.0
537,Thiruvallur,46549.0
538,Thiruvarur,20779.0
539,Thoothukkudi,32313.0
540,Tiruchirappalli,37190.0
541,Tirunelveli,44893.0
542,Tiruppur,51409.0
543,Tiruvannamalai,29918.0
544,Vellore,49316.0
545,Viluppuram,46544.0
546,Virudunagar,29371.0
547,Adilabad,43189.0
548,Hyderabad,13381.0
549,Karimnagar,80482.0
550,Khammam,44580.0
551,Mahbubnagar,71382.0
552,Medak,60511.0
553,Nalgonda,71246.0
554,Nizamabad,50474.0
555,Ranga Reddy,82534.0
556,Warangal,55976.0
557,Dhalai,1405.0
558,Gomati,1991.0
559,Khowai,2008.0
560,North Tripura,2077.0
561,Sipahijala,5037.0
562,South Tripura,1946.0
563,Unokoti,1791.0
564,West Tripura,8755.0
565,Agra,21835.0
566,Aligarh,21034.0
567,Allahabad,26683.0
568,Ambedkar Nagar,7936.0
569,Amethi,16062.0
570,Amroha,8659.0
571,Auraiya,5424.0
572,Azamgarh,9664.0
573,Baghpat,8744.0
574,Bahraich,1924.0
575,Ballia,5160.0
576,Balrampur,2982.0
577,Banda,5080.0
578,Barabanki,8025.0
579,Bareilly,18113.0
580,Basti,7896.0
581,Bijnor,17228.0
582,Budaun,4649.0
583,Bulandshahr,15780.0
584,Chandauli,7241.0
585,Chitrakoot,2542.0
586,Deoria,4925.0
587,Etah,2981.0
588,Etawah,6376.0
589,Faizabad,13282.0
590,Farrukhabad,6262.0
591,Fatehpur,5742.0
592,Firozabad,19446.0
593,Gautam Buddha Nagar,23762.0
594,Ghaziabad,19617.0
595,Ghazipur,7957.0
596,Gonda,7266.0
597,Gorakhpur,15442.0
598,Hamirpur,5330.0
599,Hapur,11657.0
600,Hardoi,5500.0
601,Hathras,8733.0
602,Jalaun,8492.0
603,Jaunpur,11393.0
604,Jhansi,16935.0
605,Kannauj,2237.0
606,Kanpur Dehat,6921.0
607,Kanpur Nagar,26073.0
608,Kasganj,1727.0
609,Kaushambi,14791.0
610,Kushinagar,8726.0
611,Lakhimpur Kheri,9319.0
612,Lalitpur,3361.0
613,Lucknow,33167.0
614,Maharajganj,3315.0
615,Mahoba,3274.0
616,Mainpuri,4801.0
617,Mathura,24176.0
618,Mau,7914.0
619,Meerut,29549.0
620,Mirzapur,12655.0
621,Moradabad,11287.0
622,Muzaffarnagar,14202.0
623,Pilibhit,3096.0
624,Pratapgarh,17873.0
625,Rae Bareli,11650.0
626,Rampur,10076.0
627,Saharanpur,15251.0
628,Sambhal,7047.0
629,Sant Kabir Nagar,2841.0
630,Sant Ravi Das Nagar,8516.0
631,Shahjahanpur,7831.0
632,Shamli,4919.0
633,Shravasti,2652.0
634,Siddharth Nagar,1752.0
635,Sitapur,5615.0
636,Sonbhadra,15142.0
637,Sultanpur,11343.0
638,Unnao,8459.0
639,Varanasi,21135.0
640,Almora,1936.0
641,Bageshwar,273.0
642,Chamoli,353.0
643,Chamoli,0.0
644,Champawat,35.0
645,Dehradun,17551.0
646,Garhwal,4758.0
647,Hardwar,10255.0
648,Nainital,7981.0
649,Pithoragarh,986.0
650,Pithoragarh,0.0
651,Rudraprayag,15.0
652,Tehri Garhwal,2796.0
653,Udham Singh Nagar,25804.0
654,Uttarkashi,478.0
655,Uttarkashi,0.0
656,Alipurduar,6935.0
657,Bankura,23250.0
658,Barddhaman,73658.0
659,Birbhum,23052.0
660,Dakshin Dinajpur,4453.0
661,Darjiling,12011.0
662,Haora,22275.0
663,Hugli,40247.0
664,Jalpaiguri,11777.0
665,Koch Bihar,8243.0
666,Kolkata,7439.0
667,Maldah,12332.0
668,Murshidabad,19658.0
669,Nadia,31408.0
670,North 24 Parganas,43494.0
671,Pashchim Medinipur,18936.0
672,Purba Medinipur,15304.0
673,Puruliya,10930.0
674,South 24 Parganas,34555.0
675,Uttar Dinajpur,8878.0
