,NAME_2,Sum_of_Lights_2014
0,Nicobar Islands,2976.0
1,North and Middle Andaman,5944.0
2,South Andaman,7769.0
3,Anantapur,167549.0
4,Chittoor,153143.0
5,East Godavari,106991.0
6,Guntur,125363.0
7,Krishna,97497.0
8,Kurnool,152586.0
9,Nellore,132601.0
10,Prakasam,156524.0
11,Srikakulam,55379.0
12,Visakhapatnam,100461.0
13,Vizianagaram,43952.0
14,West Godavari,72369.0
15,Y.S.R.,128567.0
16,Anjaw,690.0
17,Anjaw,3045.0
18,Changlang,13490.0
19,Dibang Valley,2522.0
20,East Kameng,5620.0
21,East Siang,6532.0
22,East Siang,4159.0
23,Kurung Kumey,2328.0
24,Lohit,7072.0
25,Lohit,0.0
26,Longding,2060.0
27,Lower Dibang Valley,3196.0
28,Lower Dibang Valley,835.0
29,Lower Subansiri,8937.0
30,Namsai,3480.0
31,Papum Pare,18713.0
32,Tawang,4790.0
33,Tirap,4270.0
34,Upper Siang,2355.0
35,Upper Subansiri,3856.0
36,West Kameng,12611.0
37,West Siang,6970.0
38,Baksa,19697.0
39,Barpeta,17512.0
40,Bongaigaon,10559.0
41,Cachar,29455.0
42,Chirang,11337.0
43,Darrang,13598.0
44,Dhemaji,11635.0
45,Dhubri,20734.0
46,Dibrugarh,63060.0
47,Dima Hasao,32694.0
48,Goalpara,19668.0
49,Golaghat,37721.0
50,Hailakandi,11271.0
51,Jorhat,23371.0
52,Kamrup,37229.0
53,Kamrup Metropolitan,18965.0
54,Karbi Anglong,73102.0
55,Karimganj,16098.0
56,Kokrajhar,24101.0
57,Lakhimpur,17255.0
58,Morigaon,13652.0
59,Nagaon,38210.0
60,Nalbari,8799.0
61,Sivasagar,38428.0
62,Sonitpur,43710.0
63,Tinsukia,64891.0
64,Udalguri,19422.0
65,Araria,24697.0
66,Arwal,6618.0
67,Aurangabad,35333.0
68,Banka,24023.0
69,Begusarai,27567.0
70,Bhagalpur,34230.0
71,Bhojpur,24956.0
72,Buxar,17975.0
73,Darbhanga,25349.0
74,Gaya,56462.0
75,Gopalganj,20643.0
76,Jamui,23749.0
77,Jehanabad,11932.0
78,Kaimur,25985.0
79,Katihar,27745.0
80,Khagaria,12225.0
81,Kishanganj,18101.0
82,Lakhisarai,13208.0
83,Madhepura,19095.0
84,Madhubani,33571.0
85,Munger,15020.0
86,Muzaffarpur,38591.0
87,Nalanda,31342.0
88,Nawada,20853.0
89,Pashchim Champaran,45215.0
90,Patna,65938.0
91,Purba Champaran,36351.0
92,Purnia,34553.0
93,Rohtas,40724.0
94,Saharsa,17401.0
95,Samastipur,29749.0
96,Saran,32987.0
97,Sheikhpura,6282.0
98,Sheohar,5343.0
99,Sitamarhi,19203.0
100,Siwan,21665.0
101,Supaul,23756.0
102,Vaishali,26197.0
103,Chandigarh,9302.0
104,Balod,24278.0
105,Baloda Bazar,61007.0
106,Balrampur,42152.0
107,Bastar,37117.0
108,Bemetara,35563.0
109,Bijapur,41138.0
110,Bilaspur,88548.0
111,Dantewada,17275.0
112,Dhamtari,32548.0
113,Durg,56905.0
114,Gariaband,22858.0
115,Janjgir-Champa,69327.0
116,Jashpur,44654.0
117,Kabeerdham,45008.0
118,Kondagaon,23785.0
119,Korba,79283.0
120,Koriya,48052.0
121,Mahasamund,49492.0
122,Mungeli,33275.0
123,Narayanpur,12541.0
124,Raigarh,101809.0
125,Raipur,78796.0
126,Rajnandgaon,76134.0
127,Sukma,14526.0
128,Surajpur,46257.0
129,Surguja,33945.0
130,Uttar Bastar Kanker,51034.0
131,Dadra and Nagar Haveli,15289.0
132,Daman,3808.0
133,Diu,517.0
134,North Goa,31973.0
135,South Goa,23771.0
136,Ahmadabad,121508.0
137,Amreli,70107.0
138,Anand,41704.0
139,Aravalli,31474.0
140,Banas Kantha,98046.0
141,Bharuch,96610.0
142,Bhavnagar,73527.0
143,Botad,15911.0
144,Chhota Udaipur,32261.0
145,Dahod,41262.0
146,Devbhumi Dwarka,52192.0
147,Gandhinagar,44635.0
148,Gir Somnath,26003.0
149,Jamnagar,87856.0
150,Junagadh,65875.0
151,Kachchh,215495.0
152,Kheda,50502.0
153,Mahesana,64416.0
154,Mahisagar,22082.0
155,Morbi,54894.0
156,Narmada,19593.0
157,Navsari,24908.0
158,Panch Mahals,32825.0
159,Patan,56751.0
160,Porbandar,22758.0
161,Rajkot,94805.0
162,Sabar Kantha,40784.0
163,Surat,93345.0
164,Surendranagar,88637.0
165,Tapi,27616.0
166,The Dangs,7845.0
167,Vadodara,75741.0
168,Valsad,40717.0
169,Ambala,42888.0
170,Bhiwani,68034.0
171,Faridabad,51230.0
172,Fatehabad,38687.0
173,Gurgaon,58209.0
174,Hisar,64459.0
175,Jhajjar,48558.0
176,Jind,50799.0
177,Kaithal,47051.0
178,Karnal,72061.0
179,Kurukshetra,41711.0
180,Mahendragarh,34945.0
181,Mewat,33228.0
182,Palwal,23845.0
183,Panchkula,18910.0
184,Panipat,43558.0
185,Rewari,32552.0
186,Rohtak,37629.0
187,Sirsa,59693.0
188,Sonipat,58826.0
189,Yamunanagar,27221.0
190,Bilaspur,13796.0
191,Chamba,26169.0
192,Hamirpur,11032.0
193,Kangra,44533.0
194,Kinnaur,14314.0
195,Kinnaur,156.0
196,Kinnaur,0.0
197,Kullu,22697.0
198,Lahul & Spiti,4578.0
199,Lahul & Spiti,96.0
200,Mandi,30693.0
201,Shimla,31531.0
202,Sirmaur,22856.0
203,Solan,31363.0
204,Una,17864.0
205,Anantnag,16959.0
206,Badgam,12779.0
207,Bandipore,6625.0
208,Baramulla,25555.0
209,Doda,17166.0
210,Ganderbal,10037.0
211,Jammu,64498.0
212,Kargil,8003.0
213,Kathua,39673.0
214,Kishtwar,9914.0
215,Kulgam,7053.0
216,Kupwara,16222.0
217,Leh (Ladakh),28409.0
218,Poonch,16616.0
219,Pulwama,9099.0
220,Rajouri,31020.0
221,Ramban,9486.0
222,Reasi,18679.0
223,Samba,23500.0
224,Shupiyan,6643.0
225,Srinagar,17007.0
226,Udhampur,30551.0
227,Bokaro,59470.0
228,Chatra,13171.0
229,Deoghar,30151.0
230,Dhanbad,64444.0
231,Dumka,30845.0
232,Garhwa,20637.0
233,Giridih,40971.0
234,Godda,20320.0
235,Gumla,32492.0
236,Hazaribagh,56919.0
237,Jamtara,18260.0
238,Khunti,16343.0
239,Kodarma,14987.0
240,Latehar,26400.0
241,Lohardaga,13252.0
242,Pakur,14778.0
243,Palamu,34115.0
244,Pashchimi Singhbhum,62060.0
245,Purbi Singhbhum,49664.0
246,Ramgarh,34143.0
247,Ranchi,69406.0
248,Sahibganj,19769.0
249,Saraikela-kharsawan,35948.0
250,Simdega,11332.0
251,Bagalkot,62709.0
252,Bangalore,115082.0
253,Bangalore Rural,51080.0
254,Belgaum,122750.0
255,Bellary,101232.0
256,Bidar,56841.0
257,Bijapur,86700.0
258,Chamrajnagar,46539.0
259,Chikballapura,48119.0
260,Chikmagalur,42743.0
261,Chitradurga,79854.0
262,Dakshina Kannada,36861.0
263,Davanagere,65714.0
264,Dharwad,45360.0
265,Gadag,40086.0
266,Gulbarga,113746.0
267,Hassan,66062.0
268,Haveri,45616.0
269,Kodagu,15198.0
270,Kolar,56265.0
271,Koppal,55810.0
272,Mandya,56984.0
273,Mysore,78254.0
274,Raichur,85906.0
275,Ramanagara,46785.0
276,Shimoga,34995.0
277,Tumkur,107423.0
278,Udupi,23514.0
279,Uttara Kannada,38133.0
280,Yadgir,49941.0
281,Alappuzha,14275.0
282,Ernakulam,39479.0
283,Idukki,29600.0
284,Kannur,12989.0
285,Kasaragod,8966.0
286,Kollam,22410.0
287,Kottayam,18598.0
288,Kozhikode,13979.0
289,Malappuram,20762.0
290,Palakkad,33732.0
291,Pathanamthitta,17524.0
292,Thiruvananthapuram,27779.0
293,Thrissur,27664.0
294,Wayanad,9632.0
295,Lakshadweep,269.0
296,Agar Malwa,25739.0
297,Alirajpur,27167.0
298,Anuppur,27052.0
299,Ashoknagar,44292.0
300,Balaghat,63556.0
301,Barwani,39047.0
302,Betul,62701.0
303,Bhind,49328.0
304,Bhopal,52204.0
305,Burhanpur,20586.0
306,Chhatarpur,82674.0
307,Chhindwara,76710.0
308,Damoh,64981.0
309,Datia,29125.0
310,Dewas,68537.0
311,Dhar,75870.0
312,Dindori,29127.0
313,East Nimar,56876.0
314,Guna,67206.0
315,Gwalior,60777.0
316,Harda,26562.0
317,Hoshangabad,60447.0
318,Indore,74301.0
319,Jabalpur,56877.0
320,Jhabua,33196.0
321,Katni,64847.0
322,Mandla,36997.0
323,Mandsaur,53226.0
324,Morena,52873.0
325,Narsimhapur,51137.0
326,Neemuch,40512.0
327,Panna,49691.0
328,Raisen,80127.0
329,Rajgarh,60723.0
330,Ratlam,50627.0
331,Rewa,70434.0
332,Sagar,108176.0
333,Satna,82802.0
334,Sehore,65261.0
335,Seoni,66999.0
336,Shahdol,61795.0
337,Shajapur,36434.0
338,Sheopur,38553.0
339,Shivpuri,87248.0
340,Sidhi,38960.0
341,Singrauli,68007.0
342,Tikamgarh,55241.0
343,Ujjain,68613.0
344,Umaria,27446.0
345,Vidisha,70510.0
346,West Nimar,66274.0
347,Ahmadnagar,170825.0
348,Akola,55851.0
349,Amravati,103392.0
350,Aurangabad,102815.0
351,Bhandara,41376.0
352,Bid,105059.0
353,Buldana,85698.0
354,Chandrapur,107931.0
355,Dhule,64894.0
356,Garhchiroli,103540.0
357,Gondiya,39662.0
358,Hingoli,41085.0
359,Jalgaon,110415.0
360,Jalna,70340.0
361,Kolhapur,64271.0
362,Latur,63071.0
363,Mumbai City,5336.0
364,Mumbai Suburban,29253.0
365,Nagpur,130547.0
366,Nanded,96622.0
367,Nandurbar,48838.0
368,Nashik,170838.0
369,Osmanabad,63927.0
370,Palghar,72744.0
371,Parbhani,60273.0
372,Pune,247937.0
373,Raigarh,100415.0
374,Ratnagiri,43413.0
375,Sangli,76830.0
376,Satara,90880.0
377,Sindhudurg,22662.0
378,Solapur,168343.0
379,Thane,93499.0
380,Wardha,62063.0
381,Washim,46410.0
382,Yavatmal,126591.0
383,Bishnupur,4455.0
384,Chandel,20951.0
385,Churachandpur,16466.0
386,Imphal East,7203.0
387,Imphal West,6983.0
388,Senapati,17314.0
389,Tamenglong,20166.0
390,Thoubal,5874.0
391,Ukhrul,21762.0
392,East Garo Hills,16663.0
393,East Khasi Hills,29252.0
394,Jaintia Hills,28962.0
395,North Garo Hills,5510.0
396,Ri Bhoi,23437.0
397,South Garo Hills,9210.0
398,South West Garo Hills,4569.0
399,South West Khasi Hills,9275.0
400,West Garo Hills,20306.0
401,West Khasi Hills,26543.0
402,Aizawl,20336.0
403,Champhai,12234.0
404,Kolasib,8393.0
405,Lawangtlai,14880.0
406,Lunglei,22376.0
407,Mamit,15099.0
408,Saiha,10663.0
409,Serchhip,6411.0
410,Dimapur,13408.0
411,Kiphire,6652.0
412,Kohima,11789.0
413,Longleng,4648.0
414,Mokokchung,13927.0
415,Mon,10314.0
416,Peren,9040.0
417,Phek,13323.0
418,Tuensang,10263.0
419,Wokha,12847.0
420,Zunheboto,11873.0
421,West,116119.0
422,Anugul,84736.0
423,Balangir,60288.0
424,Baleshwar,42166.0
425,Bargarh,52701.0
426,Bauda,24449.0
427,Bhadrak,25492.0
428,Cuttack,59534.0
429,Debagarh,22984.0
430,Dhenkanal,51381.0
431,Gajapati,18584.0
432,Ganjam,73436.0
433,Jagatsinghapur,23495.0
434,Jajapur,50045.0
435,Jharsuguda,37728.0
436,Kalahandi,57866.0
437,Kandhamal,50823.0
438,Kendrapara,22610.0
439,Kendujhar,84354.0
