,NAME_2,Sum_of_Lights_2009
412,Kohima,2555.0
413,Longleng,27.0
414,Mokokchung,1317.0
415,Mon,307.0
416,Peren,539.0
417,Phek,196.0
418,Tuensang,374.0
419,Wokha,564.0
420,Zunheboto,440.0
421,West,104872.0
422,Anugul,32175.0
423,Balangir,7441.0
424,Baleshwar,17978.0
425,Bargarh,10796.0
426,Bauda,828.0
427,Bhadrak,9460.0
428,Cuttack,35282.0
429,Debagarh,2314.0
430,Dhenkanal,20638.0
431,Gajapati,3118.0
432,Ganjam,26601.0
433,Jagatsinghapur,12861.0
434,Jajapur,29816.0
435,Jharsuguda,18839.0
436,Kalahandi,8519.0
437,Kandhamal,1784.0
438,Kendrapara,10804.0
439,Kendujhar,24847.0
440,Khordha,24273.0
441,Koraput,12435.0
442,Malkangiri,2784.0
443,Mayurbhanj,12880.0
444,Nabarangapur,2434.0
445,Nayagarh,7369.0
446,Nuapada,2014.0
447,Puri,12490.0
448,Rayagada,7215.0
449,Sambalpur,17789.0
450,Subarnapur,1638.0
451,Sundargarh,34838.0
452,Karaikal,5630.0
453,Mahe,1174.0
454,Puducherry,8002.0
455,Yanam,875.0
456,Amritsar,71451.0
457,Barnala,30809.0
458,Bathinda,78397.0
459,Faridkot,30578.0
460,Fatehgarh Sahib,28835.0
461,Fazilka,51302.0
462,Firozpur,50709.0
463,Gurdaspur,56087.0
464,Hoshiarpur,57232.0
465,Jalandhar,69748.0
466,Kapurthala,35250.0
467,Ludhiana,102176.0
468,Mansa,41601.0
469,Moga,49313.0
470,Muktsar,52219.0
471,Pathankot,20250.0
472,Patiala,80711.0
473,Rupnagar,27504.0
474,Sahibzada Ajit Singh Nagar,37043.0
475,Sangrur,76825.0
476,Shahid Bhagat Singh Nagar,25475.0
477,Tarn Taran,55894.0
478,Ajmer,63846.0
479,Alwar,109279.0
480,Banswara,15750.0
481,Baran,33808.0
482,Barmer,34453.0
483,Bharatpur,55263.0
484,Bhilwara,48853.0
485,Bikaner,65948.0
486,Bundi,27159.0
487,Chittaurgarh,50175.0
488,Churu,97139.0
489,Dausa,48073.0
490,Dhaulpur,13583.0
491,Dungarpur,18848.0
492,Ganganagar,123909.0
493,Hanumangarh,82599.0
494,Jaipur,184122.0
495,Jaisalmer,28412.0
496,Jalor,26890.0
497,Jhalawar,36539.0
498,Jhunjhunun,99349.0
499,Jodhpur,108357.0
500,Karauli,25367.0
501,Kota,55567.0
502,Nagaur,106081.0
503,Pali,49997.0
504,Pratapgarh,8034.0
505,Rajsamand,38631.0
506,Sawai Madhopur,19084.0
507,Sikar,108949.0
508,Sirohi,26343.0
509,Tonk,20737.0
510,Udaipur,52802.0
511,East Sikkim,4653.0
512,North Sikkim,580.0
513,South Sikkim,2898.0
514,West Sikkim,1569.0
515,Ariyalur,23989.0
516,Chennai,13841.0
517,Coimbatore,58378.0
518,Cuddalore,68875.0
519,Dharmapuri,36459.0
520,Dindigul,58264.0
521,Erode,62567.0
522,Kancheepuram,104285.0
523,Kanniyakumari,26366.0
524,Karur,33815.0
525,Krishnagiri,45337.0
526,Madurai,48816.0
527,Nagappattinam,31817.0
528,Namakkal,56648.0
529,Perambalur,17236.0
530,Pudukkottai,50055.0
531,Ramanathapuram,32349.0
532,Salem,88424.0
533,Sivaganga,40999.0
534,Thanjavur,53418.0
535,The Nilgiris,16313.0
536,Theni,22648.0
537,Thiruvallur,75797.0
538,Thiruvarur,31932.0
539,Thoothukkudi,49902.0
540,Tiruchirappalli,62493.0
541,Tirunelveli,82480.0
542,Tiruppur,83956.0
543,Tiruvannamalai,62440.0
544,Vellore,83117.0
545,Viluppuram,92889.0
546,Virudunagar,45499.0
547,Adilabad,94446.0
548,Hyderabad,13039.0
549,Karimnagar,146187.0
550,Khammam,89412.0
551,Mahbubnagar,161397.0
552,Medak,119874.0
553,Nalgonda,145374.0
554,Nizamabad,96180.0
555,Ranga Reddy,152847.0
556,Warangal,109377.0
557,Dhalai,3727.0
558,Gomati,5526.0
559,Khowai,4507.0
560,North Tripura,3065.0
561,Sipahijala,6994.0
562,South Tripura,5676.0
563,Unokoti,2611.0
564,West Tripura,14904.0
565,Agra,52405.0
566,Aligarh,23705.0
567,Allahabad,33772.0
568,Ambedkar Nagar,9391.0
569,Amethi,9082.0
570,Amroha,11779.0
571,Auraiya,9930.0
572,Azamgarh,5969.0
573,Baghpat,12998.0
574,Bahraich,3266.0
575,Ballia,5081.0
576,Balrampur,10381.0
577,Banda,4469.0
578,Barabanki,19830.0
579,Bareilly,23049.0
580,Basti,13345.0
581,Bijnor,18671.0
582,Budaun,4953.0
583,Bulandshahr,18973.0
584,Chandauli,8789.0
585,Chitrakoot,2707.0
586,Deoria,5277.0
587,Etah,7862.0
588,Etawah,12520.0
589,Faizabad,11012.0
590,Farrukhabad,6288.0
591,Fatehpur,8269.0
592,Firozabad,36982.0
593,Gautam Buddha Nagar,46507.0
594,Ghaziabad,28750.0
595,Ghazipur,5152.0
596,Gonda,16191.0
597,Gorakhpur,23707.0
598,Hamirpur,2963.0
599,Hapur,13251.0
600,Hardoi,9671.0
601,Hathras,18697.0
602,Jalaun,2897.0
603,Jaunpur,13708.0
604,Jhansi,22993.0
605,Kannauj,5326.0
606,Kanpur Dehat,7936.0
607,Kanpur Nagar,31754.0
608,Kasganj,1577.0
609,Kaushambi,16711.0
610,Kushinagar,7586.0
611,Lakhimpur Kheri,19711.0
612,Lalitpur,5564.0
613,Lucknow,54853.0
614,Maharajganj,4918.0
615,Mahoba,1598.0
616,Mainpuri,4994.0
617,Mathura,48413.0
618,Mau,4732.0
619,Meerut,33665.0
620,Mirzapur,10814.0
621,Moradabad,17351.0
622,Muzaffarnagar,24681.0
623,Pilibhit,4041.0
624,Pratapgarh,7966.0
625,Rae Bareli,10125.0
626,Rampur,12942.0
627,Saharanpur,38598.0
628,Sambhal,7883.0
629,Sant Kabir Nagar,6821.0
630,Sant Ravi Das Nagar,8754.0
631,Shahjahanpur,14501.0
632,Shamli,11857.0
633,Shravasti,5502.0
634,Siddharth Nagar,3462.0
635,Sitapur,16998.0
636,Sonbhadra,19226.0
637,Sultanpur,7398.0
638,Unnao,16458.0
639,Varanasi,23375.0
640,Almora,7823.0
641,Bageshwar,1692.0
642,Chamoli,2993.0
643,Chamoli,0.0
644,Champawat,429.0
645,Dehradun,38162.0
646,Garhwal,11326.0
647,Hardwar,42430.0
648,Nainital,20050.0
649,Pithoragarh,2461.0
650,Pithoragarh,0.0
651,Rudraprayag,331.0
652,Tehri Garhwal,16545.0
653,Udham Singh Nagar,49964.0
654,Uttarkashi,3342.0
655,Uttarkashi,0.0
656,Alipurduar,10554.0
657,Bankura,42190.0
658,Barddhaman,102577.0
659,Birbhum,31185.0
660,Dakshin Dinajpur,7928.0
661,Darjiling,21735.0
662,Haora,34246.0
663,Hugli,52163.0
664,Jalpaiguri,19521.0
665,Koch Bihar,11210.0
666,Kolkata,6844.0
667,Maldah,13529.0
668,Murshidabad,30915.0
669,Nadia,38133.0
670,North 24 Parganas,63152.0
671,Pashchim Medinipur,44649.0
672,Purba Medinipur,32902.0
673,Puruliya,20669.0
674,South 24 Parganas,55988.0
675,Uttar Dinajpur,18521.0
