,NAME_2,Sum_of_Lights_2019
176,Jind,50792.0
177,Kaithal,41670.0
178,Karnal,66432.0
179,Kurukshetra,39154.0
180,Mahendragarh,35655.0
181,Mewat,41523.0
182,Palwal,31280.0
183,Panchkula,23045.0
184,Panipat,44634.0
185,Rewari,34605.0
186,Rohtak,37861.0
187,Sirsa,63089.0
188,Sonipat,63292.0
189,Yamunanagar,32288.0
190,Bilaspur,15683.0
191,Chamba,62193.0
192,Hamirpur,13320.0
193,Kangra,67886.0
194,Kinnaur,60696.0
195,Kinnaur,1120.0
196,Kinnaur,959.0
197,Kullu,53612.0
198,Lahul & Spiti,130554.0
199,Lahul & Spiti,1841.0
200,Mandi,42809.0
201,Shimla,52418.0
202,Sirmaur,33402.0
203,Solan,37531.0
204,Una,22524.0
205,Anantnag,30695.0
206,Badgam,19302.0
207,Bandipore,25855.0
208,Baramulla,32314.0
209,Doda,28199.0
210,Ganderbal,15011.0
211,Jammu,69089.0
212,Kargil,146550.0
213,Kathua,44201.0
214,Kishtwar,75725.0
215,Kulgam,14597.0
216,Kupwara,29218.0
217,Leh (Ladakh),404477.0
218,Poonch,22386.0
219,Pulwama,12933.0
220,Rajouri,36922.0
221,Ramban,12151.0
222,Reasi,27797.0
223,Samba,25843.0
224,Shupiyan,9033.0
225,Srinagar,20601.0
226,Udhampur,37212.0
227,Bokaro,69699.0
228,Chatra,39570.0
229,Deoghar,47697.0
230,Dhanbad,72164.0
231,Dumka,44465.0
232,Garhwa,37269.0
233,Giridih,63024.0
234,Godda,32654.0
235,Gumla,47162.0
236,Hazaribagh,77798.0
237,Jamtara,25025.0
238,Khunti,26970.0
239,Kodarma,21405.0
240,Latehar,40188.0
241,Lohardaga,17290.0
242,Pakur,21290.0
243,Palamu,51608.0
244,Pashchimi Singhbhum,74801.0
245,Purbi Singhbhum,59289.0
246,Ramgarh,37572.0
247,Ranchi,89543.0
248,Sahibganj,28299.0
249,Saraikela-kharsawan,46601.0
250,Simdega,26982.0
251,Bagalkot,81841.0
252,Bangalore,130734.0
253,Bangalore Rural,69154.0
254,Belgaum,164212.0
255,Bellary,116716.0
256,Bidar,69042.0
257,Bijapur,113897.0
258,Chamrajnagar,55851.0
259,Chikballapura,60669.0
260,Chikmagalur,63712.0
261,Chitradurga,95371.0
262,Dakshina Kannada,55285.0
263,Davanagere,82923.0
264,Dharwad,58605.0
265,Gadag,50093.0
266,Gulbarga,128518.0
267,Hassan,84223.0
268,Haveri,56747.0
269,Kodagu,27323.0
270,Kolar,77372.0
271,Koppal,65276.0
272,Mandya,70500.0
273,Mysore,87633.0
274,Raichur,98341.0
275,Ramanagara,62355.0
276,Shimoga,61499.0
277,Tumkur,138401.0
278,Udupi,34635.0
279,Uttara Kannada,67972.0
280,Yadgir,58676.0
281,Alappuzha,21052.0
282,Ernakulam,54794.0
283,Idukki,36928.0
284,Kannur,28355.0
285,Kasaragod,19265.0
286,Kollam,34855.0
287,Kottayam,25612.0
288,Kozhikode,24313.0
289,Malappuram,33530.0
290,Palakkad,48457.0
291,Pathanamthitta,23831.0
292,Thiruvananthapuram,42697.0
293,Thrissur,42867.0
294,Wayanad,17142.0
295,Lakshadweep,289.0
296,Agar Malwa,32860.0
297,Alirajpur,39526.0
298,Anuppur,32620.0
299,Ashoknagar,58443.0
300,Balaghat,85469.0
301,Barwani,58294.0
302,Betul,99009.0
303,Bhind,74957.0
304,Bhopal,70212.0
305,Burhanpur,31671.0
306,Chhatarpur,117637.0
307,Chhindwara,121288.0
308,Damoh,89684.0
309,Datia,44947.0
310,Dewas,86639.0
311,Dhar,110472.0
312,Dindori,56702.0
313,East Nimar,77377.0
314,Guna,86861.0
315,Gwalior,87476.0
316,Harda,43736.0
317,Hoshangabad,86630.0
318,Indore,99759.0
319,Jabalpur,78856.0
320,Jhabua,47758.0
321,Katni,85462.0
322,Mandla,63281.0
323,Mandsaur,69183.0
324,Morena,76182.0
325,Narsimhapur,74260.0
326,Neemuch,50322.0
327,Panna,75049.0
328,Raisen,113230.0
329,Rajgarh,80604.0
330,Ratlam,67725.0
331,Rewa,105790.0
332,Sagar,143673.0
333,Satna,117305.0
334,Sehore,87188.0
335,Seoni,90404.0
336,Shahdol,89659.0
337,Shajapur,44464.0
338,Sheopur,64398.0
339,Shivpuri,126197.0
340,Sidhi,57583.0
341,Singrauli,92153.0
342,Tikamgarh,81303.0
343,Ujjain,91230.0
344,Umaria,37914.0
345,Vidisha,92375.0
346,West Nimar,88799.0
347,Ahmadnagar,261885.0
348,Akola,73280.0
349,Amravati,149568.0
350,Aurangabad,139119.0
351,Bhandara,52264.0
352,Bid,143307.0
353,Buldana,108980.0
354,Chandrapur,131749.0
355,Dhule,81903.0
356,Garhchiroli,125293.0
357,Gondiya,48700.0
358,Hingoli,56057.0
359,Jalgaon,145783.0
360,Jalna,91366.0
361,Kolhapur,91584.0
362,Latur,85364.0
363,Mumbai City,5414.0
364,Mumbai Suburban,30376.0
365,Nagpur,167224.0
366,Nanded,126495.0
367,Nandurbar,69943.0
368,Nashik,235235.0
369,Osmanabad,83175.0
370,Palghar,92964.0
371,Parbhani,81819.0
372,Pune,358766.0
373,Raigarh,130009.0
374,Ratnagiri,70443.0
375,Sangli,106356.0
376,Satara,124809.0
377,Sindhudurg,42912.0
378,Solapur,248793.0
379,Thane,109804.0
380,Wardha,82485.0
381,Washim,58802.0
382,Yavatmal,159572.0
383,Bishnupur,5353.0
384,Chandel,22883.0
385,Churachandpur,22386.0
386,Imphal East,9832.0
387,Imphal West,11521.0
388,Senapati,31990.0
389,Tamenglong,28019.0
390,Thoubal,9989.0
391,Ukhrul,33006.0
392,East Garo Hills,22176.0
393,East Khasi Hills,33114.0
394,Jaintia Hills,34869.0
395,North Garo Hills,7614.0
396,Ri Bhoi,25316.0
397,South Garo Hills,14824.0
398,South West Garo Hills,6407.0
399,South West Khasi Hills,11618.0
400,West Garo Hills,29794.0
401,West Khasi Hills,29818.0
402,Aizawl,24212.0
403,Champhai,17141.0
404,Kolasib,9842.0
405,Lawangtlai,8781.0
406,Lunglei,20975.0
407,Mamit,17758.0
408,Saiha,11947.0
409,Serchhip,7034.0
410,Dimapur,14889.0
411,Kiphire,9380.0
412,Kohima,13105.0
413,Longleng,5319.0
414,Mokokchung,15012.0
415,Mon,17589.0
416,Peren,10673.0
417,Phek,15655.0
418,Tuensang,17521.0
419,Wokha,15739.0
420,Zunheboto,15032.0
421,West,118252.0
422,Anugul,87454.0
423,Balangir,71888.0
424,Baleshwar,52050.0
425,Bargarh,63598.0
426,Bauda,24408.0
427,Bhadrak,31782.0
428,Cuttack,72069.0
429,Debagarh,23195.0
430,Dhenkanal,59267.0
431,Gajapati,34322.0
432,Ganjam,93552.0
433,Jagatsinghapur,28193.0
434,Jajapur,58791.0
435,Jharsuguda,43220.0
436,Kalahandi,73197.0
437,Kandhamal,46813.0
438,Kendrapara,29300.0
439,Kendujhar,94396.0
440,Khordha,54501.0
441,Koraput,86319.0
442,Malkangiri,49250.0
443,Mayurbhanj,88917.0
444,Nabarangapur,50124.0
445,Nayagarh,30323.0
446,Nuapada,36620.0
447,Puri,41530.0
448,Rayagada,57681.0
449,Sambalpur,79287.0
450,Subarnapur,24749.0
451,Sundargarh,120148.0
452,Karaikal,6451.0
453,Mahe,1341.0
454,Puducherry,8657.0
455,Yanam,1114.0
456,Amritsar,73946.0
457,Barnala,27943.0
458,Bathinda,76755.0
459,Faridkot,27517.0
460,Fatehgarh Sahib,25616.0
461,Fazilka,45585.0
462,Firozpur,53509.0
463,Gurdaspur,44918.0
464,Hoshiarpur,52711.0
465,Jalandhar,65136.0
466,Kapurthala,35409.0
467,Ludhiana,97005.0
468,Mansa,34323.0
469,Moga,43951.0
470,Muktsar,42622.0
471,Pathankot,24815.0
472,Patiala,77864.0
473,Rupnagar,29263.0
474,Sahibzada Ajit Singh Nagar,49957.0
475,Sangrur,68799.0
476,Shahid Bhagat Singh Nagar,21836.0
477,Tarn Taran,59136.0
478,Ajmer,137352.0
479,Alwar,173762.0
480,Banswara,56677.0
481,Baran,99582.0
482,Barmer,264672.0
483,Bharatpur,91554.0
484,Bhilwara,139746.0
485,Bikaner,260615.0
486,Bundi,74472.0
487,Chittaurgarh,117567.0
488,Churu,185952.0
489,Dausa,80327.0
490,Dhaulpur,40884.0
491,Dungarpur,45539.0
492,Ganganagar,142746.0
493,Hanumangarh,98696.0
494,Jaipur,263413.0
495,Jaisalmer,210229.0
496,Jalor,109046.0
497,Jhalawar,85937.0
498,Jhunjhunun,89220.0
499,Jodhpur,299760.0
500,Karauli,83804.0
501,Kota,103701.0
502,Nagaur,215527.0
503,Pali,147194.0
504,Pratapgarh,49439.0
505,Rajsamand,72333.0
506,Sawai Madhopur,64275.0
507,Sikar,114537.0
508,Sirohi,63469.0
509,Tonk,81265.0
510,Udaipur,154298.0
511,East Sikkim,11213.0
512,North Sikkim,10198.0
513,South Sikkim,6922.0
514,West Sikkim,6998.0
515,Ariyalur,26761.0
516,Chennai,14966.0
517,Coimbatore,71644.0
518,Cuddalore,69301.0
519,Dharmapuri,50309.0
520,Dindigul,75864.0
521,Erode,80784.0
522,Kancheepuram,133419.0
523,Kanniyakumari,28675.0
524,Karur,39807.0
525,Krishnagiri,74687.0
526,Madurai,57168.0
527,Nagappattinam,35675.0
528,Namakkal,59191.0
529,Perambalur,21517.0
530,Pudukkottai,53977.0
531,Ramanathapuram,42115.0
532,Salem,99943.0
533,Sivaganga,43604.0
534,Thanjavur,50845.0
535,The Nilgiris,24378.0
536,Theni,30646.0
537,Thiruvallur,92101.0
538,Thiruvarur,33812.0
539,Thoothukkudi,64784.0
540,Tiruchirappalli,73990.0
541,Tirunelveli,94799.0
542,Tiruppur,104400.0
543,Tiruvannamalai,73070.0
544,Vellore,101055.0
545,Viluppuram,101660.0
546,Virudunagar,57900.0
547,Adilabad,179234.0
548,Hyderabad,13793.0
549,Karimnagar,174803.0
550,Khammam,165750.0
551,Mahbubnagar,239550.0
552,Medak,170463.0
553,Nalgonda,185360.0
554,Nizamabad,104644.0
555,Ranga Reddy,209447.0
556,Warangal,149303.0
557,Dhalai,20304.0
558,Gomati,18521.0
559,Khowai,14616.0
560,North Tripura,14309.0
561,Sipahijala,18313.0
562,South Tripura,19439.0
563,Unokoti,9792.0
564,West Tripura,25939.0
565,Agra,89273.0
566,Aligarh,91685.0
567,Allahabad,127524.0
568,Ambedkar Nagar,46374.0
569,Amethi,59497.0
570,Amroha,51748.0
571,Auraiya,45201.0
572,Azamgarh,80899.0
573,Baghpat,36101.0
574,Bahraich,48149.0
575,Ballia,70762.0
576,Balrampur,43615.0
577,Banda,54598.0
578,Barabanki,79925.0
579,Bareilly,80327.0
580,Basti,46756.0
581,Bijnor,74956.0
582,Budaun,65527.0
583,Bulandshahr,87386.0
584,Chandauli,54229.0
585,Chitrakoot,36405.0
586,Deoria,60943.0
587,Etah,45307.0
588,Etawah,57639.0
589,Faizabad,42379.0
590,Farrukhabad,34129.0
591,Fatehpur,65993.0
592,Firozabad,77837.0
593,Gautam Buddha Nagar,75803.0
594,Ghaziabad,48036.0
595,Ghazipur,73564.0
596,Gonda,69457.0
597,Gorakhpur,86909.0
598,Hamirpur,52904.0
599,Hapur,38288.0
600,Hardoi,85336.0
601,Hathras,39937.0
602,Jalaun,62606.0
603,Jaunpur,81414.0
604,Jhansi,84395.0
605,Kannauj,39150.0
606,Kanpur Dehat,53086.0
607,Kanpur Nagar,72807.0
608,Kasganj,31723.0
609,Kaushambi,45921.0
610,Kushinagar,51240.0
611,Lakhimpur Kheri,107532.0
612,Lalitpur,60952.0
613,Lucknow,99006.0
614,Maharajganj,49089.0
615,Mahoba,40031.0
616,Mainpuri,57293.0
617,Mathura,84815.0
618,Mau,58919.0
619,Meerut,75826.0
620,Mirzapur,78475.0
621,Moradabad,49681.0
622,Muzaffarnagar,61924.0
623,Pilibhit,46954.0
624,Pratapgarh,66733.0
625,Rae Bareli,62979.0
626,Rampur,51572.0
627,Saharanpur,77958.0
628,Sambhal,44600.0
629,Sant Kabir Nagar,23194.0
630,Sant Ravi Das Nagar,28236.0
631,Shahjahanpur,75561.0
632,Shamli,28714.0
633,Shravasti,49034.0
634,Siddharth Nagar,51859.0
635,Sitapur,86924.0
636,Sonbhadra,94396.0
637,Sultanpur,47348.0
638,Unnao,75906.0
639,Varanasi,55441.0
640,Almora,34542.0
641,Bageshwar,21145.0
642,Chamoli,74665.0
643,Chamoli,525.0
644,Champawat,17801.0
645,Dehradun,66791.0
646,Garhwal,58285.0
647,Hardwar,66974.0
648,Nainital,53483.0
649,Pithoragarh,65767.0
650,Pithoragarh,1918.0
651,Rudraprayag,12300.0
652,Tehri Garhwal,48355.0
653,Udham Singh Nagar,77760.0
654,Uttarkashi,64271.0
655,Uttarkashi,9394.0
656,Alipurduar,33403.0
657,Bankura,93103.0
658,Barddhaman,165685.0
659,Birbhum,78844.0
660,Dakshin Dinajpur,27827.0
661,Darjiling,40412.0
662,Haora,47229.0
663,Hugli,67511.0
664,Jalpaiguri,52941.0
665,Koch Bihar,48742.0
666,Kolkata,7559.0
667,Maldah,52385.0
668,Murshidabad,86798.0
669,Nadia,69859.0
670,North 24 Parganas,99097.0
671,Pashchim Medinipur,127514.0
672,Purba Medinipur,70002.0
673,Puruliya,77764.0
674,South 24 Parganas,124416.0
675,Uttar Dinajpur,50510.0
