,NAME_2,Sum_of_Lights_2004
0,Nicobar Islands,765.0
1,North and Middle Andaman,2708.0
2,South Andaman,4532.0
3,Anantapur,115760.0
4,Chittoor,118754.0
5,East Godavari,85640.0
6,Guntur,109207.0
7,Krishna,95144.0
8,Kurnool,92182.0
9,Nellore,93447.0
10,Prakasam,90417.0
11,Srikakulam,43629.0
12,Visakhapatnam,57954.0
13,Vizianagaram,31250.0
14,West Godavari,70902.0
15,Y.S.R.,81436.0
16,Anjaw,0.0
17,Anjaw,56.0
18,Changlang,3451.0
19,Dibang Valley,0.0
20,East Kameng,0.0
21,East Siang,130.0
22,East Siang,163.0
23,Kurung Kumey,0.0
24,Lohit,358.0
25,Lohit,0.0
26,Longding,0.0
27,Lower Dibang Valley,182.0
28,Lower Dibang Valley,0.0
29,Lower Subansiri,553.0
30,Namsai,913.0
31,Papum Pare,2954.0
32,Tawang,258.0
33,Tirap,231.0
34,Upper Siang,0.0
35,Upper Subansiri,40.0
36,West Kameng,806.0
37,West Siang,148.0
38,Baksa,2281.0
39,Barpeta,3752.0
40,Bongaigaon,2908.0
41,Cachar,8015.0
42,Chirang,3430.0
43,Darrang,4055.0
44,Dhemaji,608.0
45,Dhubri,2766.0
46,Dibrugarh,46175.0
47,Dima Hasao,2109.0
48,Goalpara,2444.0
49,Golaghat,15984.0
50,Hailakandi,2371.0
51,Jorhat,9264.0
52,Kamrup,12339.0
53,Kamrup Metropolitan,13651.0
54,Karbi Anglong,4717.0
55,Karimganj,3678.0
56,Kokrajhar,5964.0
57,Lakhimpur,1662.0
58,Morigaon,2751.0
59,Nagaon,11809.0
60,Nalbari,3175.0
61,Sivasagar,24161.0
62,Sonitpur,12284.0
63,Tinsukia,22324.0
64,Udalguri,5332.0
65,Araria,2683.0
66,Arwal,103.0
67,Aurangabad,3688.0
68,Banka,1178.0
69,Begusarai,8420.0
70,Bhagalpur,9767.0
71,Bhojpur,3159.0
72,Buxar,2681.0
73,Darbhanga,4748.0
74,Gaya,8009.0
75,Gopalganj,4707.0
76,Jamui,1158.0
77,Jehanabad,1195.0
78,Kaimur,7742.0
79,Katihar,4551.0
80,Khagaria,1200.0
81,Kishanganj,1730.0
82,Lakhisarai,1474.0
83,Madhepura,2025.0
84,Madhubani,4497.0
85,Munger,3769.0
86,Muzaffarpur,8959.0
87,Nalanda,4399.0
88,Nawada,1126.0
89,Pashchim Champaran,4292.0
90,Patna,20772.0
91,Purba Champaran,5343.0
92,Purnia,7104.0
93,Rohtas,11737.0
94,Saharsa,2084.0
95,Samastipur,5763.0
96,Saran,6003.0
97,Sheikhpura,883.0
98,Sheohar,184.0
99,Sitamarhi,2433.0
100,Siwan,2917.0
101,Supaul,2621.0
102,Vaishali,6748.0
103,Chandigarh,8747.0
104,Balod,11155.0
105,Baloda Bazar,20338.0
106,Balrampur,674.0
107,Bastar,4288.0
108,Bemetara,17338.0
109,Bijapur,373.0
110,Bilaspur,31885.0
111,Dantewada,3850.0
112,Dhamtari,12674.0
113,Durg,41388.0
114,Gariaband,1771.0
115,Janjgir-Champa,25333.0
116,Jashpur,2131.0
117,Kabeerdham,12715.0
118,Kondagaon,1201.0
119,Korba,25127.0
120,Koriya,9527.0
121,Mahasamund,13704.0
122,Mungeli,10770.0
123,Narayanpur,366.0
124,Raigarh,25420.0
125,Raipur,43004.0
126,Rajnandgaon,24469.0
127,Sukma,407.0
128,Surajpur,5934.0
129,Surguja,4217.0
130,Uttar Bastar Kanker,4595.0
131,Dadra and Nagar Haveli,8336.0
132,Daman,3376.0
133,Diu,793.0
134,North Goa,28839.0
135,South Goa,21569.0
136,Ahmadabad,77971.0
137,Amreli,52352.0
138,Anand,32005.0
139,Aravalli,22566.0
140,Banas Kantha,57952.0
141,Bharuch,60408.0
142,Bhavnagar,55860.0
143,Botad,14747.0
144,Chhota Udaipur,11776.0
145,Dahod,16158.0
146,Devbhumi Dwarka,28069.0
147,Gandhinagar,34470.0
148,Gir Somnath,24263.0
149,Jamnagar,57472.0
150,Junagadh,62641.0
151,Kachchh,91086.0
152,Kheda,36771.0
153,Mahesana,53968.0
154,Mahisagar,9677.0
155,Morbi,44459.0
156,Narmada,8717.0
157,Navsari,22065.0
158,Panch Mahals,17584.0
159,Patan,28139.0
160,Porbandar,21844.0
161,Rajkot,77210.0
162,Sabar Kantha,33688.0
163,Surat,74752.0
164,Surendranagar,57062.0
165,Tapi,16408.0
166,The Dangs,902.0
167,Vadodara,55891.0
168,Valsad,28623.0
169,Ambala,42187.0
170,Bhiwani,53148.0
171,Faridabad,34189.0
172,Fatehabad,41325.0
173,Gurgaon,41826.0
174,Hisar,54977.0
175,Jhajjar,29973.0
176,Jind,38911.0
177,Kaithal,42408.0
178,Karnal,55410.0
179,Kurukshetra,46001.0
180,Mahendragarh,28583.0
181,Mewat,14776.0
182,Palwal,15825.0
183,Panchkula,14263.0
184,Panipat,33005.0
185,Rewari,23984.0
186,Rohtak,24999.0
187,Sirsa,63642.0
188,Sonipat,40385.0
189,Yamunanagar,25042.0
190,Bilaspur,14109.0
191,Chamba,5852.0
192,Hamirpur,12564.0
193,Kangra,35924.0
194,Kinnaur,1358.0
195,Kinnaur,0.0
196,Kinnaur,0.0
197,Kullu,7716.0
198,Lahul & Spiti,80.0
199,Lahul & Spiti,0.0
