,NAME_2,Sum_of_Lights_2000
634,Siddharth Nagar,4072.0
635,Sitapur,12535.0
636,Sonbhadra,18862.0
637,Sultanpur,7087.0
638,Unnao,15931.0
639,Varanasi,23933.0
640,Almora,5112.0
641,Bageshwar,1271.0
642,Chamoli,2284.0
643,Chamoli,0.0
644,Champawat,211.0
645,Dehradun,24202.0
646,Garhwal,11918.0
647,Hardwar,14339.0
648,Nainital,11754.0
649,Pithoragarh,1916.0
650,Pithoragarh,0.0
651,Rudraprayag,530.0
652,Tehri Garhwal,10120.0
653,Udham Singh Nagar,30719.0
654,Uttarkashi,1968.0
655,Uttarkashi,0.0
656,Alipurduar,10423.0
657,Bankura,33809.0
658,Barddhaman,85993.0
659,Birbhum,30847.0
660,Dakshin Dinajpur,4278.0
661,Darjiling,15842.0
662,Haora,26627.0
663,Hugli,45257.0
664,Jalpaiguri,15719.0
665,Koch Bihar,10102.0
666,Kolkata,7438.0
667,Maldah,13565.0
668,Murshidabad,27324.0
669,Nadia,32972.0
670,North 24 Parganas,45605.0
671,Pashchim Medinipur,31211.0
672,Purba Medinipur,26259.0
673,Puruliya,16240.0
674,South 24 Parganas,41241.0
675,Uttar Dinajpur,11607.0
