,NAME_2,Sum_of_Lights_2006
322,Mandla,4691.0
323,Mandsaur,13073.0
324,Morena,11389.0
325,Narsimhapur,25077.0
326,Neemuch,10991.0
327,Panna,3333.0
328,Raisen,15028.0
329,Rajgarh,11775.0
330,Ratlam,12337.0
331,Rewa,12622.0
332,Sagar,22334.0
333,Satna,20421.0
334,Sehore,15388.0
335,Seoni,4455.0
336,Shahdol,9042.0
337,Shajapur,11437.0
338,Sheopur,2960.0
339,Shivpuri,11678.0
340,Sidhi,4170.0
341,Singrauli,12796.0
342,Tikamgarh,13204.0
343,Ujjain,20565.0
344,Umaria,2642.0
345,Vidisha,7744.0
346,West Nimar,13553.0
347,Ahmadnagar,94817.0
348,Akola,21789.0
349,Amravati,36040.0
350,Aurangabad,49961.0
351,Bhandara,18702.0
352,Bid,42757.0
353,Buldana,28219.0
354,Chandrapur,38117.0
355,Dhule,23996.0
356,Garhchiroli,11855.0
357,Gondiya,13243.0
358,Hingoli,13525.0
359,Jalgaon,60170.0
360,Jalna,21090.0
361,Kolhapur,54598.0
362,Latur,30809.0
363,Mumbai City,5128.0
364,Mumbai Suburban,28363.0
365,Nagpur,65423.0
366,Nanded,34756.0
367,Nandurbar,16513.0
368,Nashik,98330.0
369,Osmanabad,30576.0
370,Palghar,36622.0
371,Parbhani,22030.0
372,Pune,171336.0
373,Raigarh,52337.0
374,Ratnagiri,25243.0
375,Sangli,53588.0
376,Satara,54971.0
377,Sindhudurg,15461.0
378,Solapur,93407.0
379,Thane,57727.0
380,Wardha,21165.0
381,Washim,10832.0
382,Yavatmal,38780.0
383,Bishnupur,1329.0
384,Chandel,327.0
385,Churachandpur,878.0
386,Imphal East,2872.0
387,Imphal West,4481.0
388,Senapati,1892.0
389,Tamenglong,269.0
390,Thoubal,1771.0
391,Ukhrul,140.0
392,East Garo Hills,1401.0
393,East Khasi Hills,9805.0
394,Jaintia Hills,3810.0
395,North Garo Hills,932.0
396,Ri Bhoi,4841.0
397,South Garo Hills,550.0
398,South West Garo Hills,168.0
399,South West Khasi Hills,199.0
400,West Garo Hills,2104.0
401,West Khasi Hills,964.0
402,Aizawl,3954.0
403,Champhai,323.0
404,Kolasib,855.0
405,Lawangtlai,139.0
406,Lunglei,425.0
407,Mamit,167.0
408,Saiha,269.0
409,Serchhip,338.0
410,Dimapur,4833.0
411,Kiphire,61.0
412,Kohima,1938.0
413,Longleng,79.0
414,Mokokchung,919.0
415,Mon,194.0
416,Peren,239.0
417,Phek,22.0
418,Tuensang,158.0
419,Wokha,457.0
420,Zunheboto,146.0
421,West,105858.0
422,Anugul,22349.0
423,Balangir,5838.0
424,Baleshwar,17690.0
425,Bargarh,8628.0
426,Bauda,373.0
427,Bhadrak,5689.0
428,Cuttack,27430.0
429,Debagarh,1164.0
430,Dhenkanal,11280.0
431,Gajapati,2398.0
432,Ganjam,20724.0
433,Jagatsinghapur,10319.0
434,Jajapur,19214.0
435,Jharsuguda,13124.0
436,Kalahandi,4609.0
437,Kandhamal,1108.0
438,Kendrapara,6999.0
439,Kendujhar,13788.0
440,Khordha,19416.0
441,Koraput,8579.0
442,Malkangiri,2903.0
443,Mayurbhanj,12076.0
444,Nabarangapur,2091.0
445,Nayagarh,3288.0
446,Nuapada,1409.0
447,Puri,10586.0
448,Rayagada,3949.0
449,Sambalpur,12766.0
450,Subarnapur,960.0
451,Sundargarh,23192.0
452,Karaikal,5437.0
453,Mahe,1130.0
454,Puducherry,6760.0
455,Yanam,523.0
456,Amritsar,67109.0
457,Barnala,25764.0
458,Bathinda,63213.0
459,Faridkot,28099.0
460,Fatehgarh Sahib,24753.0
461,Fazilka,44590.0
462,Firozpur,48960.0
463,Gurdaspur,53453.0
464,Hoshiarpur,48906.0
465,Jalandhar,62794.0
466,Kapurthala,31472.0
467,Ludhiana,92924.0
468,Mansa,33708.0
469,Moga,46129.0
470,Muktsar,43974.0
471,Pathankot,18053.0
472,Patiala,73291.0
473,Rupnagar,22902.0
474,Sahibzada Ajit Singh Nagar,32489.0
475,Sangrur,67401.0
476,Shahid Bhagat Singh Nagar,22481.0
477,Tarn Taran,50054.0
478,Ajmer,51213.0
479,Alwar,62613.0
480,Banswara,9476.0
481,Baran,24294.0
482,Barmer,23478.0
483,Bharatpur,31347.0
484,Bhilwara,33799.0
485,Bikaner,44626.0
486,Bundi,18879.0
487,Chittaurgarh,39819.0
488,Churu,65199.0
489,Dausa,27178.0
490,Dhaulpur,9062.0
491,Dungarpur,8626.0
492,Ganganagar,87304.0
493,Hanumangarh,58703.0
494,Jaipur,135558.0
495,Jaisalmer,19007.0
496,Jalor,16074.0
497,Jhalawar,23143.0
498,Jhunjhunun,68708.0
499,Jodhpur,72182.0
500,Karauli,15647.0
501,Kota,42896.0
502,Nagaur,82552.0
503,Pali,40741.0
504,Pratapgarh,6446.0
505,Rajsamand,25972.0
506,Sawai Madhopur,12122.0
507,Sikar,69855.0
508,Sirohi,18624.0
509,Tonk,16394.0
510,Udaipur,35066.0
511,East Sikkim,3028.0
512,North Sikkim,200.0
513,South Sikkim,1967.0
514,West Sikkim,909.0
515,Ariyalur,16503.0
516,Chennai,14491.0
517,Coimbatore,49851.0
518,Cuddalore,57728.0
519,Dharmapuri,26615.0
520,Dindigul,42397.0
521,Erode,55622.0
522,Kancheepuram,84134.0
523,Kanniyakumari,23572.0
524,Karur,24818.0
525,Krishnagiri,32843.0
526,Madurai,39057.0
527,Nagappattinam,27547.0
528,Namakkal,46852.0
529,Perambalur,11413.0
530,Pudukkottai,37812.0
531,Ramanathapuram,23953.0
532,Salem,74168.0
533,Sivaganga,30175.0
534,Thanjavur,44589.0
535,The Nilgiris,13292.0
536,Theni,17044.0
537,Thiruvallur,64980.0
538,Thiruvarur,28317.0
539,Thoothukkudi,38654.0
540,Tiruchirappalli,49418.0
541,Tirunelveli,68202.0
542,Tiruppur,68823.0
543,Tiruvannamalai,41603.0
544,Vellore,65240.0
545,Viluppuram,72158.0
546,Virudunagar,35918.0
547,Adilabad,63258.0
548,Hyderabad,13350.0
549,Karimnagar,106363.0
550,Khammam,64233.0
551,Mahbubnagar,107395.0
552,Medak,86899.0
553,Nalgonda,94036.0
554,Nizamabad,74575.0
555,Ranga Reddy,121006.0
556,Warangal,76230.0
557,Dhalai,2653.0
558,Gomati,3344.0
559,Khowai,2865.0
560,North Tripura,2249.0
561,Sipahijala,5481.0
562,South Tripura,2991.0
563,Unokoti,2540.0
564,West Tripura,10167.0
565,Agra,37424.0
566,Aligarh,18862.0
567,Allahabad,30289.0
568,Ambedkar Nagar,12754.0
569,Amethi,6687.0
570,Amroha,13649.0
571,Auraiya,14193.0
572,Azamgarh,7687.0
573,Baghpat,9965.0
574,Bahraich,1741.0
575,Ballia,4371.0
576,Balrampur,3431.0
577,Banda,5877.0
578,Barabanki,11230.0
579,Bareilly,24456.0
580,Basti,9934.0
581,Bijnor,14403.0
582,Budaun,11049.0
583,Bulandshahr,18522.0
584,Chandauli,7215.0
585,Chitrakoot,3979.0
586,Deoria,10452.0
587,Etah,5887.0
588,Etawah,17911.0
589,Faizabad,12539.0
590,Farrukhabad,4901.0
591,Fatehpur,6639.0
592,Firozabad,28898.0
593,Gautam Buddha Nagar,37821.0
594,Ghaziabad,26356.0
595,Ghazipur,7485.0
596,Gonda,9995.0
597,Gorakhpur,22645.0
598,Hamirpur,5772.0
599,Hapur,11111.0
600,Hardoi,8591.0
601,Hathras,13545.0
602,Jalaun,13118.0
603,Jaunpur,9542.0
604,Jhansi,21016.0
605,Kannauj,10731.0
606,Kanpur Dehat,7479.0
607,Kanpur Nagar,27243.0
608,Kasganj,2149.0
609,Kaushambi,14288.0
610,Kushinagar,7277.0
611,Lakhimpur Kheri,14498.0
612,Lalitpur,4377.0
613,Lucknow,44901.0
614,Maharajganj,3745.0
615,Mahoba,4578.0
616,Mainpuri,17565.0
617,Mathura,35079.0
618,Mau,6525.0
619,Meerut,28972.0
620,Mirzapur,7933.0
621,Moradabad,19104.0
622,Muzaffarnagar,20712.0
623,Pilibhit,6678.0
624,Pratapgarh,6295.0
625,Rae Bareli,9421.0
626,Rampur,13769.0
627,Saharanpur,24223.0
628,Sambhal,11650.0
629,Sant Kabir Nagar,3581.0
630,Sant Ravi Das Nagar,7023.0
631,Shahjahanpur,9244.0
632,Shamli,8557.0
633,Shravasti,3473.0
634,Siddharth Nagar,6920.0
635,Sitapur,11165.0
636,Sonbhadra,16859.0
637,Sultanpur,3418.0
638,Unnao,11280.0
639,Varanasi,18769.0
640,Almora,6788.0
641,Bageshwar,1807.0
642,Chamoli,2357.0
643,Chamoli,0.0
644,Champawat,589.0
645,Dehradun,33800.0
646,Garhwal,12369.0
647,Hardwar,27390.0
648,Nainital,18294.0
649,Pithoragarh,2507.0
650,Pithoragarh,0.0
651,Rudraprayag,440.0
652,Tehri Garhwal,13735.0
653,Udham Singh Nagar,37801.0
654,Uttarkashi,3681.0
655,Uttarkashi,0.0
656,Alipurduar,8976.0
657,Bankura,32501.0
658,Barddhaman,82968.0
659,Birbhum,30386.0
660,Dakshin Dinajpur,7237.0
661,Darjiling,16291.0
662,Haora,27700.0
663,Hugli,41457.0
664,Jalpaiguri,14141.0
665,Koch Bihar,10509.0
666,Kolkata,7320.0
667,Maldah,14333.0
668,Murshidabad,28129.0
669,Nadia,30026.0
670,North 24 Parganas,49796.0
671,Pashchim Medinipur,36806.0
672,Purba Medinipur,27188.0
673,Puruliya,17339.0
674,South 24 Parganas,41924.0
675,Uttar Dinajpur,15653.0
