,NAME_2,Sum_of_Lights_2018
390,Thoubal,9360.0
391,Ukhrul,32320.0
392,East Garo Hills,21975.0
393,East Khasi Hills,34073.0
394,Jaintia Hills,34267.0
395,North Garo Hills,7366.0
396,Ri Bhoi,25567.0
397,South Garo Hills,15645.0
398,South West Garo Hills,7049.0
399,South West Khasi Hills,12005.0
400,West Garo Hills,30990.0
401,West Khasi Hills,32849.0
402,Aizawl,24093.0
403,Champhai,20315.0
404,Kolasib,9678.0
405,Lawangtlai,13127.0
406,Lunglei,22766.0
407,Mamit,17945.0
408,Saiha,14457.0
409,Serchhip,8369.0
410,Dimapur,12820.0
411,Kiphire,9202.0
412,Kohima,12177.0
413,Longleng,5008.0
414,Mokokchung,14558.0
415,Mon,17208.0
416,Peren,10936.0
417,Phek,16129.0
418,Tuensang,16555.0
419,Wokha,15527.0
420,Zunheboto,14326.0
421,West,116277.0
422,Anugul,92767.0
423,Balangir,72920.0
424,Baleshwar,49280.0
425,Bargarh,65972.0
426,Bauda,29764.0
427,Bhadrak,29458.0
428,Cuttack,68448.0
429,Debagarh,25974.0
430,Dhenkanal,59575.0
431,Gajapati,35724.0
432,Ganjam,94455.0
433,Jagatsinghapur,27433.0
434,Jajapur,57199.0
435,Jharsuguda,41658.0
436,Kalahandi,75373.0
437,Kandhamal,70728.0
438,Kendrapara,28323.0
439,Kendujhar,99194.0
440,Khordha,52350.0
441,Koraput,83963.0
442,Malkangiri,50717.0
443,Mayurbhanj,105412.0
444,Nabarangapur,49082.0
445,Nayagarh,36519.0
446,Nuapada,36403.0
447,Puri,39300.0
448,Rayagada,66668.0
449,Sambalpur,81395.0
450,Subarnapur,24689.0
451,Sundargarh,125030.0
452,Karaikal,5722.0
453,Mahe,1198.0
454,Puducherry,8157.0
455,Yanam,1129.0
456,Amritsar,72240.0
457,Barnala,25675.0
458,Bathinda,69776.0
459,Faridkot,26389.0
460,Fatehgarh Sahib,23149.0
461,Fazilka,42624.0
462,Firozpur,50368.0
463,Gurdaspur,42403.0
464,Hoshiarpur,47527.0
465,Jalandhar,57781.0
466,Kapurthala,31454.0
467,Ludhiana,87743.0
468,Mansa,31879.0
469,Moga,39948.0
470,Muktsar,39212.0
471,Pathankot,23195.0
472,Patiala,69487.0
473,Rupnagar,26680.0
474,Sahibzada Ajit Singh Nagar,44126.0
475,Sangrur,61673.0
476,Shahid Bhagat Singh Nagar,19461.0
477,Tarn Taran,61410.0
478,Ajmer,132820.0
479,Alwar,163264.0
480,Banswara,54441.0
481,Baran,92529.0
482,Barmer,268414.0
483,Bharatpur,82020.0
484,Bhilwara,134649.0
485,Bikaner,253510.0
486,Bundi,71219.0
487,Chittaurgarh,115608.0
488,Churu,182685.0
489,Dausa,75101.0
490,Dhaulpur,38149.0
491,Dungarpur,43684.0
492,Ganganagar,133445.0
493,Hanumangarh,94363.0
494,Jaipur,238354.0
495,Jaisalmer,236472.0
496,Jalor,106734.0
497,Jhalawar,82087.0
498,Jhunjhunun,84873.0
499,Jodhpur,284566.0
500,Karauli,74755.0
501,Kota,95726.0
502,Nagaur,205161.0
503,Pali,143699.0
504,Pratapgarh,48150.0
505,Rajsamand,69679.0
506,Sawai Madhopur,61560.0
507,Sikar,108566.0
508,Sirohi,61537.0
509,Tonk,79196.0
510,Udaipur,149212.0
511,East Sikkim,10254.0
512,North Sikkim,25737.0
513,South Sikkim,6848.0
514,West Sikkim,7106.0
515,Ariyalur,23643.0
516,Chennai,14847.0
517,Coimbatore,63547.0
518,Cuddalore,65094.0
519,Dharmapuri,48222.0
520,Dindigul,66605.0
521,Erode,72633.0
522,Kancheepuram,122331.0
523,Kanniyakumari,24335.0
524,Karur,35775.0
525,Krishnagiri,67130.0
526,Madurai,50729.0
527,Nagappattinam,31666.0
528,Namakkal,52745.0
529,Perambalur,19638.0
530,Pudukkottai,48680.0
531,Ramanathapuram,39579.0
532,Salem,92337.0
533,Sivaganga,40950.0
534,Thanjavur,44961.0
535,The Nilgiris,22103.0
536,Theni,26413.0
537,Thiruvallur,85535.0
538,Thiruvarur,29427.0
539,Thoothukkudi,59107.0
540,Tiruchirappalli,66234.0
541,Tirunelveli,83956.0
542,Tiruppur,88220.0
543,Tiruvannamalai,70395.0
544,Vellore,95585.0
545,Viluppuram,96736.0
546,Virudunagar,51407.0
547,Adilabad,172182.0
548,Hyderabad,13790.0
549,Karimnagar,161662.0
550,Khammam,165272.0
551,Mahbubnagar,224834.0
552,Medak,157796.0
553,Nalgonda,174718.0
554,Nizamabad,98652.0
555,Ranga Reddy,193206.0
556,Warangal,148617.0
557,Dhalai,21704.0
558,Gomati,18119.0
559,Khowai,13641.0
560,North Tripura,13796.0
561,Sipahijala,17086.0
562,South Tripura,18917.0
563,Unokoti,9542.0
564,West Tripura,23287.0
565,Agra,87488.0
566,Aligarh,86377.0
567,Allahabad,120925.0
568,Ambedkar Nagar,45475.0
569,Amethi,55576.0
570,Amroha,47743.0
571,Auraiya,43621.0
572,Azamgarh,76409.0
573,Baghpat,33999.0
574,Bahraich,46397.0
575,Ballia,62547.0
576,Balrampur,41980.0
577,Banda,53403.0
578,Barabanki,77482.0
579,Bareilly,74724.0
580,Basti,45650.0
581,Bijnor,73544.0
582,Budaun,60610.0
583,Bulandshahr,82627.0
584,Chandauli,52303.0
585,Chitrakoot,35217.0
586,Deoria,53714.0
587,Etah,40912.0
588,Etawah,56143.0
589,Faizabad,41844.0
590,Farrukhabad,33830.0
591,Fatehpur,63779.0
592,Firozabad,76825.0
593,Gautam Buddha Nagar,71363.0
594,Ghaziabad,45032.0
595,Ghazipur,70510.0
596,Gonda,67424.0
597,Gorakhpur,84869.0
598,Hamirpur,52412.0
599,Hapur,34427.0
600,Hardoi,80796.0
601,Hathras,38527.0
602,Jalaun,60231.0
603,Jaunpur,76896.0
604,Jhansi,80049.0
605,Kannauj,38545.0
606,Kanpur Dehat,50242.0
607,Kanpur Nagar,67804.0
608,Kasganj,29010.0
609,Kaushambi,43708.0
610,Kushinagar,46730.0
611,Lakhimpur Kheri,104722.0
612,Lalitpur,57741.0
613,Lucknow,97630.0
614,Maharajganj,64395.0
615,Mahoba,39100.0
616,Mainpuri,57845.0
617,Mathura,81874.0
618,Mau,53134.0
619,Meerut,71494.0
620,Mirzapur,73966.0
621,Moradabad,48403.0
622,Muzaffarnagar,59186.0
623,Pilibhit,45328.0
624,Pratapgarh,66700.0
625,Rae Bareli,61835.0
626,Rampur,49213.0
627,Saharanpur,75502.0
628,Sambhal,41512.0
629,Sant Kabir Nagar,22776.0
630,Sant Ravi Das Nagar,25711.0
631,Shahjahanpur,70925.0
632,Shamli,28441.0
633,Shravasti,46669.0
634,Siddharth Nagar,74568.0
635,Sitapur,82472.0
636,Sonbhadra,91603.0
637,Sultanpur,44296.0
638,Unnao,73664.0
639,Varanasi,54263.0
640,Almora,33155.0
641,Bageshwar,21568.0
642,Chamoli,74484.0
643,Chamoli,500.0
644,Champawat,16062.0
645,Dehradun,60002.0
646,Garhwal,59843.0
647,Hardwar,61144.0
648,Nainital,49199.0
649,Pithoragarh,69202.0
650,Pithoragarh,1829.0
651,Rudraprayag,12443.0
652,Tehri Garhwal,48367.0
653,Udham Singh Nagar,69999.0
654,Uttarkashi,66255.0
655,Uttarkashi,9092.0
656,Alipurduar,31388.0
657,Bankura,91242.0
658,Barddhaman,162681.0
659,Birbhum,76098.0
660,Dakshin Dinajpur,26676.0
661,Darjiling,38275.0
662,Haora,43315.0
663,Hugli,63425.0
664,Jalpaiguri,47808.0
665,Koch Bihar,45053.0
666,Kolkata,7555.0
667,Maldah,49488.0
668,Murshidabad,81803.0
669,Nadia,67568.0
670,North 24 Parganas,93284.0
671,Pashchim Medinipur,126041.0
672,Purba Medinipur,67999.0
673,Puruliya,78387.0
674,South 24 Parganas,112967.0
675,Uttar Dinajpur,47867.0
