,NAME_2,Sum_of_Lights_2002
86,Muzaffarpur,8172.0
87,Nalanda,4892.0
88,Nawada,1739.0
89,Pashchim Champaran,2839.0
90,Patna,22069.0
91,Purba Champaran,6113.0
92,Purnia,9264.0
93,Rohtas,9054.0
94,Saharsa,2902.0
95,Samastipur,6774.0
96,Saran,5143.0
97,Sheikhpura,1303.0
98,Sheohar,311.0
99,Sitamarhi,3074.0
100,Siwan,2235.0
101,Supaul,3807.0
102,Vaishali,5688.0
103,Chandigarh,9213.0
104,Balod,9481.0
105,Baloda Bazar,17220.0
106,Balrampur,770.0
107,Bastar,3875.0
108,Bemetara,12238.0
109,Bijapur,300.0
110,Bilaspur,24683.0
111,Dantewada,3627.0
112,Dhamtari,10358.0
113,Durg,35437.0
114,Gariaband,1262.0
115,Janjgir-Champa,19139.0
116,Jashpur,2535.0
117,Kabeerdham,6154.0
118,Kondagaon,792.0
119,Korba,22825.0
120,Koriya,8774.0
121,Mahasamund,12930.0
122,Mungeli,5675.0
123,Narayanpur,343.0
124,Raigarh,21101.0
125,Raipur,35055.0
126,Rajnandgaon,19273.0
127,Sukma,619.0
128,Surajpur,7395.0
129,Surguja,4355.0
130,Uttar Bastar Kanker,4138.0
131,Dadra and Nagar Haveli,6535.0
132,Daman,3316.0
133,Diu,778.0
134,North Goa,25584.0
135,South Goa,18927.0
136,Ahmadabad,82522.0
137,Amreli,58319.0
138,Anand,33758.0
139,Aravalli,23051.0
140,Banas Kantha,62650.0
141,Bharuch,80682.0
142,Bhavnagar,61721.0
143,Botad,15691.0
144,Chhota Udaipur,13020.0
145,Dahod,16441.0
146,Devbhumi Dwarka,31074.0
147,Gandhinagar,37782.0
148,Gir Somnath,27005.0
149,Jamnagar,61306.0
150,Junagadh,71855.0
151,Kachchh,93401.0
152,Kheda,37552.0
153,Mahesana,60185.0
154,Mahisagar,9856.0
155,Morbi,48307.0
156,Narmada,8075.0
157,Navsari,22604.0
158,Panch Mahals,18342.0
159,Patan,31531.0
160,Porbandar,24152.0
161,Rajkot,82245.0
162,Sabar Kantha,33543.0
163,Surat,84928.0
164,Surendranagar,61642.0
165,Tapi,17190.0
166,The Dangs,730.0
167,Vadodara,57902.0
168,Valsad,28020.0
169,Ambala,39067.0
170,Bhiwani,46977.0
171,Faridabad,32150.0
172,Fatehabad,37048.0
173,Gurgaon,38620.0
174,Hisar,51131.0
175,Jhajjar,28755.0
176,Jind,36964.0
177,Kaithal,37596.0
178,Karnal,52897.0
179,Kurukshetra,42249.0
180,Mahendragarh,24759.0
181,Mewat,12247.0
182,Palwal,13393.0
183,Panchkula,12379.0
184,Panipat,31230.0
185,Rewari,22265.0
186,Rohtak,23718.0
187,Sirsa,50914.0
188,Sonipat,37037.0
189,Yamunanagar,24368.0
190,Bilaspur,12379.0
191,Chamba,4707.0
192,Hamirpur,10637.0
193,Kangra,28521.0
194,Kinnaur,1456.0
195,Kinnaur,0.0
196,Kinnaur,0.0
197,Kullu,5497.0
198,Lahul & Spiti,55.0
199,Lahul & Spiti,0.0
200,Mandi,15061.0
201,Shimla,13037.0
202,Sirmaur,9620.0
203,Solan,23445.0
204,Una,13532.0
205,Anantnag,278.0
206,Badgam,1776.0
207,Bandipore,0.0
208,Baramulla,1148.0
209,Doda,1747.0
210,Ganderbal,48.0
211,Jammu,33288.0
212,Kargil,187.0
213,Kathua,12330.0
214,Kishtwar,1362.0
215,Kulgam,9.0
216,Kupwara,0.0
217,Leh (Ladakh),1127.0
218,Poonch,532.0
219,Pulwama,890.0
220,Rajouri,3153.0
221,Ramban,950.0
222,Reasi,3673.0
223,Samba,11181.0
224,Shupiyan,56.0
225,Srinagar,5027.0
226,Udhampur,5529.0
227,Bokaro,24453.0
228,Chatra,1715.0
229,Deoghar,7163.0
230,Dhanbad,35025.0
231,Dumka,2351.0
232,Garhwa,1276.0
233,Giridih,5578.0
234,Godda,4531.0
235,Gumla,1099.0
236,Hazaribagh,9934.0
237,Jamtara,4440.0
238,Khunti,1313.0
239,Kodarma,2064.0
240,Latehar,749.0
241,Lohardaga,809.0
242,Pakur,1384.0
243,Palamu,2577.0
244,Pashchimi Singhbhum,5675.0
245,Purbi Singhbhum,18372.0
246,Ramgarh,14676.0
247,Ranchi,17966.0
248,Sahibganj,1617.0
249,Saraikela-kharsawan,9765.0
250,Simdega,662.0
251,Bagalkot,45042.0
252,Bangalore,80805.0
253,Bangalore Rural,29591.0
254,Belgaum,101048.0
255,Bellary,51982.0
256,Bidar,32950.0
257,Bijapur,48052.0
258,Chamrajnagar,21315.0
259,Chikballapura,31799.0
260,Chikmagalur,17434.0
261,Chitradurga,41387.0
262,Dakshina Kannada,30211.0
263,Davanagere,39543.0
264,Dharwad,27741.0
265,Gadag,16126.0
266,Gulbarga,62686.0
267,Hassan,35694.0
268,Haveri,28871.0
269,Kodagu,7078.0
270,Kolar,37498.0
271,Koppal,32903.0
272,Mandya,42828.0
273,Mysore,42361.0
274,Raichur,47813.0
275,Ramanagara,31324.0
276,Shimoga,17608.0
277,Tumkur,70110.0
278,Udupi,17257.0
279,Uttara Kannada,19544.0
280,Yadgir,25564.0
281,Alappuzha,20786.0
282,Ernakulam,44662.0
283,Idukki,18453.0
284,Kannur,22182.0
285,Kasaragod,12505.0
286,Kollam,28204.0
287,Kottayam,23710.0
288,Kozhikode,21253.0
289,Malappuram,27983.0
290,Palakkad,33486.0
291,Pathanamthitta,15998.0
292,Thiruvananthapuram,33852.0
293,Thrissur,37430.0
294,Wayanad,10449.0
295,Lakshadweep,154.0
296,Agar Malwa,7060.0
297,Alirajpur,3322.0
298,Anuppur,10543.0
299,Ashoknagar,4486.0
300,Balaghat,16547.0
301,Barwani,16173.0
302,Betul,15083.0
303,Bhind,15787.0
304,Bhopal,28865.0
305,Burhanpur,7086.0
306,Chhatarpur,21465.0
307,Chhindwara,29856.0
308,Damoh,16261.0
309,Datia,11554.0
310,Dewas,27790.0
311,Dhar,37520.0
312,Dindori,1223.0
313,East Nimar,16711.0
314,Guna,20227.0
315,Gwalior,28266.0
316,Harda,11088.0
317,Hoshangabad,24595.0
318,Indore,45248.0
319,Jabalpur,34044.0
320,Jhabua,7603.0
321,Katni,22657.0
322,Mandla,7255.0
323,Mandsaur,28826.0
324,Morena,14188.0
325,Narsimhapur,27649.0
326,Neemuch,18980.0
327,Panna,6325.0
328,Raisen,16281.0
329,Rajgarh,24552.0
330,Ratlam,24121.0
331,Rewa,16961.0
332,Sagar,29317.0
333,Satna,26464.0
334,Sehore,17750.0
335,Seoni,12476.0
336,Shahdol,10429.0
337,Shajapur,18990.0
338,Sheopur,3409.0
339,Shivpuri,12868.0
340,Sidhi,7231.0
341,Singrauli,16274.0
342,Tikamgarh,17939.0
343,Ujjain,38072.0
344,Umaria,2919.0
345,Vidisha,7412.0
346,West Nimar,27970.0
347,Ahmadnagar,134790.0
348,Akola,40154.0
349,Amravati,64282.0
350,Aurangabad,81302.0
351,Bhandara,25688.0
352,Bid,73592.0
353,Buldana,56060.0
354,Chandrapur,59396.0
355,Dhule,40043.0
356,Garhchiroli,19542.0
357,Gondiya,16479.0
358,Hingoli,25505.0
359,Jalgaon,90157.0
360,Jalna,48005.0
361,Kolhapur,72483.0
362,Latur,50215.0
363,Mumbai City,5302.0
364,Mumbai Suburban,28778.0
365,Nagpur,83504.0
366,Nanded,59585.0
367,Nandurbar,24693.0
368,Nashik,132484.0
369,Osmanabad,48414.0
370,Palghar,45715.0
371,Parbhani,40513.0
372,Pune,198799.0
373,Raigarh,76478.0
374,Ratnagiri,36535.0
375,Sangli,75039.0
376,Satara,86434.0
377,Sindhudurg,21176.0
378,Solapur,126435.0
379,Thane,71591.0
380,Wardha,36553.0
381,Washim,28878.0
382,Yavatmal,67191.0
383,Bishnupur,2165.0
384,Chandel,522.0
385,Churachandpur,1241.0
386,Imphal East,3234.0
387,Imphal West,5283.0
388,Senapati,1978.0
389,Tamenglong,226.0
390,Thoubal,2475.0
391,Ukhrul,223.0
392,East Garo Hills,1180.0
393,East Khasi Hills,7903.0
394,Jaintia Hills,2646.0
395,North Garo Hills,782.0
396,Ri Bhoi,3285.0
397,South Garo Hills,839.0
398,South West Garo Hills,311.0
399,South West Khasi Hills,177.0
400,West Garo Hills,2503.0
401,West Khasi Hills,588.0
402,Aizawl,3933.0
403,Champhai,423.0
404,Kolasib,970.0
405,Lawangtlai,227.0
406,Lunglei,755.0
407,Mamit,516.0
408,Saiha,155.0
409,Serchhip,359.0
410,Dimapur,4788.0
411,Kiphire,142.0
412,Kohima,1849.0
413,Longleng,62.0
414,Mokokchung,1081.0
415,Mon,249.0
416,Peren,487.0
417,Phek,205.0
418,Tuensang,249.0
419,Wokha,1115.0
420,Zunheboto,219.0
421,West,103441.0
422,Anugul,23454.0
423,Balangir,8051.0
424,Baleshwar,19381.0
425,Bargarh,10896.0
426,Bauda,1320.0
427,Bhadrak,7870.0
428,Cuttack,26718.0
429,Debagarh,1457.0
430,Dhenkanal,10821.0
431,Gajapati,2803.0
432,Ganjam,21577.0
433,Jagatsinghapur,11483.0
434,Jajapur,15127.0
435,Jharsuguda,13119.0
436,Kalahandi,4873.0
437,Kandhamal,1376.0
438,Kendrapara,8231.0
439,Kendujhar,12561.0
440,Khordha,19049.0
441,Koraput,7939.0
442,Malkangiri,4156.0
443,Mayurbhanj,13314.0
444,Nabarangapur,1971.0
445,Nayagarh,2871.0
446,Nuapada,2023.0
447,Puri,9969.0
448,Rayagada,3720.0
449,Sambalpur,12627.0
450,Subarnapur,2443.0
451,Sundargarh,21668.0
452,Karaikal,5246.0
453,Mahe,1077.0
454,Puducherry,6344.0
455,Yanam,533.0
456,Amritsar,65696.0
457,Barnala,24707.0
458,Bathinda,55708.0
459,Faridkot,25971.0
460,Fatehgarh Sahib,24410.0
461,Fazilka,39701.0
462,Firozpur,46067.0
463,Gurdaspur,52205.0
464,Hoshiarpur,49040.0
465,Jalandhar,62410.0
466,Kapurthala,30467.0
467,Ludhiana,90954.0
468,Mansa,27927.0
469,Moga,44770.0
470,Muktsar,41550.0
471,Pathankot,16634.0
472,Patiala,69964.0
473,Rupnagar,23721.0
474,Sahibzada Ajit Singh Nagar,29660.0
475,Sangrur,63647.0
476,Shahid Bhagat Singh Nagar,23031.0
477,Tarn Taran,49013.0
478,Ajmer,56020.0
479,Alwar,57674.0
480,Banswara,12091.0
481,Baran,20314.0
482,Barmer,25027.0
483,Bharatpur,27178.0
484,Bhilwara,41132.0
485,Bikaner,43141.0
486,Bundi,21366.0
487,Chittaurgarh,40259.0
488,Churu,64035.0
489,Dausa,24747.0
490,Dhaulpur,6422.0
491,Dungarpur,11666.0
492,Ganganagar,85330.0
493,Hanumangarh,52094.0
494,Jaipur,128391.0
495,Jaisalmer,22326.0
496,Jalor,22717.0
497,Jhalawar,24913.0
498,Jhunjhunun,59451.0
499,Jodhpur,64120.0
500,Karauli,12400.0
501,Kota,45507.0
502,Nagaur,70163.0
503,Pali,47137.0
504,Pratapgarh,7441.0
505,Rajsamand,27553.0
506,Sawai Madhopur,13678.0
507,Sikar,60181.0
508,Sirohi,21499.0
509,Tonk,20580.0
510,Udaipur,38283.0
511,East Sikkim,2711.0
512,North Sikkim,171.0
513,South Sikkim,1195.0
514,West Sikkim,701.0
515,Ariyalur,18263.0
516,Chennai,14649.0
517,Coimbatore,54272.0
518,Cuddalore,59410.0
519,Dharmapuri,32413.0
520,Dindigul,46849.0
521,Erode,59357.0
522,Kancheepuram,77563.0
523,Kanniyakumari,21842.0
524,Karur,27358.0
525,Krishnagiri,36414.0
526,Madurai,39966.0
527,Nagappattinam,29771.0
528,Namakkal,49657.0
529,Perambalur,13477.0
530,Pudukkottai,40886.0
531,Ramanathapuram,26576.0
532,Salem,75276.0
533,Sivaganga,32759.0
534,Thanjavur,45871.0
535,The Nilgiris,16199.0
536,Theni,19261.0
537,Thiruvallur,63499.0
538,Thiruvarur,30926.0
539,Thoothukkudi,41499.0
540,Tiruchirappalli,52767.0
541,Tirunelveli,64808.0
542,Tiruppur,68615.0
543,Tiruvannamalai,48662.0
544,Vellore,72066.0
545,Viluppuram,76966.0
546,Virudunagar,38212.0
547,Adilabad,70869.0
548,Hyderabad,13531.0
549,Karimnagar,112903.0
550,Khammam,71214.0
551,Mahbubnagar,107688.0
552,Medak,86566.0
553,Nalgonda,100048.0
554,Nizamabad,83136.0
555,Ranga Reddy,109812.0
556,Warangal,79386.0
557,Dhalai,2442.0
558,Gomati,3974.0
559,Khowai,2926.0
560,North Tripura,2868.0
561,Sipahijala,6147.0
562,South Tripura,4603.0
563,Unokoti,2677.0
564,West Tripura,10560.0
565,Agra,37947.0
566,Aligarh,20293.0
567,Allahabad,31925.0
568,Ambedkar Nagar,9443.0
569,Amethi,10614.0
570,Amroha,14124.0
571,Auraiya,9667.0
572,Azamgarh,7338.0
573,Baghpat,11780.0
574,Bahraich,2942.0
575,Ballia,6627.0
576,Balrampur,4454.0
577,Banda,7506.0
578,Barabanki,15322.0
579,Bareilly,20838.0
580,Basti,8628.0
581,Bijnor,16586.0
582,Budaun,4583.0
583,Bulandshahr,25956.0
584,Chandauli,8105.0
585,Chitrakoot,4401.0
586,Deoria,9245.0
587,Etah,6091.0
588,Etawah,7324.0
589,Faizabad,13459.0
590,Farrukhabad,6893.0
591,Fatehpur,8860.0
592,Firozabad,23937.0
593,Gautam Buddha Nagar,33787.0
594,Ghaziabad,24024.0
595,Ghazipur,8767.0
596,Gonda,12306.0
597,Gorakhpur,21455.0
598,Hamirpur,10320.0
599,Hapur,12931.0
600,Hardoi,8212.0
601,Hathras,13147.0
602,Jalaun,17365.0
603,Jaunpur,15417.0
604,Jhansi,23155.0
605,Kannauj,5008.0
606,Kanpur Dehat,7886.0
607,Kanpur Nagar,28934.0
608,Kasganj,3827.0
609,Kaushambi,15288.0
610,Kushinagar,8698.0
611,Lakhimpur Kheri,14171.0
612,Lalitpur,5949.0
613,Lucknow,42100.0
614,Maharajganj,5346.0
615,Mahoba,4794.0
616,Mainpuri,5747.0
617,Mathura,35753.0
618,Mau,8982.0
619,Meerut,30539.0
620,Mirzapur,12238.0
621,Moradabad,15169.0
622,Muzaffarnagar,22076.0
623,Pilibhit,5737.0
624,Pratapgarh,12474.0
625,Rae Bareli,13275.0
626,Rampur,10217.0
627,Saharanpur,38132.0
628,Sambhal,7643.0
629,Sant Kabir Nagar,3630.0
630,Sant Ravi Das Nagar,6953.0
631,Shahjahanpur,10813.0
632,Shamli,10422.0
633,Shravasti,4519.0
634,Siddharth Nagar,2583.0
635,Sitapur,11979.0
636,Sonbhadra,19871.0
637,Sultanpur,6700.0
638,Unnao,10685.0
639,Varanasi,20708.0
640,Almora,4088.0
641,Bageshwar,1352.0
642,Chamoli,1975.0
643,Chamoli,0.0
644,Champawat,104.0
645,Dehradun,26887.0
646,Garhwal,9959.0
647,Hardwar,20663.0
648,Nainital,13493.0
649,Pithoragarh,1789.0
650,Pithoragarh,0.0
651,Rudraprayag,210.0
652,Tehri Garhwal,8616.0
653,Udham Singh Nagar,33930.0
654,Uttarkashi,1878.0
655,Uttarkashi,0.0
656,Alipurduar,11316.0
657,Bankura,39801.0
658,Barddhaman,92457.0
659,Birbhum,34652.0
660,Dakshin Dinajpur,5448.0
661,Darjiling,15291.0
662,Haora,26401.0
663,Hugli,45826.0
664,Jalpaiguri,16334.0
665,Koch Bihar,11712.0
666,Kolkata,7440.0
667,Maldah,15023.0
668,Murshidabad,29487.0
669,Nadia,35299.0
670,North 24 Parganas,47736.0
671,Pashchim Medinipur,38920.0
672,Purba Medinipur,28475.0
673,Puruliya,18545.0
674,South 24 Parganas,45054.0
675,Uttar Dinajpur,12251.0
