NAME_2,Sum_of_Lights_2003
Tehri Garhwal,9216.0
Udham Singh Nagar,33857.0
Uttarkashi,1954.0
Uttarkashi,0.0
Alipurduar,6724.0
Bankura,28653.0
Barddhaman,85209.0
Birbhum,30131.0
Dakshin Dinajpur,3751.0
Darjiling,11483.0
Haora,26324.0
Hugli,40979.0
Jalpaiguri,10612.0
Koch Bihar,6037.0
Kolkata,7440.0
Maldah,11353.0
Murshidabad,20142.0
Nadia,28162.0
North 24 Parganas,47039.0
Pashchim Medinipur,27501.0
Purba Medinipur,26065.0
Puruliya,14326.0
South 24 Parganas,40731.0
Uttar Dinajpur,9238.0
