NAME_2,Sum_of_Lights_2017
Pakur,19923.0
Palamu,47369.0
Pashchimi Singhbhum,78835.0
Purbi Singhbhum,56655.0
Ramgarh,37966.0
Ranchi,86288.0
Sahibganj,25262.0
Saraikela-kharsawan,42312.0
Simdega,30678.0
Bagalkot,73830.0
Bangalore,121326.0
Bangalore Rural,58250.0
Belgaum,147598.0
Bellary,109199.0
Bidar,64076.0
Bijapur,106768.0
Chamrajnagar,51170.0
Chikballapura,53257.0
Chikmagalur,60163.0
Chitradurga,90162.0
Dakshina Kannada,51744.0
Davanagere,77004.0
Dharwad,52339.0
Gadag,46184.0
Gulbarga,124106.0
Hassan,77292.0
Haveri,51248.0
Kodagu,26904.0
Kolar,64469.0
Koppal,61440.0
Mandya,64534.0
Mysore,83798.0
Raichur,94352.0
Ramanagara,52998.0
Shimoga,63294.0
Tumkur,124678.0
Udupi,33623.0
Uttara Kannada,66306.0
Yadgir,55232.0
Alappuzha,16768.0
Ernakulam,47628.0
Idukki,35349.0
Kannur,24162.0
Kasaragod,16829.0
Kollam,27896.0
Kottayam,22143.0
Kozhikode,21654.0
Malappuram,29476.0
Palakkad,43119.0
Pathanamthitta,21012.0
Thiruvananthapuram,34381.0
Thrissur,36267.0
Wayanad,16086.0
Lakshadweep,282.0
Agar Malwa,29893.0
Alirajpur,35569.0
Anuppur,30281.0
Ashoknagar,51538.0
Balaghat,85133.0
Barwani,53110.0
Betul,96405.0
Bhind,63859.0
Bhopal,60453.0
Burhanpur,30187.0
Chhatarpur,103033.0
Chhindwara,117617.0
Damoh,82629.0
Datia,36782.0
Dewas,80235.0
Dhar,97475.0
Dindori,58127.0
East Nimar,73560.0
Guna,79440.0
Gwalior,78783.0
Harda,38591.0
Hoshangabad,76011.0
Indore,86452.0
Jabalpur,68412.0
Jhabua,41423.0
Katni,77754.0
Mandla,62565.0
Mandsaur,63779.0
Morena,70090.0
Narsimhapur,64747.0
Neemuch,47671.0
Panna,68836.0
Raisen,97860.0
Rajgarh,70949.0
Ratlam,59839.0
Rewa,90547.0
Sagar,128995.0
Satna,106037.0
Sehore,80396.0
Seoni,86632.0
Shahdol,85743.0
Shajapur,40892.0
Sheopur,61785.0
Shivpuri,112493.0
Sidhi,52883.0
Singrauli,85670.0
Tikamgarh,68312.0
Ujjain,82415.0
Umaria,36593.0
Vidisha,80953.0
West Nimar,82417.0
Ahmadnagar,218341.0
Akola,66390.0
Amravati,133671.0
Aurangabad,121992.0
Bhandara,48358.0
Bid,124058.0
Buldana,100060.0
Chandrapur,122760.0
Dhule,76825.0
Garhchiroli,121615.0
Gondiya,46559.0
Hingoli,49086.0
Jalgaon,131330.0
Jalna,81665.0
Kolhapur,82703.0
Latur,77640.0
Mumbai City,5344.0
Mumbai Suburban,29491.0
Nagpur,152730.0
Nanded,112551.0
Nandurbar,62578.0
Nashik,205059.0
Osmanabad,72716.0
Palghar,84143.0
Parbhani,71209.0
Pune,297240.0
Raigarh,112012.0
Ratnagiri,68848.0
Sangli,93720.0
Satara,111413.0
Sindhudurg,39469.0
Solapur,211702.0
Thane,100669.0
Wardha,70774.0
Washim,55823.0
Yavatmal,147823.0
Bishnupur,5041.0
Chandel,17891.0
Churachandpur,17822.0
Imphal East,8867.0
Imphal West,9895.0
Senapati,29800.0
Tamenglong,24794.0
Thoubal,9295.0
Ukhrul,26178.0
East Garo Hills,20733.0
East Khasi Hills,33048.0
Jaintia Hills,33115.0
North Garo Hills,6910.0
Ri Bhoi,24880.0
South Garo Hills,13862.0
South West Garo Hills,6181.0
South West Khasi Hills,10877.0
West Garo Hills,29277.0
West Khasi Hills,30049.0
Aizawl,23862.0
Champhai,15911.0
Kolasib,9614.0
Lawangtlai,10307.0
Lunglei,22018.0
Mamit,16301.0
Saiha,11032.0
Serchhip,8265.0
Dimapur,13621.0
Kiphire,9141.0
Kohima,12345.0
Longleng,5154.0
Mokokchung,14817.0
Mon,16830.0
Peren,10378.0
Phek,15113.0
Tuensang,15571.0
Wokha,15117.0
Zunheboto,14339.0
West,116372.0
Anugul,90340.0
Balangir,70328.0
Baleshwar,47469.0
Bargarh,62718.0
Bauda,28535.0
Bhadrak,28416.0
Cuttack,66549.0
Debagarh,26116.0
Dhenkanal,57805.0
Gajapati,34762.0
Ganjam,90937.0
Jagatsinghapur,26289.0
Jajapur,55480.0
Jharsuguda,41619.0
Kalahandi,73675.0
Kandhamal,66174.0
Kendrapara,27213.0
Kendujhar,98975.0
Khordha,50180.0
Koraput,82114.0
Malkangiri,48014.0
Mayurbhanj,100052.0
Nabarangapur,47995.0
Nayagarh,35895.0
Nuapada,36249.0
Puri,37980.0
Rayagada,64681.0
Sambalpur,79238.0
Subarnapur,24430.0
Sundargarh,119508.0
Karaikal,5593.0
Mahe,1189.0
Puducherry,8016.0
Yanam,1123.0
Amritsar,72363.0
Barnala,25791.0
Bathinda,69593.0
Faridkot,25352.0
Fatehgarh Sahib,23593.0
Fazilka,43802.0
Firozpur,49127.0
Gurdaspur,44685.0
Hoshiarpur,48739.0
Jalandhar,59543.0
Kapurthala,32197.0
Ludhiana,89132.0
Mansa,33080.0
Moga,40735.0
Muktsar,41893.0
Pathankot,23507.0
Patiala,70646.0
Rupnagar,26759.0
Sahibzada Ajit Singh Nagar,43869.0
Sangrur,61340.0
Shahid Bhagat Singh Nagar,19781.0
Tarn Taran,61262.0
Ajmer,125909.0
Alwar,156057.0
Banswara,51387.0
Baran,92587.0
Barmer,274820.0
Bharatpur,86281.0
Bhilwara,130252.0
Bikaner,278600.0
Bundi,69950.0
Chittaurgarh,108486.0
Churu,183636.0
Dausa,74042.0
Dhaulpur,39566.0
Dungarpur,41537.0
Ganganagar,136371.0
Hanumangarh,95901.0
Jaipur,237967.0
Jaisalmer,314962.0
Jalor,106776.0
Jhalawar,81458.0
Jhunjhunun,85860.0
Jodhpur,279664.0
Karauli,79172.0
Kota,96924.0
Nagaur,202155.0
Pali,140686.0
Pratapgarh,45143.0
Rajsamand,67024.0
Sawai Madhopur,62011.0
Sikar,111709.0
Sirohi,60902.0
Tonk,79028.0
Udaipur,142932.0
East Sikkim,10851.0
North Sikkim,25634.0
South Sikkim,7525.0
West Sikkim,8171.0
Ariyalur,23456.0
Chennai,14821.0
Coimbatore,64171.0
Cuddalore,64370.0
Dharmapuri,46666.0
Dindigul,67076.0
Erode,72845.0
Kancheepuram,118037.0
Kanniyakumari,24132.0
Karur,36110.0
Krishnagiri,63245.0
Madurai,50566.0
Nagappattinam,30373.0
Namakkal,52737.0
Perambalur,19627.0
Pudukkottai,48071.0
Ramanathapuram,39624.0
Salem,90499.0
Sivaganga,40796.0
Thanjavur,44018.0
The Nilgiris,23243.0
Theni,27448.0
Thiruvallur,80016.0
Thiruvarur,28509.0
Thoothukkudi,59660.0
Tiruchirappalli,66345.0
Tirunelveli,85803.0
Tiruppur,87926.0
Tiruvannamalai,68296.0
Vellore,92736.0
Viluppuram,93173.0
Virudunagar,51553.0
Adilabad,164168.0
Hyderabad,13792.0
Karimnagar,150657.0
Khammam,156198.0
Mahbubnagar,212270.0
Medak,144521.0
Nalgonda,165184.0
Nizamabad,91646.0
Ranga Reddy,183711.0
Warangal,140411.0
Dhalai,18712.0
Gomati,16857.0
Khowai,12932.0
North Tripura,12701.0
Sipahijala,16857.0
South Tripura,17708.0
Unokoti,8769.0
West Tripura,22728.0
Agra,89128.0
Aligarh,87497.0
Allahabad,121461.0
Ambedkar Nagar,43811.0
Amethi,54153.0
Amroha,53493.0
Auraiya,43567.0
Azamgarh,72181.0
Baghpat,36338.0
Bahraich,45403.0
Ballia,59139.0
Balrampur,42078.0
Banda,54398.0
Barabanki,77669.0
Bareilly,77476.0
Basti,47928.0
Bijnor,82851.0
Budaun,65125.0
Bulandshahr,87571.0
Chandauli,47639.0
Chitrakoot,35398.0
Deoria,49358.0
Etah,41420.0
Etawah,57249.0
Faizabad,42122.0
Farrukhabad,32796.0
Fatehpur,63976.0
Firozabad,78023.0
Gautam Buddha Nagar,71116.0
Ghaziabad,46346.0
Ghazipur,66322.0
Gonda,66989.0
Gorakhpur,80670.0
Hamirpur,51597.0
Hapur,36255.0
Hardoi,79429.0
Hathras,38911.0
Jalaun,59432.0
Jaunpur,76665.0
Jhansi,76876.0
Kannauj,39418.0
Kanpur Dehat,48568.0
Kanpur Nagar,64618.0
Kasganj,31307.0
Kaushambi,44070.0
Kushinagar,42550.0
Lakhimpur Kheri,104305.0
Lalitpur,58593.0
Lucknow,94111.0
Maharajganj,47324.0
Mahoba,36995.0
Mainpuri,58628.0
Mathura,80508.0
Mau,52634.0
Meerut,80182.0
Mirzapur,71088.0
Moradabad,53939.0
Muzaffarnagar,66064.0
Pilibhit,46398.0
Pratapgarh,67527.0
Rae Bareli,62892.0
Rampur,54729.0
Saharanpur,82765.0
Sambhal,43887.0
Sant Kabir Nagar,22167.0
Sant Ravi Das Nagar,24846.0
Shahjahanpur,70097.0
Shamli,30403.0
Shravasti,45621.0
Siddharth Nagar,50667.0
Sitapur,78421.0
Sonbhadra,88210.0
Sultanpur,43506.0
Unnao,71033.0
Varanasi,52891.0
Almora,32730.0
Bageshwar,21943.0
Chamoli,77973.0
Chamoli,525.0
Champawat,16424.0
Dehradun,63258.0
Garhwal,59627.0
Hardwar,65766.0
Nainital,53037.0
Pithoragarh,70972.0
Pithoragarh,1918.0
Rudraprayag,12839.0
Tehri Garhwal,49467.0
Udham Singh Nagar,74993.0
Uttarkashi,69377.0
Uttarkashi,9394.0
Alipurduar,31133.0
Bankura,91882.0
Barddhaman,162190.0
Birbhum,76067.0
Dakshin Dinajpur,26013.0
Darjiling,39349.0
Haora,42624.0
Hugli,61310.0
Jalpaiguri,47649.0
Koch Bihar,43878.0
Kolkata,7556.0
Maldah,50464.0
Murshidabad,83031.0
Nadia,72822.0
North 24 Parganas,94937.0
Pashchim Medinipur,121952.0
Purba Medinipur,65967.0
Puruliya,77743.0
South 24 Parganas,112185.0
Uttar Dinajpur,45984.0
