NAME_2,Sum_of_Lights_1998
Ukhrul,158.0
East Garo Hills,1011.0
East Khasi Hills,6660.0
Jaintia Hills,1922.0
North Garo Hills,743.0
Ri Bhoi,2846.0
South Garo Hills,639.0
South West Garo Hills,483.0
South West Khasi Hills,199.0
West Garo Hills,2631.0
West Khasi Hills,542.0
Aizawl,3183.0
Champhai,333.0
Kolasib,499.0
Lawangtlai,286.0
Lunglei,860.0
Mamit,274.0
Saiha,285.0
Serchhip,407.0
Dimapur,3156.0
Kiphire,56.0
Kohima,1178.0
Longleng,108.0
Mokokchung,472.0
Mon,172.0
Peren,353.0
Phek,60.0
Tuensang,136.0
Wokha,778.0
Zunheboto,82.0
West,95055.0
Anugul,21380.0
Balangir,6991.0
Baleshwar,15577.0
Bargarh,9751.0
Bauda,630.0
Bhadrak,7448.0
Cuttack,25189.0
Debagarh,910.0
Dhenkanal,11088.0
Gajapati,2029.0
Ganjam,22863.0
Jagatsinghapur,9800.0
Jajapur,12400.0
Jharsuguda,10491.0
Kalahandi,5492.0
Kandhamal,1674.0
Kendrapara,8987.0
Kendujhar,11025.0
Khordha,16227.0
Koraput,8836.0
Malkangiri,2120.0
Mayurbhanj,12137.0
Nabarangapur,2315.0
Nayagarh,4624.0
Nuapada,1781.0
Puri,10629.0
Rayagada,4142.0
Sambalpur,11213.0
Subarnapur,1803.0
Sundargarh,21478.0
Karaikal,4329.0
Mahe,1228.0
Puducherry,4285.0
Yanam,263.0
Amritsar,55801.0
Barnala,19890.0
Bathinda,41878.0
Faridkot,20353.0
Fatehgarh Sahib,19304.0
Fazilka,34711.0
Firozpur,37769.0
Gurdaspur,45722.0
Hoshiarpur,35649.0
Jalandhar,50864.0
Kapurthala,24354.0
Ludhiana,74667.0
Mansa,20678.0
Moga,36030.0
Muktsar,31782.0
Pathankot,14335.0
Patiala,57797.0
Rupnagar,17051.0
Sahibzada Ajit Singh Nagar,22865.0
Sangrur,50891.0
Shahid Bhagat Singh Nagar,17796.0
Tarn Taran,40101.0
Ajmer,45468.0
Alwar,54177.0
Banswara,9177.0
Baran,17844.0
Barmer,22471.0
Bharatpur,30605.0
Bhilwara,30357.0
Bikaner,37933.0
Bundi,19841.0
Chittaurgarh,31498.0
Churu,56185.0
Dausa,22413.0
Dhaulpur,7596.0
Dungarpur,8027.0
Ganganagar,79458.0
Hanumangarh,44586.0
Jaipur,106004.0
Jaisalmer,12573.0
Jalor,23541.0
Jhalawar,22677.0
Jhunjhunun,53437.0
Jodhpur,65246.0
Karauli,11925.0
Kota,41552.0
Nagaur,74936.0
Pali,46783.0
Pratapgarh,7959.0
Rajsamand,22311.0
Sawai Madhopur,11514.0
Sikar,65288.0
Sirohi,19403.0
Tonk,14032.0
Udaipur,31065.0
East Sikkim,1759.0
North Sikkim,12.0
South Sikkim,541.0
West Sikkim,484.0
Ariyalur,12519.0
Chennai,14568.0
Coimbatore,44532.0
Cuddalore,41596.0
Dharmapuri,20408.0
Dindigul,37086.0
Erode,44102.0
Kancheepuram,55977.0
Kanniyakumari,15026.0
Karur,21173.0
Krishnagiri,24202.0
Madurai,32715.0
Nagappattinam,21364.0
Namakkal,36869.0
Perambalur,9968.0
Pudukkottai,28798.0
Ramanathapuram,17176.0
Salem,58548.0
Sivaganga,24374.0
Thanjavur,32755.0
The Nilgiris,11881.0
Theni,15423.0
Thiruvallur,50259.0
Thiruvarur,24580.0
Thoothukkudi,32877.0
Tiruchirappalli,40948.0
Tirunelveli,50627.0
Tiruppur,56881.0
Tiruvannamalai,35564.0
Vellore,53914.0
Viluppuram,53044.0
Virudunagar,30530.0
Adilabad,60473.0
Hyderabad,13173.0
Karimnagar,92294.0
Khammam,44273.0
Mahbubnagar,89935.0
Medak,70964.0
Nalgonda,85716.0
Nizamabad,69624.0
Ranga Reddy,91129.0
Warangal,60454.0
Dhalai,1949.0
Gomati,2688.0
Khowai,2472.0
North Tripura,2451.0
Sipahijala,5855.0
South Tripura,3782.0
Unokoti,2329.0
West Tripura,10126.0
Agra,26003.0
Aligarh,26799.0
Allahabad,28437.0
Ambedkar Nagar,7455.0
Amethi,16148.0
Amroha,13693.0
Auraiya,8095.0
Azamgarh,14458.0
Baghpat,10573.0
Bahraich,1316.0
Ballia,8615.0
Balrampur,3702.0
Banda,5859.0
Barabanki,10273.0
Bareilly,19654.0
Basti,10234.0
Bijnor,23446.0
Budaun,9164.0
Bulandshahr,24114.0
Chandauli,11324.0
Chitrakoot,3606.0
Deoria,9035.0
Etah,4683.0
Etawah,8226.0
Faizabad,14184.0
Farrukhabad,8646.0
Fatehpur,7243.0
Firozabad,21252.0
Gautam Buddha Nagar,25436.0
Ghaziabad,22959.0
Ghazipur,16542.0
Gonda,8413.0
